"Status","Year","Function_of_post","Organisation","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","Cumbria","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","Dorset and Somerset","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","East Anglia","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","East Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","East Yorkshire and Northern Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","Essex","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","Inner London - East","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","Inner London - West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","Inner London - West","HEO","15","[c]","30850","30850"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","Kent","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","Lancashire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","Lancashire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","Merseyside","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","Merseyside","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","Northumberland and Tyne and Wear","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","Outer London - East and North East","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","Outer London - East and North East","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","Outer London - South","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","Outer London - West and North West","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","South Yorkshire","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","West Midlands","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","West Midlands","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","West Yorkshire","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Courts and Tribunals Service","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Land Registry","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Land Registry","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Land Registry","Devon","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Land Registry","Dorset and Somerset","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Land Registry","East Anglia","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Land Registry","East Anglia","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Land Registry","East Yorkshire and Northern Lincolnshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Land Registry","Lancashire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Land Registry","Lancashire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Land Registry","Leicestershire, Rutland and Northamptonshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Land Registry","Outer London - South","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Land Registry","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Land Registry","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Land Registry","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Land Registry","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Land Registry","West Midlands","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Land Registry","West Midlands","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Land Registry","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Revenue and Customs (excl. agencies)","East Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Revenue and Customs (excl. agencies)","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Revenue and Customs (excl. agencies)","Greater Manchester","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Revenue and Customs (excl. agencies)","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Revenue and Customs (excl. agencies)","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Revenue and Customs (excl. agencies)","Inner London - East","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Revenue and Customs (excl. agencies)","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Revenue and Customs (excl. agencies)","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Revenue and Customs (excl. agencies)","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Revenue and Customs (excl. agencies)","Inner London - West","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Revenue and Customs (excl. agencies)","Inner London - West","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Revenue and Customs (excl. agencies)","West Central Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Revenue and Customs (excl. agencies)","West Midlands","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Insolvency Service","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Insolvency Service","Inner London - East","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Institute for Apprenticeships and Technical Education","Inner London - West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Institute for Apprenticeships and Technical Education","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Ministry of Justice (excl. agencies)","Inner London - West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Ministry of Justice (excl. agencies)","Inner London - West","EO","20","[c]","26410","26410"
"New entrant CS","2021","Legal","Ministry of Justice (excl. agencies)","Inner London - West","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Ministry of Justice (excl. agencies)","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Ministry of Justice (excl. agencies)","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","National Crime Agency","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","National Crime Agency","Inner London - East","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","National Crime Agency","Inner London - East","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","National Crime Agency","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Office for Standards in Education, Children's Services and Skills","Inner London - West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Office for Standards in Education, Children's Services and Skills","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Office for Standards in Education, Children's Services and Skills","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Office of Gas and Electricity Markets","Inner London - East","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Office of Gas and Electricity Markets","Inner London - East","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Office of Gas and Electricity Markets","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Office of Gas and Electricity Markets","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Office of the Public Guardian","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Office of the Public Guardian","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Office of the Public Guardian","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Office of the Public Guardian","West Midlands","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Registers of Scotland","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scottish Courts and Tribunals Service","Eastern Scotland","AA","20","[c]","20070","20070"
"New entrant CS","2021","Legal","Scottish Courts and Tribunals Service","Eastern Scotland","AO","40","[c]","20950","20850"
"New entrant CS","2021","Legal","Scottish Courts and Tribunals Service","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scottish Courts and Tribunals Service","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scottish Courts and Tribunals Service","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scottish Courts and Tribunals Service","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scottish Courts and Tribunals Service","Highlands and Islands","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scottish Courts and Tribunals Service","Highlands and Islands","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scottish Courts and Tribunals Service","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scottish Courts and Tribunals Service","North Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scottish Courts and Tribunals Service","North Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scottish Courts and Tribunals Service","Southern Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scottish Courts and Tribunals Service","West Central Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scottish Courts and Tribunals Service","West Central Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scottish Courts and Tribunals Service","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Serious Fraud Office","Inner London - West","G7","[c]","[c]","[c]","[c]"
