"Status","Year","Region_ITL2","Region_london","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Shropshire and Staffordshire","Outside London","EO","Male","160","[c]","27180","27570"
"New entrant CS","2021","Shropshire and Staffordshire","Outside London","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Outside London","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Outside London","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Outside London","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Outside London","HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Outside London","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Outside London","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Outside London","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Outside London","Unknown","Female","35","[c]","22070","22920"
"New entrant CS","2021","Shropshire and Staffordshire","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Outside London","AA","Female","35","[c]","20220","20600"
"New entrant CS","2021","South Yorkshire","Outside London","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Outside London","AO","Female","225","[c]","21180","21010"
"New entrant CS","2021","South Yorkshire","Outside London","AO","Male","205","[c]","21460","21010"
"New entrant CS","2021","South Yorkshire","Outside London","EO","Female","180","[c]","27030","27570"
"New entrant CS","2021","South Yorkshire","Outside London","EO","Male","115","[c]","26850","27570"
"New entrant CS","2021","South Yorkshire","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Outside London","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Outside London","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Outside London","G7","Male","35","[c]","56740","56550"
"New entrant CS","2021","South Yorkshire","Outside London","HEO","Female","60","[c]","30450","29360"
"New entrant CS","2021","South Yorkshire","Outside London","HEO","Male","35","[c]","31370","30320"
"New entrant CS","2021","South Yorkshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Outside London","SEO","Female","30","[c]","37580","36500"
"New entrant CS","2021","South Yorkshire","Outside London","SEO","Male","30","[c]","38150","36940"
"New entrant CS","2021","South Yorkshire","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Outside London","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Outside London","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Outside London","AO","Female","145","[c]","20400","20140"
"New entrant CS","2021","Southern Scotland","Outside London","AO","Male","115","[c]","20560","20140"
"New entrant CS","2021","Southern Scotland","Outside London","EO","Female","100","[c]","27030","27570"
"New entrant CS","2021","Southern Scotland","Outside London","EO","Male","75","[c]","25250","27570"
"New entrant CS","2021","Southern Scotland","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Outside London","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Outside London","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Outside London","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Outside London","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Outside London","AA","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Outside London","AA","Male","35","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Outside London","AO","Female","270","[c]","22750","21010"
"New entrant CS","2021","Surrey, East and West Sussex","Outside London","AO","Male","220","[c]","24190","24180"
"New entrant CS","2021","Surrey, East and West Sussex","Outside London","EO","Female","395","[c]","27930","27570"
"New entrant CS","2021","Surrey, East and West Sussex","Outside London","EO","Male","230","[c]","27900","27570"
"New entrant CS","2021","Surrey, East and West Sussex","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Outside London","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Outside London","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Outside London","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Outside London","HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Outside London","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Outside London","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Outside London","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Outside London","Unknown","Female","50","[c]","21910","22920"
"New entrant CS","2021","Surrey, East and West Sussex","Outside London","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Outside London","AA","Female","40","[c]","20330","20600"
"New entrant CS","2021","Tees Valley and Durham","Outside London","AA","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Outside London","AO","Female","235","[c]","21390","21010"
"New entrant CS","2021","Tees Valley and Durham","Outside London","AO","Male","200","[c]","21740","21010"
"New entrant CS","2021","Tees Valley and Durham","Outside London","EO","Female","60","[c]","26350","27570"
"New entrant CS","2021","Tees Valley and Durham","Outside London","EO","Male","50","[c]","25880","25000"
"New entrant CS","2021","Tees Valley and Durham","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Outside London","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Outside London","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Outside London","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Outside London","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Outside London","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Outside London","Unknown","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","AO","Female","60","[c]","21420","21010"
"New entrant CS","2021","Unknown","Unknown","AO","Male","45","[c]","21460","21010"
"New entrant CS","2021","Unknown","Unknown","EO","Female","120","[c]","27570","27570"
"New entrant CS","2021","Unknown","Unknown","EO","Male","95","[c]","27430","27570"
"New entrant CS","2021","Unknown","Unknown","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","HEO","Female","80","[c]","30010","28000"
"New entrant CS","2021","Unknown","Unknown","HEO","Male","65","[c]","30900","28000"
"New entrant CS","2021","Unknown","Unknown","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","Female","215","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","Male","110","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Outside London","AA","Female","155","[c]","20070","20060"
"New entrant CS","2021","West Central Scotland","Outside London","AA","Male","135","[c]","19920","20060"
"New entrant CS","2021","West Central Scotland","Outside London","AO","Female","225","[c]","20680","20850"
"New entrant CS","2021","West Central Scotland","Outside London","AO","Male","220","[c]","21630","21010"
"New entrant CS","2021","West Central Scotland","Outside London","EO","Female","255","[c]","26240","26160"
"New entrant CS","2021","West Central Scotland","Outside London","EO","Male","160","[c]","26240","26160"
"New entrant CS","2021","West Central Scotland","Outside London","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Outside London","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Outside London","G7","Female","35","[c]","52990","49870"
"New entrant CS","2021","West Central Scotland","Outside London","G7","Male","30","[c]","53300","52480"
"New entrant CS","2021","West Central Scotland","Outside London","HEO","Female","90","[c]","31620","30650"
"New entrant CS","2021","West Central Scotland","Outside London","HEO","Male","70","[c]","31300","30650"
"New entrant CS","2021","West Central Scotland","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Outside London","SEO","Female","55","[c]","39690","38540"
"New entrant CS","2021","West Central Scotland","Outside London","SEO","Male","55","[c]","39000","38540"
"New entrant CS","2021","West Central Scotland","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Outside London","AA","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Outside London","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Outside London","AO","Female","350","[c]","20540","20140"
"New entrant CS","2021","West Midlands","Outside London","AO","Male","265","[c]","20630","20500"
"New entrant CS","2021","West Midlands","Outside London","EO","Female","435","[c]","26660","27570"
"New entrant CS","2021","West Midlands","Outside London","EO","Male","270","[c]","26700","27570"
"New entrant CS","2021","West Midlands","Outside London","G6","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Outside London","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Outside London","G7","Female","55","[c]","52700","49860"
"New entrant CS","2021","West Midlands","Outside London","G7","Male","60","[c]","53700","49910"
"New entrant CS","2021","West Midlands","Outside London","HEO","Female","120","[c]","31590","30730"
"New entrant CS","2021","West Midlands","Outside London","HEO","Male","95","[c]","32080","30950"
"New entrant CS","2021","West Midlands","Outside London","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Outside London","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Outside London","SEO","Female","95","[c]","39700","38000"
"New entrant CS","2021","West Midlands","Outside London","SEO","Male","80","[c]","39800","38000"
"New entrant CS","2021","West Midlands","Outside London","Unknown","Female","65","[c]","21900","22920"
"New entrant CS","2021","West Midlands","Outside London","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Outside London","AA","Female","100","[c]","18160","18060"
