"Status","Year","Disability","Parent_department","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Ministry of Justice","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Internal Audit","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Internal Audit","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Internal Audit","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Internal Audit","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Internal Audit","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Internal Audit","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Internal Audit","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Internal Audit","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Internal Audit","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Internal Audit","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Internal Audit","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Internal Audit","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Internal Audit","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Internal Audit","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Knowledge and Information Management","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Knowledge and Information Management","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Knowledge and Information Management","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Knowledge and Information Management","Inner London - West","5","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Knowledge and Information Management","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Knowledge and Information Management","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Knowledge and Information Management","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Knowledge and Information Management","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Knowledge and Information Management","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Knowledge and Information Management","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Knowledge and Information Management","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Knowledge and Information Management","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Knowledge and Information Management","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Knowledge and Information Management","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Knowledge and Information Management","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Legal","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Legal","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Legal","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Legal","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Legal","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Legal","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Legal","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Legal","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Legal","East Anglia","5","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Legal","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Legal","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Legal","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Legal","Greater Manchester","5","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Legal","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Legal","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Legal","Inner London - East","5","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Legal","Inner London - West","15","15","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Legal","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Legal","Lancashire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Legal","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Legal","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Legal","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Legal","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Legal","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Legal","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Legal","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Legal","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Legal","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Legal","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Legal","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Legal","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Legal","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Legal","West Midlands","5","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Legal","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Legal","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Operational Delivery","Bedfordshire and Hertfordshire","145","135","27090","24580"
"In post","2021","Declared disabled","Ministry of Justice","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","265","255","28890","29750"
"In post","2021","Declared disabled","Ministry of Justice","Operational Delivery","Cheshire","120","105","27710","25610"
"In post","2021","Declared disabled","Ministry of Justice","Operational Delivery","Cornwall and Isles of Scilly","15","15","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Operational Delivery","Cumbria","40","35","26110","23570"
"In post","2021","Declared disabled","Ministry of Justice","Operational Delivery","Derbyshire and Nottinghamshire","435","405","26940","23870"
"In post","2021","Declared disabled","Ministry of Justice","Operational Delivery","Devon","155","140","29450","27150"
"In post","2021","Declared disabled","Ministry of Justice","Operational Delivery","Dorset and Somerset","165","150","27410","25480"
"In post","2021","Declared disabled","Ministry of Justice","Operational Delivery","East Anglia","400","365","28610","28200"
"In post","2021","Declared disabled","Ministry of Justice","Operational Delivery","East Wales","220","205","27320","23130"
"In post","2021","Declared disabled","Ministry of Justice","Operational Delivery","East Yorkshire and Northern Lincolnshire","170","160","27490","26370"
"In post","2021","Declared disabled","Ministry of Justice","Operational Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Operational Delivery","Essex","105","95","26370","23840"
"In post","2021","Declared disabled","Ministry of Justice","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","235","215","26960","24440"
"In post","2021","Declared disabled","Ministry of Justice","Operational Delivery","Greater Manchester","350","325","27060","23270"
"In post","2021","Declared disabled","Ministry of Justice","Operational Delivery","Hampshire and Isle of Wight","200","185","27640","25570"
"In post","2021","Declared disabled","Ministry of Justice","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","175","165","27670","26300"
"In post","2021","Declared disabled","Ministry of Justice","Operational Delivery","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Operational Delivery","Inner London - East","275","265","32620","30580"
"In post","2021","Declared disabled","Ministry of Justice","Operational Delivery","Inner London - West","430","415","31320","27490"
"In post","2021","Declared disabled","Ministry of Justice","Operational Delivery","Kent","300","280","29230","27850"
"In post","2021","Declared disabled","Ministry of Justice","Operational Delivery","Lancashire","270","245","27950","26330"
"In post","2021","Declared disabled","Ministry of Justice","Operational Delivery","Leicestershire, Rutland and Northamptonshire","300","275","25610","21710"
"In post","2021","Declared disabled","Ministry of Justice","Operational Delivery","Lincolnshire","115","110","29690","27100"
"In post","2021","Declared disabled","Ministry of Justice","Operational Delivery","Merseyside","230","210","26400","23240"
"In post","2021","Declared disabled","Ministry of Justice","Operational Delivery","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Operational Delivery","North Yorkshire","50","40","28410","26810"
"In post","2021","Declared disabled","Ministry of Justice","Operational Delivery","Northumberland and Tyne and Wear","170","155","24850","22260"
"In post","2021","Declared disabled","Ministry of Justice","Operational Delivery","Outer London - East and North East","150","140","29900","27730"
"In post","2021","Declared disabled","Ministry of Justice","Operational Delivery","Outer London - South","90","85","29800","26810"
"In post","2021","Declared disabled","Ministry of Justice","Operational Delivery","Outer London - West and North West","150","145","31790","31890"
"In post","2021","Declared disabled","Ministry of Justice","Operational Delivery","Shropshire and Staffordshire","360","340","27030","23990"
"In post","2021","Declared disabled","Ministry of Justice","Operational Delivery","South Yorkshire","195","175","28030","26300"
"In post","2021","Declared disabled","Ministry of Justice","Operational Delivery","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Operational Delivery","Surrey, East and West Sussex","230","215","28290","25830"
"In post","2021","Declared disabled","Ministry of Justice","Operational Delivery","Tees Valley and Durham","275","250","28690","28200"
"In post","2021","Declared disabled","Ministry of Justice","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Operational Delivery","West Central Scotland","70","60","22210","21180"
"In post","2021","Declared disabled","Ministry of Justice","Operational Delivery","West Midlands","440","405","25280","22570"
"In post","2021","Declared disabled","Ministry of Justice","Operational Delivery","West Wales and The Valleys","205","185","26320","22920"
"In post","2021","Declared disabled","Ministry of Justice","Operational Delivery","West Yorkshire","380","350","28360","25400"
