"Status","Year","Disability","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared disabled","Unknown","Northern Ireland","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Northumberland and Tyne and Wear","125","[c]","25340","21010"
"Leaver CS","2021","Declared disabled","Unknown","Outer London - East and North East","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Outer London - South","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Outer London - West and North West","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Shropshire and Staffordshire","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","South Yorkshire","50","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Southern Scotland","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Surrey, East and West Sussex","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Tees Valley and Durham","45","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","West Central Scotland","40","[c]","26440","26510"
"Leaver CS","2021","Declared disabled","Unknown","West Midlands","95","[c]","24890","26890"
"Leaver CS","2021","Declared disabled","Unknown","West Wales and The Valleys","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","West Yorkshire","55","[c]","28170","27570"
"Leaver CS","2021","Declared disabled","Veterinarian","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Veterinarian","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Veterinarian","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Veterinarian","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Veterinarian","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Veterinarian","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Veterinarian","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Veterinarian","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Veterinarian","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Veterinarian","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Veterinarian","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Veterinarian","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Veterinarian","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","35","[c]","39220","37820"
"Leaver CS","2021","Declared non-disabled","Commercial","Greater Manchester","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","Devon","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","East Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","Inner London - East","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","Inner London - West","50","[c]","45430","40070"
"Leaver CS","2021","Declared non-disabled","Communications","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Corporate Finance","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Corporate Finance","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Corporate Finance","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Corporate Finance","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Corporate Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Corporate Finance","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Counter Fraud","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Counter Fraud","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Counter Fraud","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Counter Fraud","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Counter Fraud","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Counter Fraud","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Counter Fraud","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Counter Fraud","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Counter Fraud","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Counter Fraud","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Counter Fraud","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data and Technology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data and Technology","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data and Technology","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data and Technology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data and Technology","Devon","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data and Technology","Dorset and Somerset","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data and Technology","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data and Technology","East Wales","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data and Technology","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data and Technology","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data and Technology","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data and Technology","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data and Technology","Inner London - East","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data and Technology","Inner London - West","30","[c]","49790","49400"
"Leaver CS","2021","Declared non-disabled","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data and Technology","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data and Technology","Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data and Technology","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data and Technology","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data and Technology","Outer London - South","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data and Technology","Outer London - West and North West","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data and Technology","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data and Technology","South Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data and Technology","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data and Technology","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data and Technology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data and Technology","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data and Technology","West Midlands","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data and Technology","West Wales and The Valleys","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data and Technology","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Economics","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Economics","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Economics","Inner London - East","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Economics","Inner London - West","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Economics","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Economics","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Economics","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Dorset and Somerset","[c]","[c]","[c]","[c]"
