"Status","Year","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Statistics","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Statistics","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Statistics","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Statistics","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Commercial","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Commercial","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Commercial","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Commercial","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Commercial","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Commercial","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Commercial","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Commercial","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Commercial","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Commercial","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Communications","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Communications","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Communications","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Communications","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Communications","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Communications","EO","Unknown","30","[c]","26410","28500"
"New entrant CS","2021","Department for Education","Communications","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Communications","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Communications","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Communications","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Communications","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Communications","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Communications","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Communications","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Communications","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Digital, Data and Technology","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Digital, Data and Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Digital, Data and Technology","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Digital, Data and Technology","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Digital, Data and Technology","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Digital, Data and Technology","G6","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Digital, Data and Technology","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Digital, Data and Technology","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Digital, Data and Technology","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Digital, Data and Technology","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Digital, Data and Technology","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Digital, Data and Technology","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Digital, Data and Technology","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Digital, Data and Technology","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Digital, Data and Technology","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Digital, Data and Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Digital, Data and Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Digital, Data and Technology","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Digital, Data and Technology","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Digital, Data and Technology","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Digital, Data and Technology","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Finance","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Finance","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Finance","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Finance","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Finance","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Finance","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Finance","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Finance","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Finance","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Finance","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Finance","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Finance","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Human Resources","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Human Resources","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Human Resources","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Human Resources","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Human Resources","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Human Resources","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Human Resources","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Human Resources","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Human Resources","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Human Resources","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Human Resources","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Legal","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Legal","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Legal","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Legal","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Legal","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Legal","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Legal","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Operational Delivery","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Operational Delivery","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Operational Delivery","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Operational Delivery","EO","Heterosexual / straight","40","[c]","25410","25000"
"New entrant CS","2021","Department for Education","Operational Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Operational Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Operational Delivery","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Operational Delivery","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Operational Delivery","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Operational Delivery","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Operational Delivery","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Operational Delivery","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Operational Delivery","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Operational Delivery","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Operational Delivery","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Operational Delivery","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Operational Delivery","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Operational Delivery","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Operational Delivery","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Operational Delivery","SEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Policy","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Policy","AO","LGBO","[c]","[c]","[c]","[c]"
