"Status","Year","Age","Ethnicity","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","Black","Ministry of Defence","London","35","30","28700","23890"
"In post","2021","60-64","Black","Ministry of Defence","Outside London","35","30","32330","32160"
"In post","2021","60-64","Black","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Ministry of Housing, Communities and Local Government","London","5","5","[c]","[c]"
"In post","2021","60-64","Black","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Ministry of Justice","London","195","185","30190","26520"
"In post","2021","60-64","Black","Ministry of Justice","Outside London","115","105","27520","23240"
"In post","2021","60-64","Black","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","National Crime Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Office for Standards in Education","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Scotland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","The National Archives","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","United Kingdom Statistics Authority","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Black","Wales Office","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Cabinet Office","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Department for Education","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Department for International Trade","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Department for Transport","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Department for Work and Pensions","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Chinese","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","ESTYN","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","HM Revenue and Customs","Outside London","10","5","[c]","[c]"
"In post","2021","60-64","Chinese","HM Treasury","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Home Office","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Home Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Home Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Ministry of Defence","Outside London","10","10","[c]","[c]"
"In post","2021","60-64","Chinese","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Ministry of Justice","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Chinese","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","National Crime Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Office for Standards in Education","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Scotland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","The National Archives","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Wales Office","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Attorney General's Departments","London","5","5","[c]","[c]"
"In post","2021","60-64","Mixed","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Cabinet Office","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Department for Education","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Department for International Trade","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Department for Transport","London","5","5","[c]","[c]"
"In post","2021","60-64","Mixed","Department for Transport","Outside London","10","10","[c]","[c]"
"In post","2021","60-64","Mixed","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Department for Work and Pensions","London","25","25","[c]","[c]"
"In post","2021","60-64","Mixed","Department for Work and Pensions","Outside London","65","50","27220","27570"
"In post","2021","60-64","Mixed","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Department of Health and Social Care","London","5","5","[c]","[c]"
"In post","2021","60-64","Mixed","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","ESTYN","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","HM Revenue and Customs","London","10","10","[c]","[c]"
"In post","2021","60-64","Mixed","HM Revenue and Customs","Outside London","30","25","27950","25560"
"In post","2021","60-64","Mixed","HM Treasury","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Home Office","London","20","20","[c]","[c]"
"In post","2021","60-64","Mixed","Home Office","Outside London","15","10","[c]","[c]"
"In post","2021","60-64","Mixed","Home Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Ministry of Defence","London","5","5","[c]","[c]"
"In post","2021","60-64","Mixed","Ministry of Defence","Outside London","30","30","34830","32750"
"In post","2021","60-64","Mixed","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Ministry of Justice","London","20","15","[c]","[c]"
"In post","2021","60-64","Mixed","Ministry of Justice","Outside London","50","40","29540","23490"
"In post","2021","60-64","Mixed","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","National Crime Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Office for Standards in Education","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Scotland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","The National Archives","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","United Kingdom Statistics Authority","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Mixed","Wales Office","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other ethnicity","Attorney General's Departments","London","10","10","[c]","[c]"
"In post","2021","60-64","Other ethnicity","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other ethnicity","Cabinet Office","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other ethnicity","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
