"Status","Year","Ethnicity","Function_of_post","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Black","Project Delivery","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Ministry of Defence","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Ministry of Justice","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Office for Standards in Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Office for Standards in Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Department for Education","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Department for Education","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Department for Transport","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Department for Work and Pensions","London","60","[c]","27750","25110"
"Leaver CS","2021","Black","Unknown","Department for Work and Pensions","Outside London","55","[c]","25030","24180"
"Leaver CS","2021","Black","Unknown","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Department of Health and Social Care","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Foreign, Commonwealth and Development Office","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","HM Revenue and Customs","London","30","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","HM Revenue and Customs","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Home Office","London","40","[c]","29610","27760"
"Leaver CS","2021","Black","Unknown","Home Office","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Ministry of Defence","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Scotland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Scotland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Scottish Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
