"Status","Year","Function_of_post","Organisation","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","No function","Maritime and Coastguard Agency","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Maritime and Coastguard Agency","North Eastern Scotland","Outside London","10","[c]","37520","40350"
"Leaver CS","2021","No function","Maritime and Coastguard Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Maritime and Coastguard Agency","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Maritime and Coastguard Agency","West Wales and The Valleys","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicines and Healthcare Products Regulatory Agency","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Inner London - West","London","45","[c]","48460","45210"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice (excl. agencies)","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice (excl. agencies)","Inner London - East","London","15","[c]","32810","30850"
"Leaver CS","2021","No function","Ministry of Justice (excl. agencies)","Inner London - West","London","45","[c]","40150","32070"
"Leaver CS","2021","No function","Ministry of Justice (excl. agencies)","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice (excl. agencies)","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","Cheshire","Outside London","15","[c]","39750","34140"
"Leaver CS","2021","No function","National Crime Agency","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","33100","32720"
"Leaver CS","2021","No function","National Crime Agency","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","Inner London - East","London","50","[c]","48020","41860"
"Leaver CS","2021","No function","National Crime Agency","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","West Midlands","Outside London","10","[c]","40860","37460"
"Leaver CS","2021","No function","National Crime Agency","West Wales and The Valleys","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","West Yorkshire","Outside London","10","[c]","40250","41960"
"Leaver CS","2021","No function","National Infrastructure Commission","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Savings and Investments","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Savings and Investments","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Northern Ireland Office","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Northern Ireland Office","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Office for Standards in Education, Children's Services and Skills","East Anglia","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","[c]","54170","51360"
"Leaver CS","2021","No function","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Outside London","35","[c]","40390","25880"
"Leaver CS","2021","No function","Office for Standards in Education, Children's Services and Skills","Inner London - West","London","20","[c]","61890","73550"
"Leaver CS","2021","No function","Office for Standards in Education, Children's Services and Skills","North Yorkshire","Outside London","10","[c]","61300","63430"
"Leaver CS","2021","No function","Office for Standards in Education, Children's Services and Skills","West Midlands","Outside London","10","[c]","61760","51360"
"Leaver CS","2021","No function","Office of Gas and Electricity Markets","Inner London - East","London","40","[c]","51380","40470"
"Leaver CS","2021","No function","Office of Gas and Electricity Markets","West Central Scotland","Outside London","25","[c]","29300","23450"
"Leaver CS","2021","No function","Office of Qualifications and Examinations Regulation","West Midlands","Outside London","10","[c]","67150","41750"
"Leaver CS","2021","No function","Office of Rail and Road","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Office of Rail and Road","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Office of Rail and Road","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Office of Rail and Road","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Office of Rail and Road","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Office of the Public Guardian","Derbyshire and Nottinghamshire","Outside London","20","[c]","21190","20420"
"Leaver CS","2021","No function","Office of the Public Guardian","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Office of the Public Guardian","West Midlands","Outside London","30","[c]","21250","19930"
"Leaver CS","2021","No function","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","40","[c]","42740","41950"
"Leaver CS","2021","No function","Public Health England","Berkshire, Buckinghamshire and Oxfordshire","Outside London","20","[c]","39470","37190"
"Leaver CS","2021","No function","Public Health England","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Public Health England","Derbyshire and Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Public Health England","East Anglia","Outside London","100","[c]","35840","29960"
"Leaver CS","2021","No function","Public Health England","Essex","Outside London","35","[c]","32060","31770"
"Leaver CS","2021","No function","Public Health England","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","110","[c]","35160","28590"
"Leaver CS","2021","No function","Public Health England","Greater Manchester","Outside London","45","[c]","39080","28870"
"Leaver CS","2021","No function","Public Health England","Inner London - East","London","140","[c]","46060","40070"
"Leaver CS","2021","No function","Public Health England","Inner London - West","London","30","[c]","45570","33180"
"Leaver CS","2021","No function","Public Health England","Kent","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Public Health England","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Public Health England","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Public Health England","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Public Health England","Northumberland and Tyne and Wear","Outside London","15","[c]","52600","44500"
"Leaver CS","2021","No function","Public Health England","Outer London - West and North West","London","100","[c]","39420","32650"
"Leaver CS","2021","No function","Public Health England","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Public Health England","Surrey, East and West Sussex","Outside London","10","[c]","52710","39930"
"Leaver CS","2021","No function","Public Health England","West Midlands","Outside London","35","[c]","47470","38360"
"Leaver CS","2021","No function","Public Health England","West Yorkshire","Outside London","25","[c]","38340","40250"
"Leaver CS","2021","No function","Registers of Scotland","Eastern Scotland","Outside London","20","[c]","27380","24130"
"Leaver CS","2021","No function","Scottish Prison Service","Eastern Scotland","Outside London","105","[c]","33780","33650"
"Leaver CS","2021","No function","Scottish Prison Service","Highlands and Islands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Scottish Prison Service","North Eastern Scotland","Outside London","10","[c]","25250","21810"
"Leaver CS","2021","No function","Scottish Prison Service","Southern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Scottish Prison Service","West Central Scotland","Outside London","65","[c]","31490","33650"
"Leaver CS","2021","No function","Serious Fraud Office","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","The National Archives","Outer London - West and North West","London","20","[c]","28410","23450"
"Leaver CS","2021","No function","UK Hydrographic Office","Dorset and Somerset","Outside London","30","[c]","35060","33290"
