"Status","Year","Function_of_post","Organisation","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Project Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Project Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Science and Engineering","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Science and Engineering","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Science and Engineering","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Security","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Security","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Security","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Security","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Security","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Social Research","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Social Research","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Statistics","Inner London - West","10","[c]","38700","35490"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Statistics","Outer London - South","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Statistics","Outer London - West and North West","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Unknown","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Unknown","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Knowledge and Information Management","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Medicine","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Operational Delivery","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Operational Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Other","Inner London - East","20","[c]","38130","32640"
"New entrant CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Policy","Inner London - East","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Science and Engineering","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Science and Engineering","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Unknown","Bedfordshire and Hertfordshire","20","[c]","35530","32960"
"New entrant CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Unknown","Inner London - East","90","[c]","39150","32640"
"New entrant CS","2021","Unknown","Met Office","Other","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Met Office","Unknown","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Intelligence Analysis","East Anglia","10","[c]","26960","26350"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Intelligence Analysis","Inner London - West","10","[c]","35040","37000"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Intelligence Analysis","Lincolnshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Intelligence Analysis","Outer London - West and North West","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Medicine","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Medicine","Berkshire, Buckinghamshire and Oxfordshire","25","[c]","51730","37890"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Medicine","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Medicine","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Medicine","Devon","15","[c]","42540","40000"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Medicine","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Medicine","East Anglia","10","[c]","36890","36370"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Medicine","East Wales","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Medicine","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Medicine","Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Medicine","Essex","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","40","[c]","38630","32270"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Medicine","Hampshire and Isle of Wight","45","[c]","42170","33780"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Medicine","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Medicine","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Medicine","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Medicine","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Medicine","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Medicine","Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Medicine","Leicestershire, Rutland and Northamptonshire","20","[c]","33880","30990"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Medicine","Lincolnshire","10","[c]","51470","48710"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Medicine","North Yorkshire","25","[c]","42050","35300"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Medicine","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Medicine","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Medicine","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Medicine","Shropshire and Staffordshire","20","[c]","44210","37890"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Medicine","Surrey, East and West Sussex","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Medicine","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Medicine","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Operational Delivery","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Operational Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Operational Delivery","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Operational Delivery","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Operational Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Operational Delivery","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Operational Delivery","Greater Manchester","10","[c]","21370","20920"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Operational Delivery","Hampshire and Isle of Wight","15","[c]","29820","30360"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Operational Delivery","Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Operational Delivery","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Operational Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Operational Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Operational Delivery","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Operational Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Operational Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Operational Research","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Operational Research","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Operational Research","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Other","Bedfordshire and Hertfordshire","15","[c]","23760","25390"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Other","Berkshire, Buckinghamshire and Oxfordshire","75","[c]","24560","20920"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Other","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Other","Cornwall and Isles of Scilly","15","[c]","24410","20920"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Other","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Other","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Other","Devon","25","[c]","21530","20920"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Other","Dorset and Somerset","25","[c]","23140","20920"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Other","East Anglia","50","[c]","20840","20920"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Other","East Wales","15","[c]","21760","20500"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Other","East Yorkshire and Northern Lincolnshire","25","[c]","23900","26350"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Other","Eastern Scotland","20","[c]","23050","20920"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Other","Essex","10","[c]","21170","20920"
