"Status","Year","Disability","Function_of_post","Organisation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared disabled","Commercial","Office for Standards in Education, Children's Services and Skills","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Public Health England","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Registers of Scotland","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Scottish Prison Service","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Submarine Delivery Agency","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","The National Archives","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","UK Export Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","United Kingdom Statistics Authority","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Wilton Park","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Wilton Park","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Attorney General's Office","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Centre for Environment, Fisheries and Aquaculture Science","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Companies House","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Competition and Markets Authority","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Crown Commercial Service","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Crown Prosecution Service","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Defence Equipment and Support","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Defence Equipment and Support","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Defence Science and Technology Laboratory","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Department for Digital, Culture, Media and Sport","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Department for Transport (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Driver and Vehicle Licensing Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Driver and Vehicle Standards Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","FCDO Services","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Food Standards Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Foreign, Commonwealth and Development Office (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Forestry and Land Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Government Legal Department","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Health and Safety Executive","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","HM Courts and Tribunals Service","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","HM Land Registry","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","HM Treasury (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Insolvency Service","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Maritime and Coastguard Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Medicines and Healthcare Products Regulatory Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Ministry of Defence (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Ministry of Housing, Communities and Local Government (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Ministry of Justice (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Ministry of Justice (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Ministry of Justice (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","National Infrastructure Commission","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","National Savings and Investments","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Office for Standards in Education, Children's Services and Skills","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Office of Qualifications and Examinations Regulation","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Office of Rail and Road","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Planning Inspectorate","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Public Health England","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Rural Payments Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Serious Fraud Office","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","The National Archives","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","UK Intellectual Property Office","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","UK Supreme Court","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","United Kingdom Statistics Authority","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Wales Office","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Water Services Regulation Authority","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Wilton Park","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Wilton Park","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","Driver and Vehicle Standards Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","Food Standards Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","Government Internal Audit Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","Insolvency Service","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","Serious Fraud Office","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Debt","Debt Management Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Debt","Health and Safety Executive","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Debt","UK Export Finance","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Cabinet Office (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Cabinet Office (excl. agencies)","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Companies House","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Competition and Markets Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Crown Commercial Service","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Crown Prosecution Service","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Crown Prosecution Service","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Debt Management Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Defence Electronics and Components Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Defence Equipment and Support","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Defence Equipment and Support","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Department for International Development","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Department for International Trade","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Driver and Vehicle Licensing Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Driver and Vehicle Standards Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Driver and Vehicle Standards Agency","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","FCDO Services","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Food Standards Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Forestry and Land Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Health and Safety Executive","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","HM Courts and Tribunals Service","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","HM Courts and Tribunals Service","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","HM Courts and Tribunals Service","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","HM Land Registry","Digital, Data and Technology","[c]","[c]","[c]","[c]"
