"Status","Year","Disability","Region_ITL1","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Scotland","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","30","25","27760","26880"
"In post","2021","Unknown","Scotland","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","230","215","29410","29030"
"In post","2021","Unknown","Scotland","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","50","45","26150","26160"
"In post","2021","Unknown","Scotland","Highlands and Islands","Na h-Eileanan Siar","15","15","[c]","[c]"
"In post","2021","Unknown","Scotland","Highlands and Islands","Orkney Islands","10","10","[c]","[c]"
"In post","2021","Unknown","Scotland","Highlands and Islands","Shetland Islands","10","10","[c]","[c]"
"In post","2021","Unknown","Scotland","North Eastern Scotland","Aberdeen City and Aberdeenshire","625","590","32110","29350"
"In post","2021","Unknown","Scotland","Southern Scotland","Dumfries and Galloway","210","190","29060","28410"
"In post","2021","Unknown","Scotland","Southern Scotland","East Ayrshire and North Ayrshire mainland","135","125","26490","23230"
"In post","2021","Unknown","Scotland","Southern Scotland","Scottish Borders","160","145","27780","24110"
"In post","2021","Unknown","Scotland","Southern Scotland","South Ayrshire","70","65","26750","27360"
"In post","2021","Unknown","Scotland","Southern Scotland","South Lanarkshire","1310","1180","27940","21440"
"In post","2021","Unknown","Scotland","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","745","730","30860","30930"
"In post","2021","Unknown","Scotland","West Central Scotland","Glasgow City","2800","2635","33790","30650"
"In post","2021","Unknown","Scotland","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","310","285","30260","29350"
"In post","2021","Unknown","Scotland","West Central Scotland","North Lanarkshire","755","680","27100","25560"
"In post","2021","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","590","570","34650","32540"
"In post","2021","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","165","160","32250","28670"
"In post","2021","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","255","250","28090","26700"
"In post","2021","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","460","435","36700","30400"
"In post","2021","Unknown","South East (England)","Hampshire and Isle of Wight","Central Hampshire","555","540","38380","34140"
"In post","2021","Unknown","South East (England)","Hampshire and Isle of Wight","Isle of Wight","25","20","[c]","[c]"
"In post","2021","Unknown","South East (England)","Hampshire and Isle of Wight","North Hampshire","115","110","34440","27950"
"In post","2021","Unknown","South East (England)","Hampshire and Isle of Wight","Portsmouth","660","610","28850","23520"
"In post","2021","Unknown","South East (England)","Hampshire and Isle of Wight","South Hampshire","1220","1045","28560","26180"
"In post","2021","Unknown","South East (England)","Hampshire and Isle of Wight","Southampton","145","140","31540","26850"
"In post","2021","Unknown","South East (England)","Kent","East Kent","370","355","28090","24880"
"In post","2021","Unknown","South East (England)","Kent","Kent Thames Gateway","180","180","27800","29120"
"In post","2021","Unknown","South East (England)","Kent","Medway","190","185","32580","30400"
"In post","2021","Unknown","South East (England)","Kent","Mid Kent","55","55","31620","28130"
"In post","2021","Unknown","South East (England)","Kent","West Kent","55","55","39760","37800"
"In post","2021","Unknown","South East (England)","Surrey, East and West Sussex","Brighton and Hove","60","60","30880","26970"
"In post","2021","Unknown","South East (England)","Surrey, East and West Sussex","East Surrey","125","120","30940","31980"
"In post","2021","Unknown","South East (England)","Surrey, East and West Sussex","East Sussex CC","100","95","26020","25850"
"In post","2021","Unknown","South East (England)","Surrey, East and West Sussex","West Surrey","220","205","30180","27850"
"In post","2021","Unknown","South East (England)","Surrey, East and West Sussex","West Sussex (North East)","125","120","37310","30420"
"In post","2021","Unknown","South East (England)","Surrey, East and West Sussex","West Sussex (South West)","215","200","30280","28130"
"In post","2021","Unknown","South West (England)","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","160","145","27000","21960"
"In post","2021","Unknown","South West (England)","Devon","Devon CC","365","345","26350","22850"
"In post","2021","Unknown","South West (England)","Devon","Plymouth","635","610","29410","25860"
"In post","2021","Unknown","South West (England)","Devon","Torbay","10","10","[c]","[c]"
"In post","2021","Unknown","South West (England)","Dorset and Somerset","Bournemouth and Poole","35","30","27190","22920"
"In post","2021","Unknown","South West (England)","Dorset and Somerset","Dorset CC","300","285","28270","23970"
"In post","2021","Unknown","South West (England)","Dorset and Somerset","Somerset","340","320","32580","29290"
"In post","2021","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","1610","1550","37730","34140"
"In post","2021","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","1110","1040","35140","31810"
"In post","2021","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","205","200","28390","26670"
"In post","2021","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","60","60","35840","30450"
"In post","2021","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","1105","1065","38900","37320"
"In post","2021","Unknown","Unknown","Unknown","Unknown","2465","2460","37220","32700"
"In post","2021","Unknown","Wales","East Wales","Cardiff and Vale of Glamorgan","2195","2040","28310","25560"
"In post","2021","Unknown","Wales","East Wales","Flintshire and Wrexham","175","165","26020","24120"
"In post","2021","Unknown","Wales","East Wales","Monmouthshire and Newport","1700","1645","31850","29540"
"In post","2021","Unknown","Wales","East Wales","Powys","50","45","27820","22050"
"In post","2021","Unknown","Wales","West Wales and The Valleys","Bridgend and Neath Port Talbot","60","60","31930","32770"
"In post","2021","Unknown","Wales","West Wales and The Valleys","Central Valleys","105","100","37870","32540"
"In post","2021","Unknown","Wales","West Wales and The Valleys","Conwy and Denbighshire","40","35","31780","28850"
"In post","2021","Unknown","Wales","West Wales and The Valleys","Gwent Valleys","50","45","25550","27570"
"In post","2021","Unknown","Wales","West Wales and The Valleys","Gwynedd","30","25","[c]","[c]"
"In post","2021","Unknown","Wales","West Wales and The Valleys","Isle of Anglesey","25","25","[c]","[c]"
"In post","2021","Unknown","Wales","West Wales and The Valleys","South West Wales","100","95","27030","24880"
"In post","2021","Unknown","Wales","West Wales and The Valleys","Swansea","1115","1030","25260","21590"
"In post","2021","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","90","85","28320","24610"
"In post","2021","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Warwickshire","70","70","24810","21710"
"In post","2021","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Worcestershire","115","115","26640","24440"
"In post","2021","Unknown","West Midlands (England)","Shropshire and Staffordshire","Shropshire CC","95","90","29150","25790"
"In post","2021","Unknown","West Midlands (England)","Shropshire and Staffordshire","Staffordshire CC","385","375","28270","24440"
"In post","2021","Unknown","West Midlands (England)","Shropshire and Staffordshire","Stoke-on-Trent","110","100","25140","20630"
"In post","2021","Unknown","West Midlands (England)","Shropshire and Staffordshire","Telford and Wrekin","385","365","33270","25560"
"In post","2021","Unknown","West Midlands (England)","West Midlands","Birmingham","2310","2200","30920","26310"
"In post","2021","Unknown","West Midlands (England)","West Midlands","Coventry","355","345","37390","33610"
"In post","2021","Unknown","West Midlands (England)","West Midlands","Dudley","70","70","23990","21010"
"In post","2021","Unknown","West Midlands (England)","West Midlands","Sandwell","15","15","[c]","[c]"
"In post","2021","Unknown","West Midlands (England)","West Midlands","Solihull","60","60","31000","25560"
"In post","2021","Unknown","West Midlands (England)","West Midlands","Walsall","15","15","[c]","[c]"
"In post","2021","Unknown","West Midlands (England)","West Midlands","Wolverhampton","50","45","24620","21950"
"In post","2021","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","195","190","26580","25960"
"In post","2021","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","190","180","25580","23990"
"In post","2021","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","60","55","23520","21430"
"In post","2021","Unknown","Yorkshire and The Humber","North Yorkshire","North Yorkshire CC","245","235","30420","27570"
"In post","2021","Unknown","Yorkshire and The Humber","North Yorkshire","York","365","340","31860","26670"
"In post","2021","Unknown","Yorkshire and The Humber","South Yorkshire","Barnsley, Doncaster and Rotherham","185","180","24280","22920"
"In post","2021","Unknown","Yorkshire and The Humber","South Yorkshire","Sheffield","645","625","33490","29360"
"In post","2021","Unknown","Yorkshire and The Humber","West Yorkshire","Bradford","605","550","25690","21440"
"In post","2021","Unknown","Yorkshire and The Humber","West Yorkshire","Calderdale and Kirklees","85","80","24880","26280"
"In post","2021","Unknown","Yorkshire and The Humber","West Yorkshire","Leeds","2570","2490","32550","27570"
"In post","2021","Unknown","Yorkshire and The Humber","West Yorkshire","Wakefield","205","200","29760","27570"
"Leaver CS","2021","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","Derby","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","East Derbyshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","North Nottinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","Nottingham","45","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","South and West Derbyshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","South Nottinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicester","15","[c]","[c]","[c]"
