"Status","Year","Function_of_post","Organisation","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","No function","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","Charity Commission","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Charity Commission","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Charity Commission","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Charity Commission","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Charity Commission","Merseyside","EO","10","10","[c]","[c]"
"In post","2021","No function","Charity Commission","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Charity Commission","Merseyside","SEO/HEO","10","5","[c]","[c]"
"In post","2021","No function","Companies House","East Wales","AA/AO","345","295","21710","22490"
"In post","2021","No function","Companies House","East Wales","EO","130","120","26160","25770"
"In post","2021","No function","Companies House","East Wales","G6/G7","25","25","55510","51480"
"In post","2021","No function","Companies House","East Wales","SEO/HEO","55","50","35550","36240"
"In post","2021","No function","Companies House","Eastern Scotland","AA/AO","20","20","21080","20870"
"In post","2021","No function","Companies House","Eastern Scotland","EO","15","15","25620","25100"
"In post","2021","No function","Companies House","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Companies House","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Companies House","Inner London - West","AA/AO","5","5","[c]","[c]"
"In post","2021","No function","Companies House","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Companies House","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Companies House","Northern Ireland","AA/AO","10","10","22160","22490"
"In post","2021","No function","Companies House","Northern Ireland","EO","5","5","[c]","[c]"
"In post","2021","No function","Companies House","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Criminal Injuries Compensation Authority","West Central Scotland","AA/AO","115","105","20260","20650"
"In post","2021","No function","Criminal Injuries Compensation Authority","West Central Scotland","EO","85","80","23340","22710"
"In post","2021","No function","Criminal Injuries Compensation Authority","West Central Scotland","G6/G7","10","10","57210","58000"
"In post","2021","No function","Criminal Injuries Compensation Authority","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Criminal Injuries Compensation Authority","West Central Scotland","SEO/HEO","80","75","28960","27160"
"In post","2021","No function","Crown Commercial Service","East Anglia","AA/AO","10","10","[c]","[c]"
"In post","2021","No function","Crown Commercial Service","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Crown Commercial Service","East Anglia","G6/G7","10","10","[c]","[c]"
"In post","2021","No function","Crown Commercial Service","East Anglia","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","Crown Commercial Service","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Crown Commercial Service","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Crown Commercial Service","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Crown Commercial Service","East Wales","SEO/HEO","15","15","32600","32900"
"In post","2021","No function","Crown Commercial Service","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Crown Commercial Service","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Crown Commercial Service","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Crown Commercial Service","Inner London - East","G6/G7","10","10","[c]","[c]"
"In post","2021","No function","Crown Commercial Service","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Crown Commercial Service","Inner London - East","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","Crown Commercial Service","Merseyside","AA/AO","10","5","[c]","[c]"
"In post","2021","No function","Crown Commercial Service","Merseyside","EO","10","10","22940","22230"
"In post","2021","No function","Crown Commercial Service","Merseyside","G6/G7","50","50","54350","55000"
"In post","2021","No function","Crown Commercial Service","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Crown Commercial Service","Merseyside","SEO/HEO","25","25","31640","31500"
"In post","2021","No function","Crown Commercial Service","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Crown Commercial Service","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Crown Commercial Service","West Midlands","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","Crown Office and Procurator Fiscal Service","Eastern Scotland","AA/AO","220","200","21910","22220"
"In post","2021","No function","Crown Office and Procurator Fiscal Service","Eastern Scotland","EO","125","120","27120","26570"
"In post","2021","No function","Crown Office and Procurator Fiscal Service","Eastern Scotland","G6/G7","10","10","65240","65650"
"In post","2021","No function","Crown Office and Procurator Fiscal Service","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Crown Office and Procurator Fiscal Service","Eastern Scotland","SEO/HEO","100","95","35880","34150"
"In post","2021","No function","Crown Office and Procurator Fiscal Service","Highlands and Islands","AA/AO","40","35","22060","22220"
"In post","2021","No function","Crown Office and Procurator Fiscal Service","Highlands and Islands","EO","10","10","28050","29040"
"In post","2021","No function","Crown Office and Procurator Fiscal Service","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Crown Office and Procurator Fiscal Service","North Eastern Scotland","AA/AO","35","35","21770","22220"
"In post","2021","No function","Crown Office and Procurator Fiscal Service","North Eastern Scotland","EO","15","15","27300","26570"
"In post","2021","No function","Crown Office and Procurator Fiscal Service","North Eastern Scotland","SEO/HEO","20","20","33500","34150"
"In post","2021","No function","Crown Office and Procurator Fiscal Service","Southern Scotland","AA/AO","100","85","21920","22220"
"In post","2021","No function","Crown Office and Procurator Fiscal Service","Southern Scotland","EO","40","40","27560","27790"
"In post","2021","No function","Crown Office and Procurator Fiscal Service","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Crown Office and Procurator Fiscal Service","Southern Scotland","SEO/HEO","30","30","34510","34150"
"In post","2021","No function","Crown Office and Procurator Fiscal Service","West Central Scotland","AA/AO","295","260","21940","22220"
"In post","2021","No function","Crown Office and Procurator Fiscal Service","West Central Scotland","EO","105","100","26980","26570"
"In post","2021","No function","Crown Office and Procurator Fiscal Service","West Central Scotland","G6/G7","10","10","[c]","[c]"
"In post","2021","No function","Crown Office and Procurator Fiscal Service","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Crown Office and Procurator Fiscal Service","West Central Scotland","SEO/HEO","145","135","33950","34150"
"In post","2021","No function","Defence Science and Technology Laboratory","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Defence Science and Technology Laboratory","East Anglia","G6/G7","5","5","[c]","[c]"
"In post","2021","No function","Defence Science and Technology Laboratory","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","85","85","18390","17710"
"In post","2021","No function","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","EO","70","70","23600","22780"
"In post","2021","No function","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","690","665","51240","46720"
"In post","2021","No function","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","800","780","33010","32770"
"In post","2021","No function","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","AA/AO","5","5","[c]","[c]"
"In post","2021","No function","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","EO","15","10","23200","22780"
"In post","2021","No function","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","G6/G7","405","390","51140","46970"
"In post","2021","No function","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","SEO/HEO","305","300","32760","29200"
"In post","2021","No function","Defence Science and Technology Laboratory","Kent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Defence Science and Technology Laboratory","Kent","EO","5","5","[c]","[c]"
"In post","2021","No function","Defence Science and Technology Laboratory","Kent","G6/G7","80","75","48620","46130"
"In post","2021","No function","Defence Science and Technology Laboratory","Kent","SEO/HEO","100","95","33960","37320"
"In post","2021","No function","Defence Science and Technology Laboratory","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Anglia","G6/G7","10","10","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Anglia","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Wales","EO","20","20","25340","24570"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Wales","G6/G7","5","5","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","5","5","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Greater Manchester","G6/G7","5","5","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Greater Manchester","SEO/HEO","10","10","34950","36740"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","AA/AO","30","30","24870","24900"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","EO","245","240","28630","27690"
