"Status","Year","Disability","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Undeclared","Internal Audit","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","International Trade","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","International Trade","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","International Trade","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","International Trade","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","International Trade","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","International Trade","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","International Trade","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","East Midlands (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","East Midlands (England)","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","East Midlands (England)","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","East of England","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","East of England","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","East of England","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","London","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","North East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","North East (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","North East (England)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","North West (England)","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","North West (England)","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","North West (England)","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","Scotland","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","South East (England)","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","South East (England)","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","South East (England)","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","South West (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","South West (England)","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","South West (England)","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","Wales","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","Wales","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","Wales","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","West Midlands (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","West Midlands (England)","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","West Midlands (England)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","Yorkshire and The Humber","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","Yorkshire and The Humber","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","Yorkshire and The Humber","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Research","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Research","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
