"Status","Year","Ethnicity","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","EO","Undeclared","30","[c]","28400","27570"
"New entrant CS","2021","Undeclared","South East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","EO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
