"Status","Year","Age","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","No function","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Operational Research","Unknown","10","10","[c]","[c]"
"In post","2021","40-49","No function","Other","Heterosexual / straight","265","255","45590","38250"
"In post","2021","40-49","No function","Other","LGBO","25","25","[c]","[c]"
"In post","2021","40-49","No function","Other","Undeclared","40","35","48290","45330"
"In post","2021","40-49","No function","Other","Unknown","175","160","46740","39500"
"In post","2021","40-49","No function","Planning","Heterosexual / straight","35","30","51700","53450"
"In post","2021","40-49","No function","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Planning","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Planning Inspectors","Heterosexual / straight","80","75","54930","58810"
"In post","2021","40-49","No function","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Planning Inspectors","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","No function","Planning Inspectors","Unknown","10","10","[c]","[c]"
"In post","2021","40-49","No function","Policy","Heterosexual / straight","3100","2955","53310","53380"
"In post","2021","40-49","No function","Policy","LGBO","230","225","56790","54500"
"In post","2021","40-49","No function","Policy","Undeclared","355","350","50630","53280"
"In post","2021","40-49","No function","Policy","Unknown","715","685","53130","53200"
"In post","2021","40-49","No function","Project Delivery","Heterosexual / straight","35","35","40760","39340"
"In post","2021","40-49","No function","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Project Delivery","Unknown","10","10","[c]","[c]"
"In post","2021","40-49","No function","Property","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","40-49","No function","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Psychology","Heterosexual / straight","205","190","45470","46790"
"In post","2021","40-49","No function","Psychology","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","No function","Psychology","Undeclared","25","25","[c]","[c]"
"In post","2021","40-49","No function","Psychology","Unknown","55","50","43880","45110"
"In post","2021","40-49","No function","Science and Engineering","Heterosexual / straight","995","930","44180","44720"
"In post","2021","40-49","No function","Science and Engineering","LGBO","45","40","47100","46080"
"In post","2021","40-49","No function","Science and Engineering","Undeclared","175","165","45320","41670"
"In post","2021","40-49","No function","Science and Engineering","Unknown","475","455","44960","44950"
"In post","2021","40-49","No function","Security","Heterosexual / straight","35","35","49900","44480"
"In post","2021","40-49","No function","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Security","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","No function","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Social Research","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","40-49","No function","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Statistics","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","40-49","No function","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Tax","Heterosexual / straight","1320","1260","37440","31870"
"In post","2021","40-49","No function","Tax","LGBO","80","80","34870","31810"
"In post","2021","40-49","No function","Tax","Undeclared","210","205","38790","32490"
"In post","2021","40-49","No function","Tax","Unknown","690","655","30660","31810"
"In post","2021","40-49","No function","Unknown","Heterosexual / straight","560","535","47270","38630"
"In post","2021","40-49","No function","Unknown","LGBO","40","35","41430","35070"
"In post","2021","40-49","No function","Unknown","Undeclared","55","50","45060","41570"
"In post","2021","40-49","No function","Unknown","Unknown","335","320","39000","29250"
"In post","2021","40-49","No function","Veterinarian","Heterosexual / straight","100","95","42760","37910"
"In post","2021","40-49","No function","Veterinarian","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","No function","Veterinarian","Undeclared","30","30","45220","38570"
"In post","2021","40-49","No function","Veterinarian","Unknown","25","25","[c]","[c]"
"In post","2021","40-49","Project Delivery","Commercial","Heterosexual / straight","140","135","43600","41320"
"In post","2021","40-49","Project Delivery","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Commercial","Undeclared","25","25","[c]","[c]"
"In post","2021","40-49","Project Delivery","Commercial","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Project Delivery","Communications","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","40-49","Project Delivery","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Digital, Data and Technology","Heterosexual / straight","80","80","47930","47290"
"In post","2021","40-49","Project Delivery","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Digital, Data and Technology","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","Project Delivery","Digital, Data and Technology","Unknown","15","15","[c]","[c]"
"In post","2021","40-49","Project Delivery","Economics","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","40-49","Project Delivery","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Economics","Unknown","10","10","[c]","[c]"
"In post","2021","40-49","Project Delivery","Finance","Heterosexual / straight","90","85","47260","46000"
"In post","2021","40-49","Project Delivery","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Finance","Undeclared","15","15","[c]","[c]"
"In post","2021","40-49","Project Delivery","Finance","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Project Delivery","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Knowledge and Information Management","Heterosexual / straight","30","30","40010","37840"
"In post","2021","40-49","Project Delivery","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Knowledge and Information Management","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Project Delivery","Knowledge and Information Management","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Project Delivery","Medicine","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","40-49","Project Delivery","Medicine","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Medicine","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Project Delivery","Operational Delivery","Heterosexual / straight","255","240","38160","32180"
"In post","2021","40-49","Project Delivery","Operational Delivery","LGBO","15","15","[c]","[c]"
"In post","2021","40-49","Project Delivery","Operational Delivery","Undeclared","45","40","33760","28390"
"In post","2021","40-49","Project Delivery","Operational Delivery","Unknown","130","120","40410","38620"
"In post","2021","40-49","Project Delivery","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Other","Heterosexual / straight","560","540","38280","33180"
"In post","2021","40-49","Project Delivery","Other","LGBO","20","20","[c]","[c]"
"In post","2021","40-49","Project Delivery","Other","Undeclared","80","80","33270","32270"
"In post","2021","40-49","Project Delivery","Other","Unknown","60","60","47210","43500"
"In post","2021","40-49","Project Delivery","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Policy","Heterosexual / straight","420","395","54310","56110"
"In post","2021","40-49","Project Delivery","Policy","LGBO","35","35","58860","63780"
"In post","2021","40-49","Project Delivery","Policy","Undeclared","50","45","54190","53600"
"In post","2021","40-49","Project Delivery","Policy","Unknown","140","135","56700","55930"
"In post","2021","40-49","Project Delivery","Project Delivery","Heterosexual / straight","2705","2630","44800","40580"
"In post","2021","40-49","Project Delivery","Project Delivery","LGBO","105","105","46120","40580"
"In post","2021","40-49","Project Delivery","Project Delivery","Undeclared","345","335","44330","40580"
"In post","2021","40-49","Project Delivery","Project Delivery","Unknown","485","465","44780","40580"
"In post","2021","40-49","Project Delivery","Property","Heterosexual / straight","55","55","54790","56350"
"In post","2021","40-49","Project Delivery","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Property","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Project Delivery","Property","Unknown","10","10","[c]","[c]"
"In post","2021","40-49","Project Delivery","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Science and Engineering","Heterosexual / straight","390","390","43870","42190"
"In post","2021","40-49","Project Delivery","Science and Engineering","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Project Delivery","Science and Engineering","Undeclared","90","85","40820","40670"
"In post","2021","40-49","Project Delivery","Science and Engineering","Unknown","30","30","[c]","[c]"
"In post","2021","40-49","Project Delivery","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Security","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Project Delivery","Statistics","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","40-49","Project Delivery","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Tax","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","40-49","Project Delivery","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Tax","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Tax","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Project Delivery","Unknown","Heterosexual / straight","75","75","61410","55750"
"In post","2021","40-49","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","Project Delivery","Unknown","Unknown","60","55","44490","36610"
"In post","2021","40-49","Property","Commercial","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","40-49","Property","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Property","Digital, Data and Technology","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","40-49","Property","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Property","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Property","Finance","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","40-49","Property","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Property","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Property","Knowledge and Information Management","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","40-49","Property","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Property","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Property","Operational Delivery","Heterosexual / straight","185","170","31470","25930"
"In post","2021","40-49","Property","Operational Delivery","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Property","Operational Delivery","Undeclared","25","25","[c]","[c]"
"In post","2021","40-49","Property","Operational Delivery","Unknown","100","95","24730","21100"
"In post","2021","40-49","Property","Other","Heterosexual / straight","35","35","32000","28870"
"In post","2021","40-49","Property","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Property","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Property","Other","Unknown","20","20","[c]","[c]"
"In post","2021","40-49","Property","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Property","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Property","Policy","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","40-49","Property","Policy","LGBO","[c]","[c]","[c]","[c]"
