"Status","Year","Ethnicity","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Other ethnicity","North West (England)","Lancaster and Wyre","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Lancaster and Wyre","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Lancaster and Wyre","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Lancaster and Wyre","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Lancaster and Wyre","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Lancaster and Wyre","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Liverpool","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Liverpool","AO","10","5","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Liverpool","EO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Liverpool","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Liverpool","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Liverpool","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Liverpool","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Liverpool","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Manchester","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Manchester","AO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Manchester","EO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Manchester","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Manchester","G7","5","5","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Manchester","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Manchester","SEO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Mid Lancashire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Mid Lancashire","AO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Mid Lancashire","EO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Mid Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Mid Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Mid Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Mid Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Mid Lancashire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Sefton","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Sefton","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Sefton","EO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Sefton","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Sefton","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Sefton","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Sefton","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Sefton","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Sefton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Warrington","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Warrington","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Warrington","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Warrington","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Warrington","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Warrington","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Warrington","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Warrington","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Warrington","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","West Cumbria","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","West Cumbria","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","West Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","West Cumbria","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","West Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","West Cumbria","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","West Cumbria","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","West Cumbria","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Wirral","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Wirral","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Wirral","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Wirral","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Wirral","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Wirral","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Wirral","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Wirral","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Wirral","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Antrim and Newtownabbey","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Antrim and Newtownabbey","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Antrim and Newtownabbey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Antrim and Newtownabbey","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Antrim and Newtownabbey","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Antrim and Newtownabbey","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Ards and North Down","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Ards and North Down","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Ards and North Down","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Ards and North Down","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Ards and North Down","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Ards and North Down","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Armagh City, Banbridge and Craigavon","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Armagh City, Banbridge and Craigavon","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Belfast","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Belfast","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Belfast","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Belfast","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Belfast","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Belfast","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Belfast","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Belfast","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Causeway Coast and Glens","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Causeway Coast and Glens","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Causeway Coast and Glens","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Derry City and Strabane","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Derry City and Strabane","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Derry City and Strabane","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Fermanagh and Omagh","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Fermanagh and Omagh","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Lisburn and Castlereagh","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Lisburn and Castlereagh","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Lisburn and Castlereagh","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Lisburn and Castlereagh","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Lisburn and Castlereagh","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Lisburn and Castlereagh","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Mid and East Antrim","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Mid and East Antrim","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Newry, Mourne and Down","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Newry, Mourne and Down","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Newry, Mourne and Down","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Newry, Mourne and Down","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","Overseas","G7","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","Overseas","HEO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scotland","Aberdeen City and Aberdeenshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scotland","Aberdeen City and Aberdeenshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scotland","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scotland","Aberdeen City and Aberdeenshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scotland","Aberdeen City and Aberdeenshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scotland","Aberdeen City and Aberdeenshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scotland","Aberdeen City and Aberdeenshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scotland","Aberdeen City and Aberdeenshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scotland","Angus and Dundee City","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scotland","Angus and Dundee City","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scotland","Angus and Dundee City","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scotland","Angus and Dundee City","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scotland","Angus and Dundee City","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scotland","Angus and Dundee City","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scotland","Angus and Dundee City","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scotland","Angus and Dundee City","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scotland","Caithness and Sutherland and Ross and Cromarty","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scotland","Caithness and Sutherland and Ross and Cromarty","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scotland","Caithness and Sutherland and Ross and Cromarty","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scotland","Caithness and Sutherland and Ross and Cromarty","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scotland","Caithness and Sutherland and Ross and Cromarty","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scotland","Caithness and Sutherland and Ross and Cromarty","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scotland","Caithness and Sutherland and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scotland","City of Edinburgh","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scotland","City of Edinburgh","AO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Scotland","City of Edinburgh","EO","5","5","[c]","[c]"
