"Status","Year","Age","Function_of_post","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","40-49","Legal","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Scottish Courts and Tribunals Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Scottish Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Scottish Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Advisory, Conciliation and Arbitration Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Animal and Plant Health Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Animal and Plant Health Agency","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Cabinet Office (excl. agencies)","Heterosexual / straight","40","[c]","61820","64990"
"Leaver Dept.","2021","40-49","No function","Cabinet Office (excl. agencies)","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Cabinet Office (excl. agencies)","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Cabinet Office (excl. agencies)","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Companies House","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Companies House","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Companies House","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Criminal Injuries Compensation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Criminal Injuries Compensation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Criminal Injuries Compensation Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Defence Science and Technology Laboratory","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Defence Science and Technology Laboratory","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","45","[c]","55140","53600"
"Leaver Dept.","2021","40-49","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Department for Digital, Culture, Media and Sport","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Department for Education (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Department for Education (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","45","[c]","55460","54280"
"Leaver Dept.","2021","40-49","No function","Department for International Trade","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Department for International Trade","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Department for Transport (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Department for Transport (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Driver and Vehicle Licensing Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Driver and Vehicle Licensing Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Driver and Vehicle Licensing Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Driver and Vehicle Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Driver and Vehicle Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Government Legal Department","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Government Legal Department","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Health and Safety Executive","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Health and Safety Executive","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Health and Safety Executive","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","HM Courts and Tribunals Service","Heterosexual / straight","35","[c]","30040","22340"
"Leaver Dept.","2021","40-49","No function","HM Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","HM Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","HM Courts and Tribunals Service","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","HM Prison and Probation Service","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","HM Prison and Probation Service","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","HM Prison and Probation Service","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","HM Prison and Probation Service","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","HM Treasury (excl. agencies)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","HM Treasury (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","HM Treasury (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Insolvency Service","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Insolvency Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Institute for Apprenticeships and Technical Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Institute for Apprenticeships and Technical Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Legal Aid Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Legal Aid Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Maritime and Coastguard Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Maritime and Coastguard Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Ministry of Justice (excl. agencies)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Ministry of Justice (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","National Crime Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","National Infrastructure Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","National Infrastructure Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Office of the Public Guardian","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Office of the Public Guardian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Planning Inspectorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Planning Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Public Health England","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Public Health England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Public Health England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Public Health England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Registers of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Registers of Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Serious Fraud Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Serious Fraud Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","UK Hydrographic Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","UK Hydrographic Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","UK Intellectual Property Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","UK Intellectual Property Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","United Kingdom Statistics Authority","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","United Kingdom Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","United Kingdom Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","United Kingdom Statistics Authority","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Vehicle Certification Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Vehicle Certification Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","Animal and Plant Health Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
