"Status","Year","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","London","Unknown","145","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Forestry and Land Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Forestry and Land Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Forestry and Land Scotland","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Actuary's Department","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Actuary's Department","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Actuary's Department","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Internal Audit Agency","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Internal Audit Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Internal Audit Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Internal Audit Agency","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Internal Audit Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Internal Audit Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","London","Heterosexual / straight","60","[c]","42370","46960"
"Leaver Dept.","2021","Government Legal Department","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Property Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Property Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Property Agency","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Property Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Property Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Property Agency","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Property Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Property Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Property Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","London","Heterosexual / straight","90","[c]","32180","26410"
"Leaver Dept.","2021","HM Courts and Tribunals Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Outside London","Heterosexual / straight","195","[c]","23280","20100"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Outside London","Unknown","30","[c]","22600","19930"
"Leaver Dept.","2021","HM Prison and Probation Service","London","Heterosexual / straight","65","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","Heterosexual / straight","220","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","London","Unknown","370","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outside London","Unknown","1245","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","London","Heterosexual / straight","80","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","London","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","Heterosexual / straight","440","[c]","43280","37100"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","Undeclared","60","[c]","46930","41970"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","Unknown","65","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Outside London","Heterosexual / straight","400","[c]","27390","24890"
"Leaver Dept.","2021","Home Office (incl. agencies)","Outside London","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Outside London","Undeclared","40","[c]","25470","24410"
"Leaver Dept.","2021","Home Office (incl. agencies)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Met Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Met Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Met Office","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","London","Heterosexual / straight","95","[c]","47820","45200"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Outside London","Heterosexual / straight","180","[c]","34070","33300"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Overseas","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","London","Heterosexual / straight","225","[c]","41320","33990"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","London","LGBO","30","[c]","39240","33210"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","London","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","London","Unknown","35","[c]","42730","42790"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","Heterosexual / straight","30","[c]","38860","34010"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","London","Heterosexual / straight","195","[c]","43700","36800"
