"Status","Year","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Oxfordshire","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","G6/G7","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","SEO/HEO","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","SEO/HEO","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","AA/AO","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","AA/AO","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","EO","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","EO","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","SEO/HEO","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","SEO/HEO","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","AA/AO","AO","Female","55","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","AA/AO","AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","EO","EO","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","EO","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","SEO/HEO","HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","SEO/HEO","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","AA/AO","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","AA/AO","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","AA/AO","AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","AA/AO","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","EO","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","EO","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","SEO/HEO","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","SEO/HEO","HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","SEO/HEO","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","AA/AO","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","AA/AO","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","AA/AO","AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","AA/AO","AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","EO","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","EO","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","G6/G7","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","SEO/HEO","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","SEO/HEO","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","AA/AO","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Powys","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","AA/AO","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Powys","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","AA/AO","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","EO","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","EO","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sandwell","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sandwell","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sandwell","EO","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Sandwell","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sandwell","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sandwell","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","AA/AO","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","AA/AO","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","AA/AO","AO","Female","80","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","AA/AO","AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","EO","EO","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","EO","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","G6/G7","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","G6/G7","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","SEO/HEO","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","SEO/HEO","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","SEO/HEO","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","SEO/HEO","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","AA/AO","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","AA/AO","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","AA/AO","AO","Female","105","[c]","20980","21010"
"Leaver CS","2021","Sheffield","AA/AO","AO","Male","50","[c]","21030","21010"
"Leaver CS","2021","Sheffield","EO","EO","Female","70","[c]","25640","26000"
"Leaver CS","2021","Sheffield","EO","EO","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","G6/G7","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","G6/G7","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","G6/G7","G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","SEO/HEO","HEO","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","SEO/HEO","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","SEO/HEO","SEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","SEO/HEO","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shetland Islands","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shetland Islands","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shetland Islands","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shetland Islands","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shetland Islands","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shetland Islands","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shetland Islands","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shetland Islands","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","AA/AO","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","AA/AO","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","AA/AO","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","EO","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","EO","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","SEO/HEO","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","AA/AO","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","AA/AO","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","EO","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","EO","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","G6/G7","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","SEO/HEO","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","AA/AO","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","AA/AO","AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","EO","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","EO","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","SEO/HEO","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","SEO/HEO","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","SEO/HEO","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","AA/AO","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","AA/AO","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","AA/AO","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","EO","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","AA/AO","AA","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","AA/AO","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","AA/AO","AO","Female","35","[c]","19920","19520"
"Leaver CS","2021","South Hampshire","AA/AO","AO","Male","50","[c]","21210","19520"
"Leaver CS","2021","South Hampshire","EO","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","EO","EO","Male","50","[c]","28020","27570"
"Leaver CS","2021","South Hampshire","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","G6/G7","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","SEO/HEO","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","SEO/HEO","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","SEO/HEO","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","AA/AO","AO","Female","50","[c]","[c]","[c]"
