"Status","Year","Organisation","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Charity Commission","Westminster","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Westminster","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Westminster","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Westminster","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Belfast","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Cardiff and Vale of Glamorgan","Outside London","AA/AO","10","[c]","20800","20630"
"Leaver CS","2021","Companies House","Cardiff and Vale of Glamorgan","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Cardiff and Vale of Glamorgan","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Cardiff and Vale of Glamorgan","Outside London","SEO/HEO","15","[c]","38190","38000"
"Leaver CS","2021","Companies House","City of Edinburgh","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","City of Edinburgh","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","City of Edinburgh","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","City of Edinburgh","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Tower Hamlets","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Tower Hamlets","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Tower Hamlets","London","G6/G7","30","[c]","65470","62180"
"Leaver CS","2021","Competition and Markets Authority","Tower Hamlets","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Tower Hamlets","London","SEO/HEO","25","[c]","38770","34870"
"Leaver CS","2021","Criminal Injuries Compensation Authority","Glasgow City","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","Glasgow City","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","Glasgow City","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Birmingham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Liverpool","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Liverpool","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Liverpool","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Liverpool","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Monmouthshire and Newport","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Monmouthshire and Newport","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Monmouthshire and Newport","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Monmouthshire and Newport","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Norwich and East Norfolk","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Norwich and East Norfolk","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Norwich and East Norfolk","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Norwich and East Norfolk","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Tower Hamlets","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Westminster","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Westminster","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Westminster","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Aberdeen City and Aberdeenshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Aberdeen City and Aberdeenshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Aberdeen City and Aberdeenshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Angus and Dundee City","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","City of Edinburgh","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","City of Edinburgh","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","City of Edinburgh","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","City of Edinburgh","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Clackmannanshire and Fife","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Dumfries and Galloway","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","East Ayrshire and North Ayrshire mainland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","East Ayrshire and North Ayrshire mainland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Falkirk","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Falkirk","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Falkirk","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Glasgow City","Outside London","AA/AO","15","[c]","21380","21490"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Glasgow City","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Glasgow City","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","North Lanarkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","North Lanarkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Perth and Kinross and Stirling","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Perth and Kinross and Stirling","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","South Ayrshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","South Lanarkshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","South Lanarkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","South Lanarkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","West Lothian","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Berkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Berkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Berkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Berkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Bexley and Greenwich","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Birmingham","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Birmingham","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Birmingham","Outside London","G6/G7","10","[c]","58140","55610"
"Leaver CS","2021","Crown Prosecution Service","Birmingham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Brighton and Hove","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Brighton and Hove","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Brighton and Hove","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Bristol, City of","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Bristol, City of","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Cambridgeshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Camden and City of London","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Cardiff and Vale of Glamorgan","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Cardiff and Vale of Glamorgan","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Cornwall and Isles of Scilly","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Croydon","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Croydon","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Devon CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Devon CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","East Cumbria","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","East Cumbria","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","East Cumbria","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","East Derbyshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","East Kent","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","East Kent","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","East Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Flintshire and Wrexham","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Flintshire and Wrexham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Heart of Essex","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Heart of Essex","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Hertfordshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Hertfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Hertfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Kingston upon Hull, City of","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Leeds","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Leeds","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Leeds","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Leeds","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Leicester","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Leicester","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Lewisham and Southwark","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Lincolnshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Liverpool","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Liverpool","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Liverpool","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Manchester","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Manchester","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Manchester","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Mid Kent","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Mid Lancashire","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Mid Lancashire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Nottingham","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Nottingham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Nottingham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Portsmouth","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Portsmouth","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Redbridge and Waltham Forest","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Sheffield","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Sheffield","Outside London","G6/G7","[c]","[c]","[c]","[c]"
