"Status","Year","Function_of_post","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","No function","Inner London - West","London","SEO/HEO","275","[c]","35760","34290"
"Leaver CS","2021","No function","Inner London - West","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Kent","Outside London","AA/AO","205","[c]","19470","17180"
"Leaver CS","2021","No function","Kent","Outside London","EO","25","[c]","28550","26780"
"Leaver CS","2021","No function","Kent","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Kent","Outside London","SEO/HEO","25","[c]","35230","37180"
"Leaver CS","2021","No function","Kent","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Lancashire","Outside London","AA/AO","150","[c]","19880","20420"
"Leaver CS","2021","No function","Lancashire","Outside London","EO","25","[c]","27320","27130"
"Leaver CS","2021","No function","Lancashire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Lancashire","Outside London","SEO/HEO","30","[c]","34830","33180"
"Leaver CS","2021","No function","Lancashire","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Leicestershire, Rutland and Northamptonshire","Outside London","AA/AO","195","[c]","20050","19510"
"Leaver CS","2021","No function","Leicestershire, Rutland and Northamptonshire","Outside London","EO","40","[c]","24920","26380"
"Leaver CS","2021","No function","Leicestershire, Rutland and Northamptonshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Leicestershire, Rutland and Northamptonshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","20","[c]","36350","34470"
"Leaver CS","2021","No function","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Lincolnshire","Outside London","AA/AO","70","[c]","19270","17280"
"Leaver CS","2021","No function","Lincolnshire","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Lincolnshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Lincolnshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Lincolnshire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Merseyside","Outside London","AA/AO","70","[c]","20620","20650"
"Leaver CS","2021","No function","Merseyside","Outside London","EO","30","[c]","25770","26380"
"Leaver CS","2021","No function","Merseyside","Outside London","G6/G7","15","[c]","60670","58230"
"Leaver CS","2021","No function","Merseyside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Merseyside","Outside London","SEO/HEO","30","[c]","41810","40730"
"Leaver CS","2021","No function","Merseyside","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","North Eastern Scotland","Outside London","AA/AO","15","[c]","22350","21810"
"Leaver CS","2021","No function","North Eastern Scotland","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","North Eastern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","North Eastern Scotland","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","North Yorkshire","Outside London","AA/AO","30","[c]","20000","20100"
"Leaver CS","2021","No function","North Yorkshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","North Yorkshire","Outside London","G6/G7","15","[c]","62780","59720"
"Leaver CS","2021","No function","North Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","North Yorkshire","Outside London","SEO/HEO","15","[c]","38780","37480"
"Leaver CS","2021","No function","North Yorkshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Northern Ireland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Northumberland and Tyne and Wear","Outside London","AA/AO","55","[c]","19550","19830"
"Leaver CS","2021","No function","Northumberland and Tyne and Wear","Outside London","EO","20","[c]","24660","24250"
"Leaver CS","2021","No function","Northumberland and Tyne and Wear","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Northumberland and Tyne and Wear","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Northumberland and Tyne and Wear","Outside London","SEO/HEO","15","[c]","38740","36570"
"Leaver CS","2021","No function","Northumberland and Tyne and Wear","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Outer London - East and North East","London","AA/AO","80","[c]","21080","21300"
"Leaver CS","2021","No function","Outer London - East and North East","London","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Outer London - East and North East","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Outer London - East and North East","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Outer London - South","London","AA/AO","35","[c]","22030","22080"
"Leaver CS","2021","No function","Outer London - South","London","EO","20","[c]","29630","30600"
"Leaver CS","2021","No function","Outer London - South","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Outer London - South","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Outer London - South","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Outer London - South","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Outer London - West and North West","London","AA/AO","85","[c]","21690","22100"
"Leaver CS","2021","No function","Outer London - West and North West","London","EO","25","[c]","27430","27150"
"Leaver CS","2021","No function","Outer London - West and North West","London","G6/G7","20","[c]","57330","56940"
"Leaver CS","2021","No function","Outer London - West and North West","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Outer London - West and North West","London","SEO/HEO","45","[c]","36500","36180"
"Leaver CS","2021","No function","Outer London - West and North West","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Overseas","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Shropshire and Staffordshire","Outside London","AA/AO","205","[c]","19940","18880"
"Leaver CS","2021","No function","Shropshire and Staffordshire","Outside London","EO","40","[c]","26080","26780"
"Leaver CS","2021","No function","Shropshire and Staffordshire","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Shropshire and Staffordshire","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","South Yorkshire","Outside London","AA/AO","105","[c]","19900","19970"
"Leaver CS","2021","No function","South Yorkshire","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","South Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","South Yorkshire","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","South Yorkshire","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Southern Scotland","Outside London","AA/AO","10","[c]","22040","20760"
"Leaver CS","2021","No function","Southern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Southern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Southern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Surrey, East and West Sussex","Outside London","AA/AO","170","[c]","22810","23660"
"Leaver CS","2021","No function","Surrey, East and West Sussex","Outside London","EO","30","[c]","27190","26780"
"Leaver CS","2021","No function","Surrey, East and West Sussex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Surrey, East and West Sussex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Surrey, East and West Sussex","Outside London","SEO/HEO","35","[c]","37290","36850"
"Leaver CS","2021","No function","Surrey, East and West Sussex","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Tees Valley and Durham","Outside London","AA/AO","160","[c]","20550","20100"
"Leaver CS","2021","No function","Tees Valley and Durham","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Tees Valley and Durham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Tees Valley and Durham","Outside London","SEO/HEO","35","[c]","[c]","[c]"
"Leaver CS","2021","No function","Tees Valley and Durham","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Unknown","AA/AO","15","[c]","20530","18880"
"Leaver CS","2021","No function","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Unknown","SEO/HEO","35","[c]","30910","28420"
"Leaver CS","2021","No function","West Central Scotland","Outside London","AA/AO","60","[c]","21320","20810"
"Leaver CS","2021","No function","West Central Scotland","Outside London","EO","70","[c]","29630","33210"
"Leaver CS","2021","No function","West Central Scotland","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Central Scotland","Outside London","SEO/HEO","25","[c]","37460","36400"
"Leaver CS","2021","No function","West Midlands","Outside London","AA/AO","165","[c]","19930","19930"
"Leaver CS","2021","No function","West Midlands","Outside London","EO","35","[c]","25480","24250"
"Leaver CS","2021","No function","West Midlands","Outside London","G6/G7","30","[c]","62460","58720"
"Leaver CS","2021","No function","West Midlands","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Midlands","Outside London","SEO/HEO","45","[c]","38030","37480"
"Leaver CS","2021","No function","West Midlands","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Wales and The Valleys","Outside London","AA/AO","295","[c]","20400","21170"
"Leaver CS","2021","No function","West Wales and The Valleys","Outside London","EO","35","[c]","27140","26780"
"Leaver CS","2021","No function","West Wales and The Valleys","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Wales and The Valleys","Outside London","SEO/HEO","15","[c]","35080","34610"
"Leaver CS","2021","No function","West Wales and The Valleys","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Yorkshire","Outside London","AA/AO","215","[c]","19480","19570"
"Leaver CS","2021","No function","West Yorkshire","Outside London","EO","30","[c]","27790","26380"
"Leaver CS","2021","No function","West Yorkshire","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Yorkshire","Outside London","SEO/HEO","40","[c]","39380","40470"
"Leaver CS","2021","No function","West Yorkshire","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Bedfordshire and Hertfordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Bedfordshire and Hertfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Bedfordshire and Hertfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","15","[c]","15630","13000"
"Leaver CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","10","[c]","37590","36150"
"Leaver CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cheshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cheshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cumbria","Outside London","EO","20","[c]","18700","18330"
"Leaver CS","2021","Project Delivery","Cumbria","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cumbria","Outside London","Unknown","10","[c]","40610","37900"
"Leaver CS","2021","Project Delivery","Derbyshire and Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Derbyshire and Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Dorset and Somerset","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Dorset and Somerset","Outside London","SEO/HEO","20","[c]","36520","37390"
"Leaver CS","2021","Project Delivery","East Anglia","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Anglia","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Anglia","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Anglia","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Eastern Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Eastern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Eastern Scotland","Outside London","SEO/HEO","15","[c]","40250","40240"
"Leaver CS","2021","Project Delivery","Essex","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Essex","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","80","[c]","21920","21180"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","45","[c]","54900","53330"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","10","[c]","94640","95820"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","195","[c]","36150","36500"
