"Status","Year","Function_of_post","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Finance","HM Treasury","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Treasury","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Treasury","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Treasury","Policy","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Commercial","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Commercial","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Commercial","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Commercial","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Corporate Finance","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Corporate Finance","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Corporate Finance","G7","20","20","49490","46480"
"In post","2021","Finance","Ministry of Defence","Corporate Finance","HEO","15","10","28380","28660"
"In post","2021","Finance","Ministry of Defence","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Corporate Finance","SEO","10","10","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Finance","AA","10","10","19610","19560"
"In post","2021","Finance","Ministry of Defence","Finance","AO","215","200","21620","21130"
"In post","2021","Finance","Ministry of Defence","Finance","EO","550","535","26400","26670"
"In post","2021","Finance","Ministry of Defence","Finance","G6","75","70","68760","67460"
"In post","2021","Finance","Ministry of Defence","Finance","G7","155","155","57690","57540"
"In post","2021","Finance","Ministry of Defence","Finance","HEO","425","410","35020","33300"
"In post","2021","Finance","Ministry of Defence","Finance","SCS level","45","45","93600","92720"
"In post","2021","Finance","Ministry of Defence","Finance","SEO","360","345","45260","44500"
"In post","2021","Finance","Ministry of Defence","Finance","Unknown","40","40","46720","42970"
"In post","2021","Finance","Ministry of Defence","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Knowledge and Information Management","HEO","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Other","EO","25","20","22410","21200"
"In post","2021","Finance","Ministry of Defence","Other","G6","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Other","G7","15","10","52370","54110"
"In post","2021","Finance","Ministry of Defence","Other","HEO","35","30","28470","29010"
"In post","2021","Finance","Ministry of Defence","Other","SCS level","10","10","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Other","SEO","25","25","37750","37520"
"In post","2021","Finance","Ministry of Defence","Policy","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Policy","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Policy","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Policy","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Project Delivery","G6","10","10","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Project Delivery","G7","15","15","49860","49320"
"In post","2021","Finance","Ministry of Defence","Project Delivery","HEO","15","15","29730","30380"
"In post","2021","Finance","Ministry of Defence","Project Delivery","SEO","15","15","40270","39910"
"In post","2021","Finance","Ministry of Defence","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Security","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","Finance","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","Finance","EO","10","10","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","Finance","G6","20","20","67520","65760"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","Finance","G7","35","35","54340","53130"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","Finance","HEO","20","20","35500","35780"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","Finance","SCS level","10","10","83730","77970"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","Finance","SEO","35","30","41560","40720"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","Statistics","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","Finance","AO","25","25","21410","20650"
"In post","2021","Finance","Ministry of Justice","Finance","EO","110","110","25940","26410"
"In post","2021","Finance","Ministry of Justice","Finance","G7","160","155","61040","58300"
"In post","2021","Finance","Ministry of Justice","Finance","HEO","95","95","31480","30850"
"In post","2021","Finance","Ministry of Justice","Finance","SCS level","25","25","93510","90020"
"In post","2021","Finance","Ministry of Justice","Finance","SEO","205","200","42570","41930"
"In post","2021","Finance","Ministry of Justice","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","Human Resources","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","Human Resources","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","Operational Delivery","AO","20","20","20590","20650"
"In post","2021","Finance","Ministry of Justice","Operational Delivery","EO","25","25","25670","26410"
"In post","2021","Finance","Ministry of Justice","Operational Delivery","G7","15","15","58340","58130"
"In post","2021","Finance","Ministry of Justice","Operational Delivery","HEO","30","30","31850","30850"
"In post","2021","Finance","Ministry of Justice","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","Operational Delivery","SEO","30","30","38130","37070"
"In post","2021","Finance","Ministry of Justice","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","Policy","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","Policy","SEO","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","Project Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","Property","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Crime Agency","Finance","AO","10","10","24210","24750"
"In post","2021","Finance","National Crime Agency","Finance","EO","10","10","29300","28840"
"In post","2021","Finance","National Crime Agency","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Crime Agency","Finance","G7","5","5","[c]","[c]"
"In post","2021","Finance","National Crime Agency","Finance","HEO","10","10","38490","36740"
"In post","2021","Finance","National Crime Agency","Finance","SEO","10","10","49080","47220"
"In post","2021","Finance","Northern Ireland Office","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland Office","Finance","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland Office","Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland Office","Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education","Finance","AO","5","5","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education","Finance","G7","5","5","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education","Finance","HEO","10","10","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education","Finance","SEO","5","5","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","Corporate Finance","EO","5","5","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","Corporate Finance","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","Corporate Finance","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","Corporate Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","Corporate Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","Finance","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","Finance","SEO","[c]","[c]","[c]","[c]"
