"Status","Year","Age","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Finance","Property","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Security","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Statistics","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Tax","AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Tax","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Tax","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Tax","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Tax","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Tax","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Unknown","AO","10","5","[c]","[c]"
"In post","2021","40-49","Finance","Unknown","EO","10","10","28730","29570"
"In post","2021","40-49","Finance","Unknown","G6","10","10","[c]","[c]"
"In post","2021","40-49","Finance","Unknown","G7","15","15","55760","54700"
"In post","2021","40-49","Finance","Unknown","HEO","15","15","35120","35640"
"In post","2021","40-49","Finance","Unknown","SCS level","5","5","[c]","[c]"
"In post","2021","40-49","Finance","Unknown","SEO","10","10","[c]","[c]"
"In post","2021","40-49","Grants Management","Operational Delivery","AO","275","240","21050","21050"
"In post","2021","40-49","Grants Management","Operational Delivery","EO","165","150","25610","25600"
"In post","2021","40-49","Grants Management","Operational Delivery","G6","5","5","[c]","[c]"
"In post","2021","40-49","Grants Management","Operational Delivery","G7","15","15","48950","48990"
"In post","2021","40-49","Grants Management","Operational Delivery","HEO","85","80","30600","30300"
"In post","2021","40-49","Grants Management","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Grants Management","Operational Delivery","SEO","40","35","37130","36970"
"In post","2021","40-49","Human Resources","Communications","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Communications","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Human Resources","AA","10","10","[c]","[c]"
"In post","2021","40-49","Human Resources","Human Resources","AO","205","185","21650","21130"
"In post","2021","40-49","Human Resources","Human Resources","EO","260","240","27160","26670"
"In post","2021","40-49","Human Resources","Human Resources","G6","115","110","66020","64840"
"In post","2021","40-49","Human Resources","Human Resources","G7","370","355","54560","54000"
"In post","2021","40-49","Human Resources","Human Resources","HEO","400","380","33370","32810"
"In post","2021","40-49","Human Resources","Human Resources","SCS level","70","70","89080","81330"
"In post","2021","40-49","Human Resources","Human Resources","SEO","390","375","41500","40580"
"In post","2021","40-49","Human Resources","Human Resources","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Operational Delivery","AO","50","40","21090","21440"
"In post","2021","40-49","Human Resources","Operational Delivery","EO","50","45","25680","25560"
"In post","2021","40-49","Human Resources","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Operational Delivery","G7","10","10","51100","52580"
"In post","2021","40-49","Human Resources","Operational Delivery","HEO","40","35","31680","31810"
"In post","2021","40-49","Human Resources","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Operational Delivery","SEO","20","20","38130","38630"
"In post","2021","40-49","Human Resources","Operational Delivery","Unknown","45","40","38520","37490"
"In post","2021","40-49","Human Resources","Other","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Other","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Other","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Other","HEO","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Policy","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Policy","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Policy","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Policy","SEO","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Project Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Security","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Tax","EO","20","15","26930","25560"
"In post","2021","40-49","Human Resources","Tax","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Tax","G7","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Tax","HEO","10","10","[c]","[c]"
"In post","2021","40-49","Human Resources","Tax","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Unknown","AO","40","35","21030","20800"
"In post","2021","40-49","Human Resources","Unknown","EO","45","40","26760","25760"
"In post","2021","40-49","Human Resources","Unknown","G6","25","25","65970","64670"
"In post","2021","40-49","Human Resources","Unknown","G7","80","80","54770","54700"
"In post","2021","40-49","Human Resources","Unknown","HEO","65","65","34290","34550"
"In post","2021","40-49","Human Resources","Unknown","SCS level","25","25","84620","75440"
"In post","2021","40-49","Human Resources","Unknown","SEO","50","45","39530","38890"
"In post","2021","40-49","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","Internal Audit","AO","5","5","[c]","[c]"
"In post","2021","40-49","Internal Audit","Internal Audit","EO","10","5","[c]","[c]"
"In post","2021","40-49","Internal Audit","Internal Audit","G6","20","20","66110","64020"
"In post","2021","40-49","Internal Audit","Internal Audit","G7","30","30","53690","52830"
"In post","2021","40-49","Internal Audit","Internal Audit","HEO","30","25","33290","33300"
"In post","2021","40-49","Internal Audit","Internal Audit","SCS level","10","5","[c]","[c]"
"In post","2021","40-49","Internal Audit","Internal Audit","SEO","75","70","43850","42920"
"In post","2021","40-49","Internal Audit","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","Policy","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","Policy","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Communications","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Legal","AO","5","5","[c]","[c]"
"In post","2021","40-49","Legal","Legal","EO","45","45","27980","27130"
"In post","2021","40-49","Legal","Legal","G6","505","460","68900","67290"
"In post","2021","40-49","Legal","Legal","G7","1360","1230","56250","55490"
"In post","2021","40-49","Legal","Legal","HEO","155","145","34980","35010"
"In post","2021","40-49","Legal","Legal","SCS level","150","140","85610","81080"
"In post","2021","40-49","Legal","Legal","SEO","370","320","43860","42500"
"In post","2021","40-49","Legal","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Operational Delivery","AA","35","30","20080","20070"
"In post","2021","40-49","Legal","Operational Delivery","AO","450","395","22580","22820"
"In post","2021","40-49","Legal","Operational Delivery","EO","445","400","28350","28430"
"In post","2021","40-49","Legal","Operational Delivery","G6","15","15","68880","69680"
"In post","2021","40-49","Legal","Operational Delivery","G7","45","45","55130","54760"
"In post","2021","40-49","Legal","Operational Delivery","HEO","135","130","32790","32370"
"In post","2021","40-49","Legal","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Operational Delivery","SEO","70","70","40870","39750"
"In post","2021","40-49","Legal","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Other","AO","5","5","[c]","[c]"
"In post","2021","40-49","Legal","Other","EO","30","25","27590","27580"
"In post","2021","40-49","Legal","Other","G7","5","5","[c]","[c]"
"In post","2021","40-49","Legal","Other","HEO","5","5","[c]","[c]"
"In post","2021","40-49","Legal","Other","SEO","10","10","39130","38870"
"In post","2021","40-49","Legal","Policy","AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Policy","G6","10","10","[c]","[c]"
"In post","2021","40-49","Legal","Policy","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Policy","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Policy","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Project Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Tax","EO","5","5","[c]","[c]"
"In post","2021","40-49","Legal","Tax","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Tax","G7","15","15","52160","52580"
"In post","2021","40-49","Legal","Tax","HEO","40","35","32170","31810"
"In post","2021","40-49","Legal","Tax","SEO","20","20","38670","38630"
"In post","2021","40-49","Legal","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Unknown","G6","5","5","[c]","[c]"
"In post","2021","40-49","Legal","Unknown","G7","10","5","[c]","[c]"
"In post","2021","40-49","Legal","Unknown","HEO","10","10","[c]","[c]"
"In post","2021","40-49","Legal","Unknown","SCS level","20","20","83170","79950"
"In post","2021","40-49","Legal","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Commercial","AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Commercial","G6","15","15","67080","66230"
"In post","2021","40-49","No function","Commercial","G7","20","20","51920","50630"
"In post","2021","40-49","No function","Commercial","HEO","15","15","30490","30700"
"In post","2021","40-49","No function","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Commercial","SEO","25","25","39520","38080"
"In post","2021","40-49","No function","Communications","EO","5","5","[c]","[c]"
"In post","2021","40-49","No function","Communications","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Communications","G7","10","10","[c]","[c]"
"In post","2021","40-49","No function","Communications","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Communications","SEO","10","10","[c]","[c]"
"In post","2021","40-49","No function","Corporate Finance","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Corporate Finance","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Corporate Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Corporate Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Digital, Data and Technology","EO","10","5","[c]","[c]"
"In post","2021","40-49","No function","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Digital, Data and Technology","G7","15","15","52900","50630"
"In post","2021","40-49","No function","Digital, Data and Technology","HEO","10","10","31370","30520"
"In post","2021","40-49","No function","Digital, Data and Technology","SEO","15","15","39810","38280"
"In post","2021","40-49","No function","Economics","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Economics","G6","10","10","67580","69090"
"In post","2021","40-49","No function","Economics","G7","25","25","55480","56890"
"In post","2021","40-49","No function","Economics","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Economics","SCS level","10","10","[c]","[c]"
"In post","2021","40-49","No function","Economics","SEO","5","5","[c]","[c]"
"In post","2021","40-49","No function","Finance","AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Finance","EO","10","5","[c]","[c]"
"In post","2021","40-49","No function","Finance","G6","15","15","68900","65210"
"In post","2021","40-49","No function","Finance","G7","25","25","54530","50630"
"In post","2021","40-49","No function","Finance","HEO","25","25","32650","31020"
"In post","2021","40-49","No function","Finance","SCS level","5","5","[c]","[c]"
"In post","2021","40-49","No function","Finance","SEO","25","25","41140","37310"
