"Status","Year","Function_of_post","Organisation","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","No function","HM Revenue and Customs (excl. agencies)","Harrow and Hillingdon","London","35","35","28860","24120"
"In post","2021","No function","HM Revenue and Customs (excl. agencies)","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs (excl. agencies)","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs (excl. agencies)","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs (excl. agencies)","Leeds","Outside London","1180","1115","29580","25560"
"In post","2021","No function","HM Revenue and Customs (excl. agencies)","Leicester","Outside London","400","350","25410","21440"
"In post","2021","No function","HM Revenue and Customs (excl. agencies)","Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs (excl. agencies)","Liverpool","Outside London","1460","1345","29710","25560"
"In post","2021","No function","HM Revenue and Customs (excl. agencies)","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs (excl. agencies)","Manchester","Outside London","875","835","31800","31810"
"In post","2021","No function","HM Revenue and Customs (excl. agencies)","Mid Kent","Outside London","10","5","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs (excl. agencies)","Mid Lancashire","Outside London","1350","1175","23880","21440"
"In post","2021","No function","HM Revenue and Customs (excl. agencies)","Milton Keynes","Outside London","135","135","23190","20140"
"In post","2021","No function","HM Revenue and Customs (excl. agencies)","North Lanarkshire","Outside London","125","120","25640","20140"
"In post","2021","No function","HM Revenue and Customs (excl. agencies)","Nottingham","Outside London","1425","1335","32620","31810"
"In post","2021","No function","HM Revenue and Customs (excl. agencies)","Peterborough","Outside London","10","10","39790","35000"
"In post","2021","No function","HM Revenue and Customs (excl. agencies)","Portsmouth","Outside London","810","700","25830","21440"
"In post","2021","No function","HM Revenue and Customs (excl. agencies)","Sefton","Outside London","1725","1520","24280","21260"
"In post","2021","No function","HM Revenue and Customs (excl. agencies)","Sheffield","Outside London","15","10","34140","31810"
"In post","2021","No function","HM Revenue and Customs (excl. agencies)","Solihull","Outside London","15","15","44250","38630"
"In post","2021","No function","HM Revenue and Customs (excl. agencies)","South Lanarkshire","Outside London","1645","1400","24680","21440"
"In post","2021","No function","HM Revenue and Customs (excl. agencies)","Southend-on-Sea","Outside London","245","215","29070","28130"
"In post","2021","No function","HM Revenue and Customs (excl. agencies)","Suffolk","Outside London","135","125","34350","31870"
"In post","2021","No function","HM Revenue and Customs (excl. agencies)","Sunderland","Outside London","2235","1825","22990","21440"
"In post","2021","No function","HM Revenue and Customs (excl. agencies)","Swansea","Outside London","5","5","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs (excl. agencies)","Telford and Wrekin","Outside London","145","120","28350","25560"
"In post","2021","No function","HM Revenue and Customs (excl. agencies)","Tower Hamlets","London","230","220","44680","39800"
"In post","2021","No function","HM Revenue and Customs (excl. agencies)","Tyneside","Outside London","3405","2910","25070","21440"
"In post","2021","No function","HM Revenue and Customs (excl. agencies)","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs (excl. agencies)","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs (excl. agencies)","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs (excl. agencies)","Westminster","London","465","445","53300","59160"
"In post","2021","No function","HM Revenue and Customs (excl. agencies)","Wolverhampton","Outside London","10","10","28390","29970"
"In post","2021","No function","HM Treasury (excl. agencies)","Norwich and East Norfolk","Outside London","15","15","29820","23750"
"In post","2021","No function","HM Treasury (excl. agencies)","Westminster","London","1565","1540","47540","52500"
"In post","2021","No function","Insolvency Service","Berkshire","Outside London","20","20","33810","29160"
"In post","2021","No function","Insolvency Service","Birmingham","Outside London","270","255","26280","20880"
"In post","2021","No function","Insolvency Service","Blackpool","Outside London","25","25","25770","20880"
"In post","2021","No function","Insolvency Service","Brighton and Hove","Outside London","15","15","30750","26410"
"In post","2021","No function","Insolvency Service","Bristol, City of","Outside London","35","35","32400","32060"
"In post","2021","No function","Insolvency Service","Cambridgeshire CC","Outside London","15","15","29600","26800"
"In post","2021","No function","Insolvency Service","Cardiff and Vale of Glamorgan","Outside London","55","55","26120","20880"
"In post","2021","No function","Insolvency Service","City of Edinburgh","Outside London","60","60","23400","20880"
"In post","2021","No function","Insolvency Service","Croydon","London","55","50","30740","25060"
"In post","2021","No function","Insolvency Service","Devon CC","Outside London","45","45","25970","20880"
"In post","2021","No function","Insolvency Service","Hackney and Newham","London","145","135","39440","34500"
"In post","2021","No function","Insolvency Service","Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2021","No function","Insolvency Service","Leeds","Outside London","80","80","27180","23560"
"In post","2021","No function","Insolvency Service","Manchester","Outside London","115","110","28670","22590"
"In post","2021","No function","Insolvency Service","Medway","Outside London","55","50","26670","20880"
"In post","2021","No function","Insolvency Service","Nottingham","Outside London","50","50","29730","26290"
"In post","2021","No function","Insolvency Service","Plymouth","Outside London","45","40","26100","20880"
"In post","2021","No function","Insolvency Service","Southampton","Outside London","20","20","29060","26290"
"In post","2021","No function","Insolvency Service","Southend-on-Sea","Outside London","25","25","28610","27030"
"In post","2021","No function","Insolvency Service","Suffolk","Outside London","55","55","26350","20880"
"In post","2021","No function","Insolvency Service","Tyneside","Outside London","40","40","27760","26290"
"In post","2021","No function","Insolvency Service","Wirral","Outside London","35","30","29280","26350"
"In post","2021","No function","Institute for Apprenticeships and Technical Education","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Institute for Apprenticeships and Technical Education","Coventry","Outside London","75","75","44350","49960"
"In post","2021","No function","Institute for Apprenticeships and Technical Education","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Institute for Apprenticeships and Technical Education","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Institute for Apprenticeships and Technical Education","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Institute for Apprenticeships and Technical Education","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Institute for Apprenticeships and Technical Education","Westminster","London","75","75","52570","53950"
"In post","2021","No function","Legal Aid Agency","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Legal Aid Agency","Birmingham","Outside London","95","90","22050","20650"
"In post","2021","No function","Legal Aid Agency","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Legal Aid Agency","Brighton and Hove","Outside London","15","15","39710","41730"
"In post","2021","No function","Legal Aid Agency","Bristol, City of","Outside London","50","45","22240","21770"
"In post","2021","No function","Legal Aid Agency","Cambridgeshire CC","Outside London","5","5","[c]","[c]"
"In post","2021","No function","Legal Aid Agency","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Legal Aid Agency","Cardiff and Vale of Glamorgan","Outside London","20","15","23250","20570"
"In post","2021","No function","Legal Aid Agency","Durham CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Legal Aid Agency","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Legal Aid Agency","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Legal Aid Agency","Leeds","Outside London","35","30","24610","21510"
"In post","2021","No function","Legal Aid Agency","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Legal Aid Agency","Liverpool","Outside London","170","160","23690","21160"
"In post","2021","No function","Legal Aid Agency","Manchester","Outside London","50","45","24550","22570"
"In post","2021","No function","Legal Aid Agency","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Legal Aid Agency","Nottingham","Outside London","155","145","21800","19770"
"In post","2021","No function","Legal Aid Agency","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Legal Aid Agency","Tyneside","Outside London","240","220","22520","21170"
"In post","2021","No function","Legal Aid Agency","Westminster","London","75","70","41470","36800"
"In post","2021","No function","Maritime and Coastguard Agency","Aberdeen City and Aberdeenshire","Outside London","50","50","35120","31760"
"In post","2021","No function","Maritime and Coastguard Agency","Ards and North Down","Outside London","40","35","37560","31780"
"In post","2021","No function","Maritime and Coastguard Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
