"Status","Year","Organisation","Region_ITL1","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Legal Aid Agency","East of England","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","East of England","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","East of England","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","East of England","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","London","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","London","London","AO","15","15","24480","24740"
"In post","2021","Legal Aid Agency","London","London","EO","25","25","29120","29350"
"In post","2021","Legal Aid Agency","London","London","G7","45","45","61670","57170"
"In post","2021","Legal Aid Agency","London","London","HEO","25","20","34500","35220"
"In post","2021","Legal Aid Agency","London","London","SCS level","10","10","[c]","[c]"
"In post","2021","Legal Aid Agency","London","London","SEO","50","45","42020","41300"
"In post","2021","Legal Aid Agency","North East (England)","Outside London","AA","20","20","17180","17170"
"In post","2021","Legal Aid Agency","North East (England)","Outside London","AO","95","85","19340","18890"
"In post","2021","Legal Aid Agency","North East (England)","Outside London","EO","95","90","22670","21480"
"In post","2021","Legal Aid Agency","North East (England)","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","North East (England)","Outside London","HEO","35","35","27820","27330"
"In post","2021","Legal Aid Agency","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","North East (England)","Outside London","SEO","20","20","37240","36540"
"In post","2021","Legal Aid Agency","North West (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","North West (England)","Outside London","AO","100","95","20200","19930"
"In post","2021","Legal Aid Agency","North West (England)","Outside London","EO","75","70","23600","22570"
"In post","2021","Legal Aid Agency","North West (England)","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","North West (England)","Outside London","HEO","35","35","29240","29380"
"In post","2021","Legal Aid Agency","North West (England)","Outside London","SEO","25","25","36010","37190"
"In post","2021","Legal Aid Agency","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","South East (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","South East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","South East (England)","Outside London","G7","10","10","[c]","[c]"
"In post","2021","Legal Aid Agency","South East (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","South East (England)","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","South West (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","South West (England)","Outside London","AO","25","20","20150","19930"
"In post","2021","Legal Aid Agency","South West (England)","Outside London","EO","20","20","23430","22570"
"In post","2021","Legal Aid Agency","South West (England)","Outside London","G7","10","10","[c]","[c]"
"In post","2021","Legal Aid Agency","South West (England)","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","South West (England)","Outside London","SEO","15","15","40050","40000"
"In post","2021","Legal Aid Agency","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Wales","Outside London","AO","10","10","19880","19970"
"In post","2021","Legal Aid Agency","Wales","Outside London","EO","10","10","[c]","[c]"
"In post","2021","Legal Aid Agency","Wales","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Wales","Outside London","SEO","15","15","39890","40080"
"In post","2021","Legal Aid Agency","West Midlands (England)","Outside London","AO","60","55","20210","19930"
"In post","2021","Legal Aid Agency","West Midlands (England)","Outside London","EO","30","25","22800","22570"
"In post","2021","Legal Aid Agency","West Midlands (England)","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","West Midlands (England)","Outside London","HEO","10","10","[c]","[c]"
"In post","2021","Legal Aid Agency","West Midlands (England)","Outside London","SEO","10","10","[c]","[c]"
"In post","2021","Legal Aid Agency","Yorkshire and The Humber","Outside London","AO","15","15","19700","19970"
"In post","2021","Legal Aid Agency","Yorkshire and The Humber","Outside London","EO","15","15","25570","26740"
"In post","2021","Legal Aid Agency","Yorkshire and The Humber","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Yorkshire and The Humber","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","Yorkshire and The Humber","Outside London","SEO","10","10","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East of England","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East of England","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East of England","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East of England","Outside London","SEO","10","10","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","London","London","EO","5","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","London","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","London","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","North East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","North East (England)","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","North East (England)","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","North West (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","North West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","North West (England)","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","North West (England)","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Northern Ireland","Outside London","AO","10","10","25340","26590"
"In post","2021","Maritime and Coastguard Agency","Northern Ireland","Outside London","EO","10","10","31300","31780"
"In post","2021","Maritime and Coastguard Agency","Northern Ireland","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Northern Ireland","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Northern Ireland","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Scotland","Outside London","AO","45","40","25190","26590"
"In post","2021","Maritime and Coastguard Agency","Scotland","Outside London","EO","25","20","30200","31470"
"In post","2021","Maritime and Coastguard Agency","Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Scotland","Outside London","G7","15","10","64110","68160"
"In post","2021","Maritime and Coastguard Agency","Scotland","Outside London","HEO","45","45","36110","36180"
"In post","2021","Maritime and Coastguard Agency","Scotland","Outside London","SEO","30","30","48320","46640"
"In post","2021","Maritime and Coastguard Agency","South East (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","South East (England)","Outside London","AO","135","130","24000","21590"
"In post","2021","Maritime and Coastguard Agency","South East (England)","Outside London","EO","150","145","28230","26780"
"In post","2021","Maritime and Coastguard Agency","South East (England)","Outside London","G6","20","20","70840","69560"
"In post","2021","Maritime and Coastguard Agency","South East (England)","Outside London","G7","95","90","54070","52270"
"In post","2021","Maritime and Coastguard Agency","South East (England)","Outside London","HEO","145","140","33060","32120"
"In post","2021","Maritime and Coastguard Agency","South East (England)","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","South East (England)","Outside London","SEO","165","160","42610","40530"
"In post","2021","Maritime and Coastguard Agency","South West (England)","Outside London","AO","25","20","24420","26590"
"In post","2021","Maritime and Coastguard Agency","South West (England)","Outside London","EO","10","10","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","South West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","South West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","South West (England)","Outside London","HEO","25","25","36100","35950"
"In post","2021","Maritime and Coastguard Agency","South West (England)","Outside London","SEO","10","10","50880","46540"
"In post","2021","Maritime and Coastguard Agency","Wales","Outside London","AO","50","45","23800","21590"
"In post","2021","Maritime and Coastguard Agency","Wales","Outside London","EO","30","25","29830","31470"
"In post","2021","Maritime and Coastguard Agency","Wales","Outside London","G7","5","5","[c]","[c]"
