"Status","Year","Age","Parent_department","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","60-64","Ministry of Justice","East Yorkshire and Northern Lincolnshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Essex","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Hampshire and Isle of Wight","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Inner London - East","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Inner London - West","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Inner London - West","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Kent","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Kent","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Lancashire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Lancashire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Lancashire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Lancashire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Lincolnshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Merseyside","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Merseyside","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Northumberland and Tyne and Wear","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Northumberland and Tyne and Wear","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Outer London - East and North East","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Outer London - South","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Outer London - West and North West","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Outer London - West and North West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Shropshire and Staffordshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Shropshire and Staffordshire","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Surrey, East and West Sussex","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Surrey, East and West Sussex","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Tees Valley and Durham","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","West Central Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","West Midlands","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","West Wales and The Valleys","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","West Yorkshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","West Yorkshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","Cheshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","Cheshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","Inner London - East","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","Inner London - East","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","West Midlands","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","West Midlands","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office for Standards in Education","Inner London - West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office of Gas and Electricity Markets","Inner London - East","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office of Gas and Electricity Markets","West Central Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office of Gas and Electricity Markets","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office of Qualifications and Examinations Regulation","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other Cabinet Office Agencies","Merseyside","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other Cabinet Office Agencies","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other Cabinet Office Agencies","West Midlands","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","Highlands and Islands","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","North Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","Southern Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","West Central Scotland","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","West Central Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","The National Archives","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","UK Export Finance","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","East Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","Hampshire and Isle of Wight","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","Inner London - West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Welsh Government","East Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Welsh Government","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Welsh Government","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Welsh Government","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Welsh Government","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Attorney General's Departments","Essex","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Attorney General's Departments","Inner London - West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Attorney General's Departments","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Cabinet Office","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Cabinet Office","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Cabinet Office","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Business, Energy and Industrial Strategy","Inner London - West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Business, Energy and Industrial Strategy","West Midlands","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Digital, Culture, Media and Sport","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Education","Inner London - West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Environment, Food and Rural Affairs","Cumbria","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Environment, Food and Rural Affairs","Kent","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Environment, Food and Rural Affairs","Lancashire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Transport","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Transport","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Transport","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Transport","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Transport","Northern Ireland","G7","[c]","[c]","[c]","[c]"
