"Status","Year","Organisation","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Mid Lancashire","HEO","15","15","26270","25050"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Mid Lancashire","SEO","25","20","37330","37980"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Sefton","AA","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Sefton","AO","10","5","20990","21040"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Sefton","EO","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Sefton","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Sefton","HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Sefton","SEO","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Warrington","AA","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Warrington","AO","20","15","19820","19830"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Warrington","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Warrington","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Warrington","HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Warrington","SEO","10","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","West Cumbria","AA","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","West Cumbria","AO","20","15","19920","19830"
"In post","2021","HM Courts and Tribunals Service","North West (England)","West Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","West Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","West Cumbria","HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","West Cumbria","SEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Wirral","AA","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Wirral","AO","35","30","20750","20650"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Wirral","EO","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Wirral","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Wirral","HEO","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Wirral","SEO","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Scotland","Aberdeen City and Aberdeenshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Scotland","Aberdeen City and Aberdeenshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Scotland","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Scotland","Angus and Dundee City","AA","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Scotland","Angus and Dundee City","AO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Scotland","Angus and Dundee City","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Scotland","City of Edinburgh","AA","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Scotland","City of Edinburgh","AO","10","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Scotland","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Scotland","City of Edinburgh","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Scotland","City of Edinburgh","HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Scotland","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Scotland","City of Edinburgh","SEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Scotland","Glasgow City","AA","10","10","16910","16840"
"In post","2021","HM Courts and Tribunals Service","Scotland","Glasgow City","AO","135","125","20420","20650"
"In post","2021","HM Courts and Tribunals Service","Scotland","Glasgow City","EO","25","20","23460","23120"
"In post","2021","HM Courts and Tribunals Service","Scotland","Glasgow City","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Scotland","Glasgow City","HEO","20","15","27470","26560"
"In post","2021","HM Courts and Tribunals Service","Scotland","Glasgow City","SEO","10","10","33540","32540"
"In post","2021","HM Courts and Tribunals Service","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","AO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Scotland","South Ayrshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Scotland","South Lanarkshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Scotland","South Lanarkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Berkshire","AA","20","15","18220","17990"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Berkshire","AO","55","50","22070","22080"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Berkshire","EO","20","20","24940","24440"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Berkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Berkshire","HEO","10","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Berkshire","SEO","10","10","40140","41150"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Brighton and Hove","AA","25","20","17020","16840"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Brighton and Hove","AO","60","55","20330","19930"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Brighton and Hove","EO","20","15","23970","23560"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Brighton and Hove","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Brighton and Hove","HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Brighton and Hove","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Brighton and Hove","SEO","15","15","38620","40690"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Buckinghamshire CC","AA","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Buckinghamshire CC","AO","10","10","20060","20100"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Buckinghamshire CC","EO","10","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Buckinghamshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Buckinghamshire CC","SEO","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Central Hampshire","AA","10","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Central Hampshire","AO","10","10","20390","20090"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Central Hampshire","EO","10","10","23160","22830"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Central Hampshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Central Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Central Hampshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","South East (England)","East Kent","AA","25","25","16860","16840"
"In post","2021","HM Courts and Tribunals Service","South East (England)","East Kent","AO","35","30","19730","19880"
"In post","2021","HM Courts and Tribunals Service","South East (England)","East Kent","EO","20","20","23310","23130"
"In post","2021","HM Courts and Tribunals Service","South East (England)","East Kent","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","South East (England)","East Kent","HEO","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","South East (England)","East Kent","SEO","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","South East (England)","East Surrey","SEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","South East (England)","East Sussex CC","AA","10","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","South East (England)","East Sussex CC","AO","35","25","19950","19930"
"In post","2021","HM Courts and Tribunals Service","South East (England)","East Sussex CC","EO","20","20","23660","23530"
"In post","2021","HM Courts and Tribunals Service","South East (England)","East Sussex CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","South East (England)","East Sussex CC","HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","South East (England)","East Sussex CC","SEO","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Isle of Wight","AO","10","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Kent Thames Gateway","AA","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Kent Thames Gateway","AO","20","15","22110","22210"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Kent Thames Gateway","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Kent Thames Gateway","HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Medway","AA","15","15","16840","16840"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Medway","AO","45","40","19720","19570"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Medway","EO","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Medway","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Medway","HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Medway","SEO","10","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Mid Kent","AA","15","15","16850","16840"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Mid Kent","AO","45","35","19610","19570"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Mid Kent","EO","25","20","23460","23540"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Mid Kent","G7","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Mid Kent","HEO","10","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Mid Kent","SEO","10","10","37100","38040"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Milton Keynes","AA","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Milton Keynes","AO","30","25","19760","20100"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Milton Keynes","EO","5","5","[c]","[c]"
