"Status","Year","Age","Disability","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Undeclared","Science and Engineering","London","20","20","[c]","[c]"
"In post","2021","20-29","Undeclared","Science and Engineering","Outside London","100","100","27480","27540"
"In post","2021","20-29","Undeclared","Security","London","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Security","Outside London","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","Social Research","London","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Social Research","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Statistics","London","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","Statistics","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Tax","London","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Tax","Outside London","70","70","30520","25560"
"In post","2021","20-29","Undeclared","Unknown","London","155","155","36300","31060"
"In post","2021","20-29","Undeclared","Unknown","Outside London","490","480","25910","27570"
"In post","2021","20-29","Undeclared","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Commercial","London","55","55","41500","40650"
"In post","2021","20-29","Unknown","Commercial","Outside London","175","175","28310","27770"
"In post","2021","20-29","Unknown","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Communications","London","235","235","35280","32790"
"In post","2021","20-29","Unknown","Communications","Outside London","65","65","27910","26410"
"In post","2021","20-29","Unknown","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Counter Fraud","London","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","Counter Fraud","Outside London","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","Digital, Data and Technology","London","185","185","38080","35050"
"In post","2021","20-29","Unknown","Digital, Data and Technology","Outside London","575","570","30930","29730"
"In post","2021","20-29","Unknown","Economics","London","260","260","37090","33880"
"In post","2021","20-29","Unknown","Economics","Outside London","75","75","29040","29540"
"In post","2021","20-29","Unknown","Finance","London","125","125","37280","32940"
"In post","2021","20-29","Unknown","Finance","Outside London","210","205","27710","25000"
"In post","2021","20-29","Unknown","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Human Resources","London","110","110","34570","32000"
"In post","2021","20-29","Unknown","Human Resources","Outside London","160","160","26330","25000"
"In post","2021","20-29","Unknown","Intelligence Analysis","London","85","85","43570","40650"
"In post","2021","20-29","Unknown","Intelligence Analysis","Outside London","35","35","30730","27820"
"In post","2021","20-29","Unknown","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Internal Audit","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","International Trade","London","200","200","38450","38160"
"In post","2021","20-29","Unknown","International Trade","Outside London","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","International Trade","Overseas","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","Knowledge and Information Management","London","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","Knowledge and Information Management","Outside London","20","20","[c]","[c]"
"In post","2021","20-29","Unknown","Legal","London","135","130","34730","30850"
"In post","2021","20-29","Unknown","Legal","Outside London","300","295","29930","25560"
"In post","2021","20-29","Unknown","Medicine","London","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","Medicine","Outside London","40","35","27940","30300"
"In post","2021","20-29","Unknown","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Operational Delivery","London","1475","1470","29470","28600"
"In post","2021","20-29","Unknown","Operational Delivery","Outside London","7355","7195","23910","22600"
"In post","2021","20-29","Unknown","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Operational Delivery","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","Operational Research","London","35","35","37840","36160"
"In post","2021","20-29","Unknown","Operational Research","Outside London","35","35","30670","29540"
"In post","2021","20-29","Unknown","Other","London","270","270","32610","28670"
"In post","2021","20-29","Unknown","Other","Outside London","265","255","24410","21720"
"In post","2021","20-29","Unknown","Other","Overseas","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","Other","Unknown","365","365","29020","28980"
"In post","2021","20-29","Unknown","Planning","London","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","Planning","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Policy","London","1635","1630","39030","35050"
"In post","2021","20-29","Unknown","Policy","Outside London","345","340","31580","29360"
"In post","2021","20-29","Unknown","Policy","Overseas","25","25","[c]","[c]"
"In post","2021","20-29","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Project Delivery","London","130","130","37920","36160"
"In post","2021","20-29","Unknown","Project Delivery","Outside London","250","245","31190","31600"
"In post","2021","20-29","Unknown","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Property","London","45","45","32940","30500"
"In post","2021","20-29","Unknown","Property","Outside London","155","145","27260","25530"
"In post","2021","20-29","Unknown","Psychology","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Psychology","Outside London","45","45","26260","25830"
"In post","2021","20-29","Unknown","Science and Engineering","London","40","40","34770","33650"
"In post","2021","20-29","Unknown","Science and Engineering","Outside London","370","370","27880","28650"
"In post","2021","20-29","Unknown","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Security","London","45","45","30380","29370"
"In post","2021","20-29","Unknown","Security","Outside London","325","325","25800","25560"
"In post","2021","20-29","Unknown","Social Research","London","30","30","[c]","[c]"
"In post","2021","20-29","Unknown","Social Research","Outside London","115","115","31870","29540"
"In post","2021","20-29","Unknown","Statistics","London","80","80","35800","32790"
"In post","2021","20-29","Unknown","Statistics","Outside London","115","115","32260","30130"
"In post","2021","20-29","Unknown","Tax","London","90","85","37760","36160"
"In post","2021","20-29","Unknown","Tax","Outside London","1755","1715","23630","20140"
"In post","2021","20-29","Unknown","Unknown","London","1740","1740","33900","31060"
"In post","2021","20-29","Unknown","Unknown","Outside London","2555","2520","26780","27570"
"In post","2021","20-29","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Unknown","Unknown","330","330","30810","29250"
"In post","2021","20-29","Unknown","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Commercial","London","15","15","[c]","[c]"
"In post","2021","30-39","Declared disabled","Commercial","Outside London","100","100","34830","33930"
"In post","2021","30-39","Declared disabled","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Communications","London","30","30","42630","42170"
"In post","2021","30-39","Declared disabled","Communications","Outside London","25","25","[c]","[c]"
"In post","2021","30-39","Declared disabled","Corporate Finance","London","5","5","[c]","[c]"
"In post","2021","30-39","Declared disabled","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Counter Fraud","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Declared disabled","Digital, Data and Technology","London","45","45","46750","47210"
"In post","2021","30-39","Declared disabled","Digital, Data and Technology","Outside London","170","165","35350","33290"
"In post","2021","30-39","Declared disabled","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Economics","London","20","20","[c]","[c]"
"In post","2021","30-39","Declared disabled","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Finance","London","25","25","[c]","[c]"
"In post","2021","30-39","Declared disabled","Finance","Outside London","90","85","34630","31780"
"In post","2021","30-39","Declared disabled","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Human Resources","London","45","45","46560","44440"
"In post","2021","30-39","Declared disabled","Human Resources","Outside London","115","105","34920","31780"
"In post","2021","30-39","Declared disabled","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Intelligence Analysis","London","25","25","[c]","[c]"
"In post","2021","30-39","Declared disabled","Intelligence Analysis","Outside London","30","30","30150","27380"
"In post","2021","30-39","Declared disabled","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Internal Audit","Outside London","10","10","[c]","[c]"
"In post","2021","30-39","Declared disabled","International Trade","London","20","20","[c]","[c]"
"In post","2021","30-39","Declared disabled","International Trade","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Declared disabled","International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Knowledge and Information Management","London","5","5","[c]","[c]"
"In post","2021","30-39","Declared disabled","Knowledge and Information Management","Outside London","25","20","[c]","[c]"
"In post","2021","30-39","Declared disabled","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Legal","London","75","70","51480","51830"
"In post","2021","30-39","Declared disabled","Legal","Outside London","95","90","41380","38630"
"In post","2021","30-39","Declared disabled","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Medicine","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Medicine","Outside London","20","20","[c]","[c]"
"In post","2021","30-39","Declared disabled","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Operational Delivery","London","395","375","33910","31560"
"In post","2021","30-39","Declared disabled","Operational Delivery","Outside London","2375","2225","26210","24890"
"In post","2021","30-39","Declared disabled","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Operational Research","London","15","10","[c]","[c]"
"In post","2021","30-39","Declared disabled","Operational Research","Outside London","25","25","[c]","[c]"
