"Status","Year","Age","Ethnicity","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","50-59","White","Human Resources","LGBO","75","75","42340","41090"
"In post","2021","50-59","White","Human Resources","Undeclared","145","140","38190","33300"
"In post","2021","50-59","White","Human Resources","Unknown","140","130","35670","32210"
"In post","2021","50-59","White","Internal Audit","Heterosexual / straight","215","205","49140","46550"
"In post","2021","50-59","White","Internal Audit","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","White","Internal Audit","Undeclared","25","25","[c]","[c]"
"In post","2021","50-59","White","Internal Audit","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","White","Legal","Heterosexual / straight","1960","1835","48780","48610"
"In post","2021","50-59","White","Legal","LGBO","105","100","56400","55760"
"In post","2021","50-59","White","Legal","Undeclared","165","150","49950","46290"
"In post","2021","50-59","White","Legal","Unknown","520","470","47540","52580"
"In post","2021","50-59","White","No function","Heterosexual / straight","27190","25440","34750","31500"
"In post","2021","50-59","White","No function","LGBO","1080","1035","36090","31810"
"In post","2021","50-59","White","No function","Undeclared","3260","2995","33090","28590"
"In post","2021","50-59","White","No function","Unknown","5000","4530","32580","31650"
"In post","2021","50-59","White","Project Delivery","Heterosexual / straight","5555","5420","44160","40580"
"In post","2021","50-59","White","Project Delivery","LGBO","135","135","47110","40770"
"In post","2021","50-59","White","Project Delivery","Undeclared","640","620","41450","36630"
"In post","2021","50-59","White","Project Delivery","Unknown","540","515","43820","40140"
"In post","2021","50-59","White","Property","Heterosexual / straight","2010","1955","37640","33300"
"In post","2021","50-59","White","Property","LGBO","40","35","41440","36560"
"In post","2021","50-59","White","Property","Undeclared","175","170","38540","35670"
"In post","2021","50-59","White","Property","Unknown","285","275","32420","31060"
"In post","2021","50-59","White","Security","Heterosexual / straight","2175","2145","32010","27720"
"In post","2021","50-59","White","Security","LGBO","45","45","33940","35040"
"In post","2021","50-59","White","Security","Undeclared","200","195","35490","39070"
"In post","2021","50-59","White","Security","Unknown","115","115","39580","39070"
"In post","2021","50-59","White","Unknown","Heterosexual / straight","31975","29620","31330","27570"
"In post","2021","50-59","White","Unknown","LGBO","1105","1060","32690","27570"
"In post","2021","50-59","White","Unknown","Undeclared","3490","3195","30130","27570"
"In post","2021","50-59","White","Unknown","Unknown","5755","5095","29040","27570"
"In post","2021","60-64","Asian","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Commercial","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","60-64","Asian","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Communications","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","60-64","Asian","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Counter Fraud","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","60-64","Asian","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Counter Fraud","Undeclared","5","5","[c]","[c]"
"In post","2021","60-64","Asian","Counter Fraud","Unknown","10","10","[c]","[c]"
"In post","2021","60-64","Asian","Debt","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","60-64","Asian","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Debt","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Debt","Unknown","15","10","[c]","[c]"
"In post","2021","60-64","Asian","Digital, Data & Technology","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","60-64","Asian","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Finance","Heterosexual / straight","30","30","41750","35890"
"In post","2021","60-64","Asian","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Finance","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Asian","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Human Resources","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","60-64","Asian","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Legal","Heterosexual / straight","30","25","45160","39540"
"In post","2021","60-64","Asian","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Legal","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Asian","No function","Heterosexual / straight","260","230","32500","28130"
"In post","2021","60-64","Asian","No function","LGBO","15","10","[c]","[c]"
"In post","2021","60-64","Asian","No function","Undeclared","40","35","27060","24310"
"In post","2021","60-64","Asian","No function","Unknown","65","55","33890","28130"
"In post","2021","60-64","Asian","Project Delivery","Heterosexual / straight","35","30","42550","36720"
"In post","2021","60-64","Asian","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Project Delivery","Unknown","10","10","[c]","[c]"
"In post","2021","60-64","Asian","Property","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","60-64","Asian","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Security","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","60-64","Asian","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Unknown","Heterosexual / straight","480","410","29290","27570"
"In post","2021","60-64","Asian","Unknown","LGBO","20","15","[c]","[c]"
"In post","2021","60-64","Asian","Unknown","Undeclared","90","75","27420","25630"
"In post","2021","60-64","Asian","Unknown","Unknown","110","85","27740","25110"
"In post","2021","60-64","Black","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Commercial","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","60-64","Black","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Communications","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","60-64","Black","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Counter Fraud","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","60-64","Black","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Counter Fraud","Unknown","10","5","[c]","[c]"
"In post","2021","60-64","Black","Debt","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","60-64","Black","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Debt","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Debt","Unknown","10","10","[c]","[c]"
"In post","2021","60-64","Black","Digital, Data & Technology","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","60-64","Black","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Finance","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","60-64","Black","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Human Resources","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","60-64","Black","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Legal","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","60-64","Black","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Legal","Unknown","10","10","[c]","[c]"
"In post","2021","60-64","Black","No function","Heterosexual / straight","355","335","30810","28200"
"In post","2021","60-64","Black","No function","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","No function","Undeclared","30","25","[c]","[c]"
"In post","2021","60-64","Black","No function","Unknown","70","65","31280","26600"
"In post","2021","60-64","Black","Project Delivery","Heterosexual / straight","30","30","36860","32520"
"In post","2021","60-64","Black","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Property","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","60-64","Black","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Security","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","60-64","Black","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Unknown","Heterosexual / straight","330","295","30180","29180"
"In post","2021","60-64","Black","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","60-64","Black","Unknown","Undeclared","35","30","26910","26120"
"In post","2021","60-64","Black","Unknown","Unknown","85","70","28940","28520"
"In post","2021","60-64","Chinese","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Debt","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
