"Status","Year","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Camden and City of London","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Durham CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Leeds","10","[c]","28870","26430"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Staffordshire CC","10","[c]","24140","18880"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Tower Hamlets","50","[c]","42080","32890"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Westminster","110","[c]","41610","34630"
"Leaver CS","2021","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","15","[c]","35780","32720"
"Leaver CS","2021","National Crime Agency","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Birmingham","10","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Bridgend and Neath Port Talbot","5","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Lambeth","65","[c]","47550","41860"
"Leaver CS","2021","National Crime Agency","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Wakefield","15","[c]","43140","43980"
"Leaver CS","2021","National Crime Agency","Warrington","20","[c]","39050","34140"
"Leaver CS","2021","National Crime Agency","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Infrastructure Commission","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Records of Scotland","City of Edinburgh","20","[c]","31040","28170"
"Leaver CS","2021","National Records of Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Durham CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Westminster","15","[c]","50890","43750"
"Leaver CS","2021","Northern Ireland Office","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Budget Responsibility","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Birmingham","15","[c]","59480","51360"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Bristol, City of","20","[c]","49470","51360"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Cambridgeshire CC","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Manchester","45","[c]","41670","28790"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Nottingham","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Westminster","30","[c]","59110","62810"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","York","10","[c]","61300","63430"
"Leaver CS","2021","Office of Gas and Electricity Markets","Glasgow City","30","[c]","29570","23450"
"Leaver CS","2021","Office of Gas and Electricity Markets","Tower Hamlets","55","[c]","51170","45000"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Coventry","15","[c]","61820","44080"
"Leaver CS","2021","Office of Rail and Road","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Tower Hamlets","10","[c]","45980","41360"
"Leaver CS","2021","Office of Rail and Road","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Birmingham","40","[c]","23060","20370"
"Leaver CS","2021","Office of the Public Guardian","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Nottingham","25","[c]","21760","21170"
"Leaver CS","2021","Office of the Scottish Charity Regulator","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Bristol, City of","50","[c]","40410","41020"
"Leaver CS","2021","Public Health England","Barnet","110","[c]","39780","33100"
"Leaver CS","2021","Public Health England","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Birmingham","35","[c]","46720","37480"
"Leaver CS","2021","Public Health England","Breckland and South Norfolk","5","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Bristol, City of","30","[c]","36900","23050"
"Leaver CS","2021","Public Health England","Cambridgeshire CC","35","[c]","47620","39730"
"Leaver CS","2021","Public Health England","Camden and City of London","30","[c]","45570","33180"
"Leaver CS","2021","Public Health England","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","East Surrey","10","[c]","46910","39410"
"Leaver CS","2021","Public Health England","Essex Haven Gateway","30","[c]","29660","25260"
"Leaver CS","2021","Public Health England","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Lambeth","130","[c]","46660","40070"
"Leaver CS","2021","Public Health England","Leeds","25","[c]","38340","40250"
"Leaver CS","2021","Public Health England","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Lewisham and Southwark","40","[c]","40540","36170"
"Leaver CS","2021","Public Health England","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Manchester","45","[c]","39080","28870"
"Leaver CS","2021","Public Health England","Mid Kent","10","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Nottingham","10","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Oxfordshire","25","[c]","35210","34680"
"Leaver CS","2021","Public Health England","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Suffolk","60","[c]","28390","23770"
"Leaver CS","2021","Public Health England","Tyneside","15","[c]","52600","44500"
"Leaver CS","2021","Public Health England","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Wiltshire","90","[c]","35370","29490"
"Leaver CS","2021","Public Health England","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Queen Elizabeth II Centre","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","City of Edinburgh","25","[c]","31340","24130"
"Leaver CS","2021","Revenue Scotland","City of Edinburgh","5","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Unknown","145","[c]","35020","32400"
"Leaver CS","2021","Rural Payments Agency","Berkshire","10","[c]","29610","21050"
"Leaver CS","2021","Rural Payments Agency","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Devon CC","5","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","East Cumbria","5","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Tyneside","10","[c]","23220","21050"
"Leaver CS","2021","Rural Payments Agency","West Cumbria","15","[c]","21650","21050"
"Leaver CS","2021","Rural Payments Agency","Worcestershire","15","[c]","23390","21050"
"Leaver CS","2021","Rural Payments Agency","York","5","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","City of Edinburgh","5","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","City of Edinburgh","40","[c]","29330","25170"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Glasgow City","20","[c]","26740","20070"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Inverclyde, East Renfrewshire and Renfrewshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Fiscal Commission","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","City of Edinburgh","10","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Aberdeen City and Aberdeenshire","15","[c]","36080","31400"
"Leaver CS","2021","Scottish Government (excl. agencies)","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","City of Edinburgh","195","[c]","42930","35110"
"Leaver CS","2021","Scottish Government (excl. agencies)","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Glasgow City","40","[c]","44390","42190"
"Leaver CS","2021","Scottish Government (excl. agencies)","Inverness and Nairn and Moray, Badenoch and Strathspey","5","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Perth and Kinross and Stirling","5","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","South Lanarkshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Housing Regulator","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Aberdeen City and Aberdeenshire","15","[c]","24870","21810"
"Leaver CS","2021","Scottish Prison Service","City of Edinburgh","50","[c]","39110","33650"
"Leaver CS","2021","Scottish Prison Service","Clackmannanshire and Fife","20","[c]","33310","33650"
"Leaver CS","2021","Scottish Prison Service","Dumfries and Galloway","5","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","20","[c]","31920","33650"
"Leaver CS","2021","Scottish Prison Service","Falkirk","20","[c]","31470","33650"
"Leaver CS","2021","Scottish Prison Service","Glasgow City","35","[c]","30460","33650"
"Leaver CS","2021","Scottish Prison Service","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
