"Status","Year","Parent_department","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Cabinet Office","Coventry","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Croydon","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Croydon","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Croydon","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Croydon","London","Unknown","45","45","41960","29250"
"In post","2021","Cabinet Office","Darlington","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Darlington","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Darlington","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Devon CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Devon CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Devon CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Dorset CC","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Dorset CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Dorset CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Dorset CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Merseyside","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Merseyside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Glasgow City","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Glasgow City","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Glasgow City","Outside London","Unknown","25","25","[c]","[c]"
"In post","2021","Cabinet Office","Gloucestershire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Gloucestershire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Greater Manchester South East","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Greater Manchester South East","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Greater Manchester South East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Greater Manchester South West","Outside London","Heterosexual / straight","85","80","41440","37300"
"In post","2021","Cabinet Office","Greater Manchester South West","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Greater Manchester South West","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Greater Manchester South West","Outside London","Unknown","75","75","50380","51560"
"In post","2021","Cabinet Office","Hackney and Newham","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Hackney and Newham","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Hackney and Newham","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Harrow and Hillingdon","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Harrow and Hillingdon","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Harrow and Hillingdon","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Hertfordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Hertfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lambeth","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lambeth","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lambeth","London","Unknown","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Lancaster and Wyre","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Lancaster and Wyre","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lancaster and Wyre","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Leeds","Outside London","Heterosexual / straight","70","70","44660","39210"
"In post","2021","Cabinet Office","Leeds","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Leeds","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Leeds","Outside London","Unknown","105","105","49690","49700"
"In post","2021","Cabinet Office","Lewisham and Southwark","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lewisham and Southwark","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lewisham and Southwark","London","Unknown","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Lincolnshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Liverpool","Outside London","Heterosexual / straight","40","40","47230","32960"
"In post","2021","Cabinet Office","Liverpool","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Liverpool","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Liverpool","Outside London","Unknown","80","80","50570","49700"
"In post","2021","Cabinet Office","Manchester","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Cabinet Office","Manchester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Manchester","Outside London","Unknown","65","65","46260","36500"
"In post","2021","Cabinet Office","Medway","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Medway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Medway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Mid Kent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Mid Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Mid Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Milton Keynes","Outside London","Heterosexual / straight","50","50","32070","33300"
"In post","2021","Cabinet Office","Milton Keynes","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Milton Keynes","Outside London","Undeclared","10","5","[c]","[c]"
"In post","2021","Cabinet Office","Milton Keynes","Outside London","Unknown","35","30","27380","26350"
"In post","2021","Cabinet Office","Monmouthshire and Newport","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Monmouthshire and Newport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Monmouthshire and Newport","Outside London","Unknown","25","25","[c]","[c]"
"In post","2021","Cabinet Office","North Hampshire","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Cabinet Office","North Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North Hampshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North Hampshire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Cabinet Office","North Yorkshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North Yorkshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North Yorkshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Norwich and East Norfolk","Outside London","Heterosexual / straight","50","50","39700","33250"
"In post","2021","Cabinet Office","Norwich and East Norfolk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Norwich and East Norfolk","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Norwich and East Norfolk","Outside London","Unknown","30","30","58820","55720"
"In post","2021","Cabinet Office","Nottingham","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Nottingham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Nottingham","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Cabinet Office","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Oxfordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Oxfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Oxfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Peterborough","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Peterborough","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Peterborough","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Plymouth","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Plymouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Plymouth","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Portsmouth","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Portsmouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Portsmouth","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Portsmouth","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","Cabinet Office","Sefton","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Sefton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Sefton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Sheffield","Outside London","Heterosexual / straight","40","40","46500","39750"
"In post","2021","Cabinet Office","Sheffield","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Sheffield","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Sheffield","Outside London","Unknown","50","50","48810","49700"
"In post","2021","Cabinet Office","South Hampshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South Hampshire","Outside London","Unknown","10","10","[c]","[c]"
