"Status","Year","Age","Ethnicity","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","60-64","Unknown","Outside London","AO","160","[c]","21740","21010"
"Leaver CS","2021","60-64","Unknown","Outside London","EO","90","[c]","27710","27030"
"Leaver CS","2021","60-64","Unknown","Outside London","G6","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Outside London","G7","40","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Outside London","HEO","65","[c]","33450","33250"
"Leaver CS","2021","60-64","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Outside London","SEO","45","[c]","42860","42680"
"Leaver CS","2021","60-64","Unknown","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","Unknown","60","[c]","42950","37300"
"Leaver CS","2021","60-64","White","London","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","London","AO","50","[c]","24570","24590"
"Leaver CS","2021","60-64","White","London","EO","60","[c]","30040","30350"
"Leaver CS","2021","60-64","White","London","G6","45","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","London","G7","70","[c]","60280","58620"
"Leaver CS","2021","60-64","White","London","HEO","45","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","London","SCS level","45","[c]","93340","86490"
"Leaver CS","2021","60-64","White","London","SEO","65","[c]","45490","45420"
"Leaver CS","2021","60-64","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Outside London","AA","205","[c]","18730","18800"
"Leaver CS","2021","60-64","White","Outside London","AO","990","[c]","21930","21010"
"Leaver CS","2021","60-64","White","Outside London","EO","810","[c]","27580","27570"
"Leaver CS","2021","60-64","White","Outside London","G6","95","[c]","72800","71730"
"Leaver CS","2021","60-64","White","Outside London","G7","200","[c]","56280","56040"
"Leaver CS","2021","60-64","White","Outside London","HEO","440","[c]","34450","33840"
"Leaver CS","2021","60-64","White","Outside London","SCS level","50","[c]","97330","98840"
"Leaver CS","2021","60-64","White","Outside London","SEO","300","[c]","42790","42130"
"Leaver CS","2021","60-64","White","Outside London","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Overseas","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Overseas","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","London","AO","40","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","London","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Outside London","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","London","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","London","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Outside London","AO","55","[c]","21320","21010"
"Leaver CS","2021","65+","Undeclared","Outside London","EO","45","[c]","28050","27400"
"Leaver CS","2021","65+","Undeclared","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Outside London","HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","London","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Outside London","AA","45","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Outside London","AO","120","[c]","21900","21030"
"Leaver CS","2021","65+","Unknown","Outside London","EO","55","[c]","26750","26890"
"Leaver CS","2021","65+","Unknown","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Outside London","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Outside London","HEO","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Outside London","SEO","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","London","AA","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","London","AO","50","[c]","24060","23520"
"Leaver CS","2021","65+","White","London","EO","55","[c]","29630","30170"
"Leaver CS","2021","65+","White","London","G6","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","London","G7","35","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","London","HEO","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","London","SEO","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","Outside London","AA","335","[c]","18310","17990"
"Leaver CS","2021","65+","White","Outside London","AO","970","[c]","21260","21010"
"Leaver CS","2021","65+","White","Outside London","EO","635","[c]","27190","27570"
"Leaver CS","2021","65+","White","Outside London","G6","40","[c]","72320","70550"
"Leaver CS","2021","65+","White","Outside London","G7","60","[c]","57190","56970"
"Leaver CS","2021","65+","White","Outside London","HEO","275","[c]","33980","33630"
"Leaver CS","2021","65+","White","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","Outside London","SEO","135","[c]","44100","43670"
"Leaver CS","2021","65+","White","Outside London","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","Overseas","HEO","[c]","[c]","[c]","[c]"
