"Status","Year","Disability","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Commercial","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","G6/G7","G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","SEO/HEO","HEO","45","[c]","30110","28970"
"New entrant CS","2021","Unknown","Commercial","SEO/HEO","SEO","80","[c]","39290","39780"
"New entrant CS","2021","Unknown","Commercial","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","AA/AO","AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","EO","EO","95","[c]","26650","27270"
"New entrant CS","2021","Unknown","Communications","G6/G7","G6","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","G6/G7","G7","30","[c]","54610","53460"
"New entrant CS","2021","Unknown","Communications","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","SEO/HEO","HEO","50","[c]","34410","33210"
"New entrant CS","2021","Unknown","Communications","SEO/HEO","SEO","35","[c]","41050","40820"
"New entrant CS","2021","Unknown","Counter Fraud","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","AA/AO","AO","45","[c]","21530","22350"
"New entrant CS","2021","Unknown","Digital, Data and Technology","EO","EO","210","[c]","26790","26350"
"New entrant CS","2021","Unknown","Digital, Data and Technology","G6/G7","G6","40","[c]","69700","68350"
"New entrant CS","2021","Unknown","Digital, Data and Technology","G6/G7","G7","205","[c]","56800","56490"
"New entrant CS","2021","Unknown","Digital, Data and Technology","SCS level","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","SEO/HEO","HEO","220","[c]","33170","32540"
"New entrant CS","2021","Unknown","Digital, Data and Technology","SEO/HEO","SEO","230","[c]","40940","39890"
"New entrant CS","2021","Unknown","Digital, Data and Technology","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","AA/AO","AO","35","[c]","20110","19130"
"New entrant CS","2021","Unknown","Economics","EO","EO","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","SEO/HEO","HEO","100","[c]","33650","32790"
"New entrant CS","2021","Unknown","Economics","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","AA/AO","AO","35","[c]","20360","20140"
"New entrant CS","2021","Unknown","Finance","EO","EO","70","[c]","25040","25000"
"New entrant CS","2021","Unknown","Finance","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","G6/G7","G7","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","SEO/HEO","HEO","85","[c]","31810","32790"
"New entrant CS","2021","Unknown","Finance","SEO/HEO","SEO","65","[c]","40380","40650"
"New entrant CS","2021","Unknown","Human Resources","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","AA/AO","AO","45","[c]","20810","20810"
"New entrant CS","2021","Unknown","Human Resources","EO","EO","95","[c]","26030","26730"
"New entrant CS","2021","Unknown","Human Resources","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","G6/G7","G7","30","[c]","54030","53360"
"New entrant CS","2021","Unknown","Human Resources","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","SEO/HEO","HEO","60","[c]","31950","31810"
"New entrant CS","2021","Unknown","Human Resources","SEO/HEO","SEO","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inspector of Education and Training","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inspector of Education and Training","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","EO","EO","45","[c]","26060","24880"
"New entrant CS","2021","Unknown","Intelligence Analysis","G6/G7","G6","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","G6/G7","G7","30","[c]","53280","53360"
"New entrant CS","2021","Unknown","Intelligence Analysis","SEO/HEO","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","AA/AO","AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","SEO/HEO","HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","EO","EO","85","[c]","26230","25560"
"New entrant CS","2021","Unknown","Legal","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","G6/G7","G7","260","[c]","52260","50520"
"New entrant CS","2021","Unknown","Legal","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","SEO/HEO","HEO","150","[c]","34640","38000"
"New entrant CS","2021","Unknown","Legal","SEO/HEO","SEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","AA/AO","AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","EO","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","G6/G7","G7","30","[c]","71070","76200"
"New entrant CS","2021","Unknown","Medicine","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","SEO/HEO","HEO","30","[c]","35320","34840"
"New entrant CS","2021","Unknown","Medicine","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","AA/AO","AA","900","[c]","19660","20600"
"New entrant CS","2021","Unknown","Operational Delivery","AA/AO","AO","3960","[c]","22190","21430"
"New entrant CS","2021","Unknown","Operational Delivery","EO","EO","1625","[c]","27450","25980"
"New entrant CS","2021","Unknown","Operational Delivery","G6/G7","G6","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","G6/G7","G7","95","[c]","54100","53110"
"New entrant CS","2021","Unknown","Operational Delivery","SCS level","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","SEO/HEO","HEO","485","[c]","33910","31920"
"New entrant CS","2021","Unknown","Operational Delivery","SEO/HEO","SEO","225","[c]","39500","38630"
"New entrant CS","2021","Unknown","Operational Delivery","Unknown","Unknown","405","[c]","22480","22920"
"New entrant CS","2021","Unknown","Operational Research","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","SEO/HEO","HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","AA/AO","AA","65","[c]","19430","18980"
"New entrant CS","2021","Unknown","Other","AA/AO","AO","110","[c]","22270","20920"
"New entrant CS","2021","Unknown","Other","EO","EO","210","[c]","26130","26950"
"New entrant CS","2021","Unknown","Other","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","G6/G7","G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","SEO/HEO","HEO","95","[c]","33290","33000"
"New entrant CS","2021","Unknown","Other","SEO/HEO","SEO","45","[c]","41180","41950"
"New entrant CS","2021","Unknown","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning Inspectors","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","AA/AO","AO","45","[c]","21560","21590"
"New entrant CS","2021","Unknown","Policy","EO","EO","300","[c]","26250","27270"
"New entrant CS","2021","Unknown","Policy","G6/G7","G6","65","[c]","65900","66230"
"New entrant CS","2021","Unknown","Policy","G6/G7","G7","255","[c]","53510","53360"
"New entrant CS","2021","Unknown","Policy","SCS level","SCS level","35","[c]","92420","80000"
"New entrant CS","2021","Unknown","Policy","SEO/HEO","HEO","555","[c]","32460","32790"
"New entrant CS","2021","Unknown","Policy","SEO/HEO","SEO","245","[c]","39640","40050"
"New entrant CS","2021","Unknown","Project Delivery","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","AA/AO","AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","EO","EO","75","[c]","23630","25560"
"New entrant CS","2021","Unknown","Project Delivery","G6/G7","G6","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","G6/G7","G7","40","[c]","54190","53500"
"New entrant CS","2021","Unknown","Project Delivery","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","SEO/HEO","HEO","85","[c]","32740","33000"
"New entrant CS","2021","Unknown","Project Delivery","SEO/HEO","SEO","100","[c]","40230","40000"
"New entrant CS","2021","Unknown","Project Delivery","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","AA/AO","AA","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","EO","EO","55","[c]","25240","24500"
"New entrant CS","2021","Unknown","Property","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","G6/G7","G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","SEO/HEO","HEO","30","[c]","30990","30000"
"New entrant CS","2021","Unknown","Property","SEO/HEO","SEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","EO","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","SEO/HEO","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","AA/AO","AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","EO","EO","75","[c]","21610","16780"
"New entrant CS","2021","Unknown","Science and Engineering","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","SEO/HEO","HEO","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","SEO/HEO","SEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","AA/AO","AA","70","[c]","20430","19560"
"New entrant CS","2021","Unknown","Security","AA/AO","AO","160","[c]","28940","25540"
"New entrant CS","2021","Unknown","Security","EO","EO","30","[c]","27740","25280"
"New entrant CS","2021","Unknown","Security","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","SEO/HEO","HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","SEO/HEO","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","SEO/HEO","HEO","60","[c]","31010","29540"
"New entrant CS","2021","Unknown","Social Research","SEO/HEO","SEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","EO","EO","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","SEO/HEO","HEO","70","[c]","31990","32510"
"New entrant CS","2021","Unknown","Statistics","SEO/HEO","SEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Tax","AA/AO","AO","1520","[c]","20170","20140"
"New entrant CS","2021","Unknown","Tax","EO","EO","460","[c]","25560","25560"
"New entrant CS","2021","Unknown","Tax","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Tax","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Tax","SEO/HEO","HEO","150","[c]","32870","31810"
"New entrant CS","2021","Unknown","Tax","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","AA/AO","AA","130","[c]","20680","20060"
"New entrant CS","2021","Unknown","Unknown","AA/AO","AO","875","[c]","21350","21010"
"New entrant CS","2021","Unknown","Unknown","EO","EO","1555","[c]","28280","27570"
"New entrant CS","2021","Unknown","Unknown","G6/G7","G6","115","[c]","76610","74040"
"New entrant CS","2021","Unknown","Unknown","G6/G7","G7","210","[c]","52910","52580"
"New entrant CS","2021","Unknown","Unknown","SCS level","SCS level","195","[c]","84770","72000"
"New entrant CS","2021","Unknown","Unknown","SEO/HEO","HEO","860","[c]","29630","28000"
"New entrant CS","2021","Unknown","Unknown","SEO/HEO","SEO","195","[c]","40380","39440"
"New entrant CS","2021","Unknown","Unknown","Unknown","Unknown","335","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Veterinarian","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
