"Status","Year","Age","Function_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","30-39","No function","SCS level","SCS level","35","[c]","77400","73500"
"Leaver Dept.","2021","30-39","No function","SEO/HEO","HEO","320","[c]","32520","32320"
"Leaver Dept.","2021","30-39","No function","SEO/HEO","SEO","135","[c]","39650","39250"
"Leaver Dept.","2021","30-39","No function","Unknown","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","EO","EO","15","[c]","24890","25630"
"Leaver Dept.","2021","30-39","Project Delivery","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","G6/G7","G7","40","[c]","52820","53000"
"Leaver Dept.","2021","30-39","Project Delivery","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","SEO/HEO","HEO","45","[c]","29890","30850"
"Leaver Dept.","2021","30-39","Project Delivery","SEO/HEO","SEO","40","[c]","39530","40230"
"Leaver Dept.","2021","30-39","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Property","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Property","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Property","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Property","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Property","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Security","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Security","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Security","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Security","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","AA/AO","AO","370","[c]","21470","21010"
"Leaver Dept.","2021","30-39","Unknown","EO","EO","425","[c]","27220","27570"
"Leaver Dept.","2021","30-39","Unknown","G6/G7","G6","70","[c]","66840","66560"
"Leaver Dept.","2021","30-39","Unknown","G6/G7","G7","215","[c]","55070","55650"
"Leaver Dept.","2021","30-39","Unknown","SCS level","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SEO/HEO","HEO","290","[c]","33150","33090"
"Leaver Dept.","2021","30-39","Unknown","SEO/HEO","SEO","195","[c]","41300","41970"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Analysis","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Analysis","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Analysis","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Analysis","G6/G7","G7","10","[c]","61850","58910"
"Leaver Dept.","2021","40-49","Analysis","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Analysis","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Analysis","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","SEO/HEO","SEO","15","[c]","41310","42760"
"Leaver Dept.","2021","40-49","Communications","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","SEO/HEO","SEO","10","[c]","41920","41170"
"Leaver Dept.","2021","40-49","Counter Fraud","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Counter Fraud","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Counter Fraud","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","G6/G7","G7","15","[c]","55940","54730"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","SEO/HEO","SEO","15","[c]","41830","41050"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","G6/G7","G7","20","[c]","57240","56490"
"Leaver Dept.","2021","40-49","Finance","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","SEO/HEO","SEO","15","[c]","42210","40480"
"Leaver Dept.","2021","40-49","Grants Management","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Grants Management","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Grants Management","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Grants Management","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Grants Management","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","G6/G7","G7","25","[c]","55610","54860"
"Leaver Dept.","2021","40-49","Human Resources","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","SEO/HEO","HEO","15","[c]","33180","32180"
"Leaver Dept.","2021","40-49","Human Resources","SEO/HEO","SEO","20","[c]","42230","41820"
"Leaver Dept.","2021","40-49","Internal Audit","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Internal Audit","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Internal Audit","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","G6/G7","G6","15","[c]","67570","65710"
"Leaver Dept.","2021","40-49","Legal","G6/G7","G7","10","[c]","56970","56770"
"Leaver Dept.","2021","40-49","Legal","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","AA/AO","AO","105","[c]","21010","20430"
"Leaver Dept.","2021","40-49","No function","EO","EO","60","[c]","25470","25340"
"Leaver Dept.","2021","40-49","No function","G6/G7","G6","65","[c]","64430","64610"
"Leaver Dept.","2021","40-49","No function","G6/G7","G7","110","[c]","53870","53600"
"Leaver Dept.","2021","40-49","No function","SCS level","SCS level","75","[c]","88330","80360"
"Leaver Dept.","2021","40-49","No function","SEO/HEO","HEO","75","[c]","32470","32820"
"Leaver Dept.","2021","40-49","No function","SEO/HEO","SEO","65","[c]","40420","39910"
"Leaver Dept.","2021","40-49","No function","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","G6/G7","G6","15","[c]","68920","69170"
"Leaver Dept.","2021","40-49","Project Delivery","G6/G7","G7","35","[c]","53390","52940"
"Leaver Dept.","2021","40-49","Project Delivery","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","SEO/HEO","HEO","25","[c]","32480","33210"
"Leaver Dept.","2021","40-49","Project Delivery","SEO/HEO","SEO","30","[c]","38560","39420"
"Leaver Dept.","2021","40-49","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","AA/AO","AO","205","[c]","21390","21010"
"Leaver Dept.","2021","40-49","Unknown","EO","EO","310","[c]","27500","27570"
"Leaver Dept.","2021","40-49","Unknown","G6/G7","G6","80","[c]","65850","66560"
"Leaver Dept.","2021","40-49","Unknown","G6/G7","G7","130","[c]","54200","54870"
"Leaver Dept.","2021","40-49","Unknown","SCS level","SCS level","55","[c]","86500","77640"
"Leaver Dept.","2021","40-49","Unknown","SEO/HEO","HEO","150","[c]","33390","32420"
"Leaver Dept.","2021","40-49","Unknown","SEO/HEO","SEO","140","[c]","39270","38980"
"Leaver Dept.","2021","40-49","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Analysis","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Analysis","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Analysis","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Analysis","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Analysis","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","G6/G7","G7","10","[c]","53920","53530"
"Leaver Dept.","2021","50-59","Commercial","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Communications","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Communications","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Communications","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Communications","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Communications","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Communications","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Counter Fraud","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Counter Fraud","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Counter Fraud","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Counter Fraud","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Digital, Data & Technology","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Digital, Data & Technology","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Digital, Data & Technology","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Digital, Data & Technology","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Digital, Data & Technology","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Digital, Data & Technology","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","G6/G7","G7","15","[c]","60290","60710"
"Leaver Dept.","2021","50-59","Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","SEO/HEO","SEO","15","[c]","41990","43300"
"Leaver Dept.","2021","50-59","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Grants Management","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Grants Management","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Grants Management","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","G6/G7","G7","20","[c]","55300","54740"
"Leaver Dept.","2021","50-59","Human Resources","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","SEO/HEO","SEO","15","[c]","42810","41930"
"Leaver Dept.","2021","50-59","Internal Audit","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","AA/AO","AO","90","[c]","20820","20430"
"Leaver Dept.","2021","50-59","No function","EO","EO","35","[c]","25100","24480"
"Leaver Dept.","2021","50-59","No function","G6/G7","G6","20","[c]","66250","64700"
"Leaver Dept.","2021","50-59","No function","G6/G7","G7","50","[c]","54610","54360"
"Leaver Dept.","2021","50-59","No function","SCS level","SCS level","20","[c]","105420","98960"
"Leaver Dept.","2021","50-59","No function","SEO/HEO","HEO","65","[c]","33410","33040"
"Leaver Dept.","2021","50-59","No function","SEO/HEO","SEO","45","[c]","40670","39830"
"Leaver Dept.","2021","50-59","No function","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","G6/G7","G7","20","[c]","55960","54730"
"Leaver Dept.","2021","50-59","Project Delivery","SCS level","SCS level","10","[c]","87520","83500"
"Leaver Dept.","2021","50-59","Project Delivery","SEO/HEO","HEO","25","[c]","31930","32940"
"Leaver Dept.","2021","50-59","Project Delivery","SEO/HEO","SEO","15","[c]","39930","40180"
"Leaver Dept.","2021","50-59","Property","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","AA/AO","AO","145","[c]","21090","21010"
"Leaver Dept.","2021","50-59","Unknown","EO","EO","220","[c]","27560","27570"
"Leaver Dept.","2021","50-59","Unknown","G6/G7","G6","45","[c]","65910","66060"
"Leaver Dept.","2021","50-59","Unknown","G6/G7","G7","80","[c]","54520","52830"
"Leaver Dept.","2021","50-59","Unknown","SCS level","SCS level","25","[c]","99840","84200"
"Leaver Dept.","2021","50-59","Unknown","SEO/HEO","HEO","110","[c]","33110","33180"
"Leaver Dept.","2021","50-59","Unknown","SEO/HEO","SEO","95","[c]","39400","39200"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Analysis","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Commercial","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Commercial","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Commercial","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Digital, Data & Technology","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Finance","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Finance","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Grants Management","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Human Resources","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Legal","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Legal","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","AA/AO","AO","10","[c]","20340","19930"
"Leaver Dept.","2021","60-64","No function","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Project Delivery","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Project Delivery","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Project Delivery","G6/G7","G7","[c]","[c]","[c]","[c]"
