"Status","Year","Parent_department","Profession_of_post","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Department for Work and Pensions","Digital, Data and Technology","Sefton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Finance","Sefton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Human Resources","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Human Resources","Sefton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Operational Delivery","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Operational Delivery","Birmingham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Operational Delivery","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Operational Delivery","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Operational Delivery","Cardiff and Vale of Glamorgan","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Operational Delivery","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Operational Delivery","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Operational Delivery","East Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Operational Delivery","Glasgow City","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Operational Delivery","Heart of Essex","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Operational Delivery","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Operational Delivery","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Operational Delivery","Mid Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Operational Delivery","North Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Operational Delivery","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Operational Delivery","Sefton","AA/AO","20","[c]","20460","20480"
"New entrant CS","2021","Department for Work and Pensions","Operational Delivery","Sefton","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Operational Delivery","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Operational Delivery","Sefton","SEO/HEO","15","[c]","40590","39330"
"New entrant CS","2021","Department for Work and Pensions","Operational Delivery","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Operational Delivery","South and West Derbyshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Operational Delivery","South and West Derbyshire","EO","10","[c]","27010","26370"
"New entrant CS","2021","Department for Work and Pensions","Operational Delivery","South and West Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Operational Delivery","South Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Operational Delivery","South West Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Operational Delivery","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Operational Delivery","Tower Hamlets","SEO/HEO","15","[c]","40210","36040"
"New entrant CS","2021","Department for Work and Pensions","Operational Delivery","Westminster","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Operational Delivery","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Operational Delivery","York","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Operational Delivery","York","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Property","Sefton","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Science and Engineering","Sefton","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Science and Engineering","Sefton","EO","25","[c]","26370","26370"
"New entrant CS","2021","Department for Work and Pensions","Science and Engineering","Sefton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Science and Engineering","South and West Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Science and Engineering","York","EO","30","[c]","26370","26370"
"New entrant CS","2021","Department for Work and Pensions","Science and Engineering","York","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Aberdeen City and Aberdeenshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Aberdeen City and Aberdeenshire","EO","45","[c]","27570","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Aberdeen City and Aberdeenshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Angus and Dundee City","AA/AO","50","[c]","21010","21010"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Angus and Dundee City","EO","20","[c]","27570","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Barking & Dagenham and Havering","AA/AO","30","[c]","25310","25110"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Barking & Dagenham and Havering","EO","125","[c]","31060","31060"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Barnet","AA/AO","20","[c]","25110","25110"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Barnet","EO","115","[c]","31060","31060"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Barnsley, Doncaster and Rotherham","AA/AO","65","[c]","21010","21010"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Barnsley, Doncaster and Rotherham","EO","90","[c]","27570","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","15","[c]","21580","21010"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","105","[c]","27570","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Bedford","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Bedford","EO","50","[c]","27570","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Berkshire","AA/AO","25","[c]","24060","24180"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Berkshire","EO","150","[c]","29290","29290"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Bexley and Greenwich","AA/AO","20","[c]","25110","25110"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Bexley and Greenwich","EO","135","[c]","31060","31060"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Bexley and Greenwich","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Birmingham","AA/AO","50","[c]","21000","21010"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Birmingham","EO","170","[c]","27570","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Blackburn with Darwen","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Blackburn with Darwen","EO","15","[c]","27570","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Blackpool","AA/AO","575","[c]","21020","21010"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Blackpool","EO","60","[c]","27590","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Blackpool","G6/G7","15","[c]","55970","56000"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Blackpool","SEO/HEO","25","[c]","34380","33000"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Bournemouth and Poole","AA/AO","10","[c]","21610","21010"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Bournemouth and Poole","EO","65","[c]","27570","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Bradford","AA/AO","35","[c]","20980","21010"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Bradford","EO","110","[c]","27570","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Bradford","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Breckland and South Norfolk","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Brent","AA/AO","15","[c]","25110","25110"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Brent","EO","100","[c]","31060","31060"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Bridgend and Neath Port Talbot","AA/AO","30","[c]","21010","21010"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Bridgend and Neath Port Talbot","EO","20","[c]","27570","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Bridgend and Neath Port Talbot","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Brighton and Hove","AA/AO","20","[c]","20980","21010"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Brighton and Hove","EO","85","[c]","27650","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Bristol, City of","AA/AO","20","[c]","21010","21010"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Bristol, City of","EO","105","[c]","27570","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Bromley","AA/AO","25","[c]","25080","25110"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Bromley","EO","65","[c]","31060","31060"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Buckinghamshire CC","AA/AO","10","[c]","21010","21010"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Buckinghamshire CC","EO","80","[c]","27610","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Caithness and Sutherland and Ross and Cromarty","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Caithness and Sutherland and Ross and Cromarty","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Calderdale and Kirklees","AA/AO","15","[c]","21010","21010"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Calderdale and Kirklees","EO","105","[c]","27570","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Cambridgeshire CC","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Cambridgeshire CC","EO","85","[c]","27570","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Camden and City of London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Camden and City of London","EO","35","[c]","30960","31060"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Cardiff and Vale of Glamorgan","AA/AO","45","[c]","21010","21010"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Cardiff and Vale of Glamorgan","EO","65","[c]","27570","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Central Bedfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Central Bedfordshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Central Hampshire","AA/AO","15","[c]","21010","21010"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Central Hampshire","EO","15","[c]","27570","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Central Valleys","AA/AO","40","[c]","20990","21010"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Central Valleys","EO","35","[c]","27570","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Cheshire East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Cheshire East","EO","20","[c]","27570","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Cheshire West and Chester","AA/AO","100","[c]","21010","21010"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Cheshire West and Chester","EO","25","[c]","27570","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Unknown","City of Edinburgh","AA/AO","5","[c]","[c]","[c]"
