"Status","Year","Organisation","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","HM Courts and Tribunals Service","Yorkshire and The Humber","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Yorkshire and The Humber","York","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Yorkshire and The Humber","York","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Yorkshire and The Humber","York","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","East Midlands (England)","Leicester","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","East Midlands (England)","Leicester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","East Midlands (England)","Leicester","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","East Midlands (England)","Nottingham","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","East Midlands (England)","Nottingham","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","East Midlands (England)","Nottingham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","East Midlands (England)","Nottingham","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","East of England","Peterborough","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","East of England","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","East of England","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","East of England","Peterborough","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","Croydon","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","Croydon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","Croydon","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","North East (England)","Durham CC","Heterosexual / straight","45","[c]","25110","22350"
"New entrant CS","2021","HM Land Registry","North East (England)","Durham CC","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","North East (England)","Durham CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","North East (England)","Durham CC","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","North West (England)","Mid Lancashire","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","North West (England)","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","North West (England)","Mid Lancashire","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","North West (England)","Wirral","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","North West (England)","Wirral","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","North West (England)","Wirral","Unknown","30","[c]","24450","22350"
"New entrant CS","2021","HM Land Registry","South West (England)","Dorset CC","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","South West (England)","Dorset CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","South West (England)","Dorset CC","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","South West (England)","Gloucestershire","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","South West (England)","Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","South West (England)","Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","South West (England)","Gloucestershire","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","South West (England)","Plymouth","Heterosexual / straight","35","[c]","26190","22350"
"New entrant CS","2021","HM Land Registry","South West (England)","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","South West (England)","Plymouth","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","South West (England)","Plymouth","Unknown","55","[c]","30470","27130"
"New entrant CS","2021","HM Land Registry","Wales","Swansea","Heterosexual / straight","35","[c]","23100","22350"
"New entrant CS","2021","HM Land Registry","Wales","Swansea","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Wales","Swansea","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","West Midlands (England)","Coventry","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","West Midlands (England)","Coventry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","West Midlands (England)","Coventry","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","West Midlands (England)","Telford and Wrekin","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","West Midlands (England)","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","West Midlands (England)","Telford and Wrekin","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Yorkshire and The Humber","Kingston upon Hull, City of","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Yorkshire and The Humber","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Yorkshire and The Humber","Kingston upon Hull, City of","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Yorkshire and The Humber","Kingston upon Hull, City of","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East Midlands (England)","Derby","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East Midlands (England)","Derby","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East Midlands (England)","Derby","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East Midlands (England)","East Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East Midlands (England)","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East Midlands (England)","Leicester","Heterosexual / straight","35","[c]","22420","22850"
"New entrant CS","2021","HM Prison and Probation Service","East Midlands (England)","Leicester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East Midlands (England)","Leicester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East Midlands (England)","Leicester","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East Midlands (England)","Leicestershire CC and Rutland","Heterosexual / straight","55","[c]","21830","22850"
"New entrant CS","2021","HM Prison and Probation Service","East Midlands (England)","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East Midlands (England)","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East Midlands (England)","Leicestershire CC and Rutland","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East Midlands (England)","Lincolnshire","Heterosexual / straight","45","[c]","24450","22850"
"New entrant CS","2021","HM Prison and Probation Service","East Midlands (England)","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East Midlands (England)","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East Midlands (England)","Lincolnshire","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East Midlands (England)","North Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East Midlands (England)","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East Midlands (England)","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East Midlands (England)","North Nottinghamshire","Heterosexual / straight","35","[c]","21330","20600"
"New entrant CS","2021","HM Prison and Probation Service","East Midlands (England)","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East Midlands (England)","North Nottinghamshire","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East Midlands (England)","Nottingham","Heterosexual / straight","75","[c]","22850","22890"
"New entrant CS","2021","HM Prison and Probation Service","East Midlands (England)","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East Midlands (England)","Nottingham","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East Midlands (England)","South and West Derbyshire","Heterosexual / straight","35","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East Midlands (England)","South and West Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East Midlands (England)","South and West Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East Midlands (England)","South and West Derbyshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East Midlands (England)","South Nottinghamshire","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East Midlands (England)","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East Midlands (England)","South Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East Midlands (England)","South Nottinghamshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East Midlands (England)","West Northamptonshire","Heterosexual / straight","40","[c]","21890","22850"
"New entrant CS","2021","HM Prison and Probation Service","East Midlands (England)","West Northamptonshire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East Midlands (England)","West Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East Midlands (England)","West Northamptonshire","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East of England","Bedford","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East of England","Bedford","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East of England","Bedford","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East of England","Bedford","Unknown","60","[c]","22840","21500"
"New entrant CS","2021","HM Prison and Probation Service","East of England","Breckland and South Norfolk","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East of England","Breckland and South Norfolk","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East of England","Breckland and South Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East of England","Breckland and South Norfolk","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East of England","Cambridgeshire CC","Heterosexual / straight","40","[c]","24120","25850"
"New entrant CS","2021","HM Prison and Probation Service","East of England","Cambridgeshire CC","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East of England","Cambridgeshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East of England","Cambridgeshire CC","Unknown","35","[c]","24080","25850"
"New entrant CS","2021","HM Prison and Probation Service","East of England","Essex Haven Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East of England","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East of England","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East of England","Essex Thames Gateway","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East of England","Essex Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East of England","Essex Thames Gateway","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East of England","Heart of Essex","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East of England","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East of England","Heart of Essex","Unknown","45","[c]","23790","25850"
"New entrant CS","2021","HM Prison and Probation Service","East of England","Hertfordshire","Heterosexual / straight","65","[c]","24660","24620"
"New entrant CS","2021","HM Prison and Probation Service","East of England","Hertfordshire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East of England","Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East of England","Hertfordshire","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East of England","Luton","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East of England","Luton","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","East of England","Luton","Undeclared","[c]","[c]","[c]","[c]"
