"Status","Year","Parent_department","Region_ITL3","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Ministry of Defence","West Surrey","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Surrey","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Surrey","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Surrey","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Sussex (South West)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Sussex (South West)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Sussex (South West)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Sussex (South West)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Westminster","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Westminster","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Westminster","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Westminster","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Westminster","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Westminster","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Westminster","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Westminster","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Westminster","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Westminster","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Westminster","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Westminster","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Westminster","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Westminster","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Westminster","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Westminster","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Wiltshire","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Wiltshire","AA","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Wiltshire","AO","Female","30","[c]","21030","21020"
"Leaver CS","2021","Ministry of Defence","Wiltshire","AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Wiltshire","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Wiltshire","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Wiltshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Wiltshire","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Wiltshire","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Wiltshire","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Wiltshire","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Wiltshire","HEO","Male","40","[c]","31870","32580"
"Leaver CS","2021","Ministry of Defence","Wiltshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Wiltshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Wiltshire","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Wiltshire","SEO","Male","40","[c]","40430","40000"
"Leaver CS","2021","Ministry of Defence","Wiltshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Wiltshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Wirral","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Wirral","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","York","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","York","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","York","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","York","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","York","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","York","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","York","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","York","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","York","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","York","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","York","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","York","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Birmingham","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Birmingham","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Birmingham","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Birmingham","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Birmingham","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Birmingham","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Birmingham","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Birmingham","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Bristol, City of","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Bristol, City of","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Bristol, City of","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Bristol, City of","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Bristol, City of","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Bristol, City of","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Bristol, City of","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Bristol, City of","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Bristol, City of","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Bristol, City of","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Bristol, City of","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Bristol, City of","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Bristol, City of","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Bristol, City of","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Bristol, City of","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Bristol, City of","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Cambridgeshire CC","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Cambridgeshire CC","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Cornwall and Isles of Scilly","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Cornwall and Isles of Scilly","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Hertfordshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Hertfordshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Hertfordshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Hertfordshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Leeds","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Leeds","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Leeds","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Leeds","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Manchester","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Manchester","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Nottingham","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Nottingham","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Sheffield","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Sheffield","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Tyneside","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Tyneside","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Warrington","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Warrington","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Westminster","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Westminster","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Westminster","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Westminster","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Westminster","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Westminster","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Westminster","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Westminster","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Westminster","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Westminster","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Westminster","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Westminster","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Westminster","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Westminster","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Westminster","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Westminster","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Wirral","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Wirral","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Barking & Dagenham and Havering","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Barking & Dagenham and Havering","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Barking & Dagenham and Havering","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Barking & Dagenham and Havering","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Barking & Dagenham and Havering","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Barking & Dagenham and Havering","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Barking & Dagenham and Havering","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Barking & Dagenham and Havering","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Barnet","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Barnet","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Barnet","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Barnet","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Barnsley, Doncaster and Rotherham","AA","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Barnsley, Doncaster and Rotherham","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Barnsley, Doncaster and Rotherham","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Barnsley, Doncaster and Rotherham","AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Barnsley, Doncaster and Rotherham","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Barnsley, Doncaster and Rotherham","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Barnsley, Doncaster and Rotherham","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Barnsley, Doncaster and Rotherham","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Barnsley, Doncaster and Rotherham","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Barnsley, Doncaster and Rotherham","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Barnsley, Doncaster and Rotherham","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Barnsley, Doncaster and Rotherham","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Barnsley, Doncaster and Rotherham","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Barnsley, Doncaster and Rotherham","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Barnsley, Doncaster and Rotherham","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Barnsley, Doncaster and Rotherham","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bedford","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bedford","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bedford","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bedford","AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bedford","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bedford","EO","Male","[c]","[c]","[c]","[c]"
