"Status","Year","Age","Function_of_post","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Project Delivery","Economics","G6/G7","50","50","56350","55620"
"In post","2021","30-39","Project Delivery","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Finance","EO","10","10","22550","22100"
"In post","2021","30-39","Project Delivery","Finance","G6/G7","35","35","57670","57110"
"In post","2021","30-39","Project Delivery","Finance","SEO/HEO","45","40","38510","39100"
"In post","2021","30-39","Project Delivery","Finance","Unknown","25","25","36950","39480"
"In post","2021","30-39","Project Delivery","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Knowledge and Information Management","G6/G7","5","5","[c]","[c]"
"In post","2021","30-39","Project Delivery","Knowledge and Information Management","SEO/HEO","30","30","34320","33830"
"In post","2021","30-39","Project Delivery","Medicine","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Operational Delivery","AA/AO","15","10","20340","20650"
"In post","2021","30-39","Project Delivery","Operational Delivery","EO","95","90","24560","25560"
"In post","2021","30-39","Project Delivery","Operational Delivery","G6/G7","75","75","50710","50630"
"In post","2021","30-39","Project Delivery","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Operational Delivery","SEO/HEO","230","225","34780","34500"
"In post","2021","30-39","Project Delivery","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Other","EO","160","150","21340","20140"
"In post","2021","30-39","Project Delivery","Other","G6/G7","95","95","56700","55060"
"In post","2021","30-39","Project Delivery","Other","SCS level","5","5","[c]","[c]"
"In post","2021","30-39","Project Delivery","Other","SEO/HEO","355","340","32510","32490"
"In post","2021","30-39","Project Delivery","Policy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Policy","EO","10","10","27710","26000"
"In post","2021","30-39","Project Delivery","Policy","G6/G7","500","490","56320","55060"
"In post","2021","30-39","Project Delivery","Policy","SCS level","15","15","74810","74840"
"In post","2021","30-39","Project Delivery","Policy","SEO/HEO","155","150","37010","38600"
"In post","2021","30-39","Project Delivery","Project Delivery","AA/AO","35","35","21370","20920"
"In post","2021","30-39","Project Delivery","Project Delivery","EO","330","315","26320","26670"
"In post","2021","30-39","Project Delivery","Project Delivery","G6/G7","795","780","55360","54540"
"In post","2021","30-39","Project Delivery","Project Delivery","SCS level","50","50","84570","77830"
"In post","2021","30-39","Project Delivery","Project Delivery","SEO/HEO","1845","1795","36250","36240"
"In post","2021","30-39","Project Delivery","Project Delivery","Unknown","130","130","39710","39860"
"In post","2021","30-39","Project Delivery","Property","EO","5","5","[c]","[c]"
"In post","2021","30-39","Project Delivery","Property","G6/G7","35","35","59090","61960"
"In post","2021","30-39","Project Delivery","Property","SEO/HEO","15","15","32340","32290"
"In post","2021","30-39","Project Delivery","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Science and Engineering","EO","60","60","24930","25750"
"In post","2021","30-39","Project Delivery","Science and Engineering","G6/G7","50","50","51950","50660"
"In post","2021","30-39","Project Delivery","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Science and Engineering","SEO/HEO","275","275","37750","38560"
"In post","2021","30-39","Project Delivery","Science and Engineering","Unknown","170","170","42490","40470"
"In post","2021","30-39","Project Delivery","Security","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Security","G6/G7","10","10","[c]","[c]"
"In post","2021","30-39","Project Delivery","Security","SEO/HEO","15","15","36290","38600"
"In post","2021","30-39","Project Delivery","Statistics","G6/G7","15","15","55200","55060"
"In post","2021","30-39","Project Delivery","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Tax","G6/G7","10","10","56270","52770"
"In post","2021","30-39","Project Delivery","Tax","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Tax","SEO/HEO","20","20","35070","31810"
"In post","2021","30-39","Project Delivery","Unknown","AA/AO","15","15","22280","22920"
"In post","2021","30-39","Project Delivery","Unknown","EO","30","25","29020","29140"
"In post","2021","30-39","Project Delivery","Unknown","G6/G7","40","40","60750","59160"
"In post","2021","30-39","Project Delivery","Unknown","SCS level","5","5","[c]","[c]"
"In post","2021","30-39","Project Delivery","Unknown","SEO/HEO","40","40","37140","36610"
"In post","2021","30-39","Property","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Property","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Property","Commercial","SEO/HEO","5","5","[c]","[c]"
"In post","2021","30-39","Property","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Property","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Property","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Property","Digital, Data and Technology","SEO/HEO","10","10","[c]","[c]"
"In post","2021","30-39","Property","Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Property","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Property","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Property","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Property","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Property","Operational Delivery","AA/AO","135","120","20950","21100"
"In post","2021","30-39","Property","Operational Delivery","EO","50","50","25720","25860"
"In post","2021","30-39","Property","Operational Delivery","G6/G7","25","25","54760","54990"
"In post","2021","30-39","Property","Operational Delivery","SEO/HEO","65","65","34950","32110"
"In post","2021","30-39","Property","Other","AA/AO","35","35","26080","27450"
"In post","2021","30-39","Property","Other","EO","15","15","29120","29910"
"In post","2021","30-39","Property","Other","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Property","Other","SEO/HEO","15","15","34760","35810"
"In post","2021","30-39","Property","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Property","Policy","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Property","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Property","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Property","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Property","Project Delivery","G6/G7","10","10","54130","52850"
"In post","2021","30-39","Property","Project Delivery","SEO/HEO","5","5","[c]","[c]"
"In post","2021","30-39","Property","Property","AA/AO","85","80","19950","18800"
"In post","2021","30-39","Property","Property","EO","200","190","26330","26000"
"In post","2021","30-39","Property","Property","G6/G7","125","125","55630","54540"
"In post","2021","30-39","Property","Property","SEO/HEO","515","505","36380","35900"
"In post","2021","30-39","Property","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Property","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Property","Unknown","AA/AO","75","75","25230","25140"
"In post","2021","30-39","Property","Unknown","EO","50","50","30080","29140"
"In post","2021","30-39","Property","Unknown","G6/G7","15","15","55650","54700"
"In post","2021","30-39","Property","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Property","Unknown","SEO/HEO","30","30","38460","37530"
"In post","2021","30-39","Security","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","Intelligence Analysis","G6/G7","15","15","60270","58970"
"In post","2021","30-39","Security","Intelligence Analysis","SEO/HEO","40","40","37620","36460"
"In post","2021","30-39","Security","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","Security","AA/AO","935","930","28840","26750"
"In post","2021","30-39","Security","Security","EO","180","175","34640","32260"
"In post","2021","30-39","Security","Security","G6/G7","35","35","60460","59730"
"In post","2021","30-39","Security","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","Security","SEO/HEO","210","210","38410","37640"
"In post","2021","30-39","Security","Security","Unknown","20","15","32660","32690"
"In post","2021","30-39","Security","Unknown","AA/AO","30","30","20930","20920"
"In post","2021","30-39","Security","Unknown","EO","25","25","26430","26670"
"In post","2021","30-39","Security","Unknown","G6/G7","25","25","56350","54700"
"In post","2021","30-39","Security","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","Unknown","SEO/HEO","60","60","35720","34550"
"In post","2021","30-39","Unknown","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Commercial","SEO/HEO","20","20","37360","36610"
"In post","2021","30-39","Unknown","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Communications","EO","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Communications","G6/G7","40","40","60040","57680"
"In post","2021","30-39","Unknown","Communications","SEO/HEO","70","70","40610","40350"
"In post","2021","30-39","Unknown","Counter Fraud","AA/AO","10","5","[c]","[c]"
"In post","2021","30-39","Unknown","Counter Fraud","EO","25","20","25760","25260"
"In post","2021","30-39","Unknown","Counter Fraud","SEO/HEO","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Digital, Data and Technology","AA/AO","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Digital, Data and Technology","EO","30","25","27530","28830"
"In post","2021","30-39","Unknown","Digital, Data and Technology","G6/G7","115","115","61400","61460"
"In post","2021","30-39","Unknown","Digital, Data and Technology","SEO/HEO","195","190","39230","38390"
"In post","2021","30-39","Unknown","Economics","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Economics","G6/G7","30","30","63520","63430"
"In post","2021","30-39","Unknown","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Economics","SEO/HEO","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Finance","AA/AO","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Finance","EO","25","25","28180","28850"
"In post","2021","30-39","Unknown","Finance","G6/G7","35","35","59780","57680"
"In post","2021","30-39","Unknown","Finance","SCS level","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Finance","SEO/HEO","65","65","38560","37450"
"In post","2021","30-39","Unknown","Human Resources","AA/AO","15","15","23530","23830"
"In post","2021","30-39","Unknown","Human Resources","EO","25","25","28810","28850"
"In post","2021","30-39","Unknown","Human Resources","G6/G7","30","30","59120","57460"
"In post","2021","30-39","Unknown","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Human Resources","SEO/HEO","80","75","36910","35200"
"In post","2021","30-39","Unknown","Intelligence Analysis","AA/AO","15","10","22180","21430"
"In post","2021","30-39","Unknown","Intelligence Analysis","EO","250","235","26760","25690"
"In post","2021","30-39","Unknown","Intelligence Analysis","G6/G7","20","20","57830","58550"
"In post","2021","30-39","Unknown","Intelligence Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Intelligence Analysis","SEO/HEO","255","250","36440","35220"
"In post","2021","30-39","Unknown","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Internal Audit","SEO/HEO","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Knowledge and Information Management","AA/AO","10","10","23160","23830"
"In post","2021","30-39","Unknown","Knowledge and Information Management","EO","10","10","27750","28850"
"In post","2021","30-39","Unknown","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Knowledge and Information Management","SEO/HEO","25","25","37140","37410"
"In post","2021","30-39","Unknown","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Legal","G6/G7","35","35","59020","60830"
