"Status","Year","Age","Disability","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","20-29","Undeclared","Department for Environment, Food and Rural Affairs","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Department for Transport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Department for Transport","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Department for Transport","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Department for Work and Pensions","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Department of Health and Social Care","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Department of Health and Social Care","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Department of Health and Social Care","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Department of Health and Social Care","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Department of Health and Social Care","Operational Delivery","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Department of Health and Social Care","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Food Standards Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Food Standards Agency","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Food Standards Agency","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","HM Revenue and Customs","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","HM Revenue and Customs","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","HM Treasury","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","HM Treasury","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","HM Treasury","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","HM Treasury","Policy","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Home Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Home Office","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Ministry of Defence","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Ministry of Defence","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Ministry of Defence","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Ministry of Defence","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Ministry of Defence","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Ministry of Housing, Communities and Local Government","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Ministry of Justice","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Ministry of Justice","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Ministry of Justice","Operational Delivery","50","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Ministry of Justice","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Wales Office","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Attorney General's Departments","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Attorney General's Departments","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Attorney General's Departments","Legal","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Attorney General's Departments","Operational Delivery","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Attorney General's Departments","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Cabinet Office","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Cabinet Office","Unknown","80","[c]","28520","27500"
"Leaver CS","2021","20-29","Unknown","Chancellor's other departments","Other","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Competition and Markets Authority","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Business, Energy and Industrial Strategy","Communications","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Business, Energy and Industrial Strategy","Economics","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Business, Energy and Industrial Strategy","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Business, Energy and Industrial Strategy","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Business, Energy and Industrial Strategy","Operational Delivery","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Business, Energy and Industrial Strategy","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Business, Energy and Industrial Strategy","Policy","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Business, Energy and Industrial Strategy","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Digital, Culture, Media and Sport","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Digital, Culture, Media and Sport","Policy","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Education","Communications","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Education","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Education","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Education","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Education","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Education","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Education","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Environment, Food and Rural Affairs","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Environment, Food and Rural Affairs","Communications","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Environment, Food and Rural Affairs","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Environment, Food and Rural Affairs","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Environment, Food and Rural Affairs","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Environment, Food and Rural Affairs","Operational Delivery","55","[c]","22550","21050"
"Leaver CS","2021","20-29","Unknown","Department for Environment, Food and Rural Affairs","Policy","75","[c]","25450","24370"
"Leaver CS","2021","20-29","Unknown","Department for Environment, Food and Rural Affairs","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Environment, Food and Rural Affairs","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Environment, Food and Rural Affairs","Science and Engineering","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for International Trade","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for International Trade","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for International Trade","Economics","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for International Trade","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for International Trade","International Trade","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for International Trade","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for International Trade","Other","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for International Trade","Policy","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for International Trade","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Transport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Transport","Operational Delivery","30","[c]","21690","21590"
"Leaver CS","2021","20-29","Unknown","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department for Work and Pensions","Unknown","200","[c]","26510","27570"
"Leaver CS","2021","20-29","Unknown","Department of Health and Social Care","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department of Health and Social Care","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department of Health and Social Care","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department of Health and Social Care","Science and Engineering","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Department of Health and Social Care","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Foreign, Commonwealth and Development Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Foreign, Commonwealth and Development Office","Policy","[c]","[c]","[c]","[c]"
