"Status","Year","Function_of_post","Parent_department","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","Operational Delivery","Heterosexual / straight","60","[c]","34500","26730"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","Operational Delivery","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","Operational Delivery","Unknown","75","[c]","27830","24250"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","Policy","Heterosexual / straight","75","[c]","52880","53600"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","Policy","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","Policy","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","Policy","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Digital, Culture, Media and Sport","Other","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Digital, Culture, Media and Sport","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Digital, Culture, Media and Sport","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Digital, Culture, Media and Sport","Policy","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Digital, Culture, Media and Sport","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Digital, Culture, Media and Sport","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Digital, Culture, Media and Sport","Policy","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Education","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Education","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Education","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","Operational Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","Operational Delivery","Unknown","80","[c]","27610","24370"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","Policy","Unknown","140","[c]","37480","32400"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","Science and Engineering","Unknown","40","[c]","26020","24370"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs","Veterinarian","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for International Trade","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for International Trade","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for International Trade","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for International Trade","International Trade","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for International Trade","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for International Trade","International Trade","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for International Trade","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for International Trade","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for International Trade","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for International Trade","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for International Trade","Other","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for International Trade","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for International Trade","Other","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for International Trade","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for International Trade","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for International Trade","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for International Trade","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for International Trade","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for International Trade","Policy","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for International Trade","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for International Trade","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","Heterosexual / straight","265","[c]","26190","21590"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","Undeclared","125","[c]","25890","26380"
"Leaver CS","2021","No function","Department for Transport","Operational Delivery","Unknown","105","[c]","23300","21590"
"Leaver CS","2021","No function","Department for Transport","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Policy","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Policy","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Science and Engineering","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","Operational Delivery","Heterosexual / straight","50","[c]","42380","37150"
"Leaver CS","2021","No function","Department for Work and Pensions","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","Operational Delivery","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","Operational Delivery","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","Policy","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","Science and Engineering","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Work and Pensions","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Knowledge and Information Management","Heterosexual / straight","35","[c]","33760","32330"
"Leaver CS","2021","No function","Department of Health and Social Care","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Knowledge and Information Management","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Medicine","Heterosexual / straight","45","[c]","84990","98480"
"Leaver CS","2021","No function","Department of Health and Social Care","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Medicine","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Medicine","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Operational Delivery","Heterosexual / straight","205","[c]","37730","32330"
"Leaver CS","2021","No function","Department of Health and Social Care","Operational Delivery","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department of Health and Social Care","Operational Delivery","Undeclared","35","[c]","38460","32650"
"Leaver CS","2021","No function","Department of Health and Social Care","Operational Delivery","Unknown","25","[c]","[c]","[c]"
