"Status","Year","Age","Parent_department","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","50-59","Food Standards Agency","G6/G7","G6","15","15","65950","65270"
"In post","2021","50-59","Food Standards Agency","G6/G7","G7","50","50","54260","52070"
"In post","2021","50-59","Food Standards Agency","SCS level","SCS level","10","10","86320","83070"
"In post","2021","50-59","Food Standards Agency","SEO/HEO","HEO","80","80","32140","31530"
"In post","2021","50-59","Food Standards Agency","SEO/HEO","SEO","85","80","40300","40320"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","AA/AO","AO","150","145","26190","25920"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","EO","EO","255","250","30820","30630"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","G6/G7","G6","350","345","69340","70070"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","G6/G7","G7","420","410","57820","57190"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","SCS level","SCS level","210","205","90810","79760"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","SEO/HEO","HEO","380","370","36610","36360"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","SEO/HEO","SEO","290","285","44820","44350"
"In post","2021","50-59","HM Land Registry","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","50-59","HM Land Registry","AA/AO","AO","325","295","22560","22350"
"In post","2021","50-59","HM Land Registry","EO","EO","990","860","27410","27130"
"In post","2021","50-59","HM Land Registry","G6/G7","G6","20","20","75610","77020"
"In post","2021","50-59","HM Land Registry","G6/G7","G7","85","85","60260","60250"
"In post","2021","50-59","HM Land Registry","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","50-59","HM Land Registry","SEO/HEO","HEO","670","610","34420","33840"
"In post","2021","50-59","HM Land Registry","SEO/HEO","SEO","340","325","42040","40860"
"In post","2021","50-59","HM Revenue and Customs","AA/AO","AA","390","315","20100","20070"
"In post","2021","50-59","HM Revenue and Customs","AA/AO","AO","5895","5010","21190","21440"
"In post","2021","50-59","HM Revenue and Customs","EO","EO","4160","3825","27230","27230"
"In post","2021","50-59","HM Revenue and Customs","G6/G7","G6","875","860","67110","64670"
"In post","2021","50-59","HM Revenue and Customs","G6/G7","G7","1930","1885","53890","52580"
"In post","2021","50-59","HM Revenue and Customs","SCS level","SCS level","235","235","86630","79900"
"In post","2021","50-59","HM Revenue and Customs","SEO/HEO","HEO","3855","3670","33320","31870"
"In post","2021","50-59","HM Revenue and Customs","SEO/HEO","SEO","2730","2640","39940","38630"
"In post","2021","50-59","HM Treasury","AA/AO","AO","10","10","23060","23630"
"In post","2021","50-59","HM Treasury","EO","EO","40","40","28490","28310"
"In post","2021","50-59","HM Treasury","G6/G7","G6","65","60","72070","68920"
"In post","2021","50-59","HM Treasury","G6/G7","G7","85","80","55970","54800"
"In post","2021","50-59","HM Treasury","SCS level","SCS level","30","30","105740","97000"
"In post","2021","50-59","HM Treasury","SEO/HEO","HEO","75","75","37940","38090"
"In post","2021","50-59","HM Treasury","SEO/HEO","SEO","70","65","44940","44580"
"In post","2021","50-59","Home Office","AA/AO","AA","250","220","19600","17990"
"In post","2021","50-59","Home Office","AA/AO","AO","1680","1505","22480","21430"
"In post","2021","50-59","Home Office","EO","EO","4065","3670","27610","27370"
"In post","2021","50-59","Home Office","G6/G7","G6","285","280","71010","69580"
"In post","2021","50-59","Home Office","G6/G7","G7","665","655","57560","57460"
"In post","2021","50-59","Home Office","SCS level","SCS level","95","95","96740","87220"
"In post","2021","50-59","Home Office","SEO/HEO","HEO","1385","1345","33770","33900"
"In post","2021","50-59","Home Office","SEO/HEO","SEO","965","950","41610","41970"
"In post","2021","50-59","Home Office","Unknown","Unknown","50","50","[c]","[c]"
"In post","2021","50-59","Ministry of Defence","AA/AO","AA","2050","2010","19480","19560"
"In post","2021","50-59","Ministry of Defence","AA/AO","AO","4025","3905","24440","21580"
"In post","2021","50-59","Ministry of Defence","EO","EO","3410","3335","28000","26670"
"In post","2021","50-59","Ministry of Defence","G6/G7","G6","550","540","69410","67220"
"In post","2021","50-59","Ministry of Defence","G6/G7","G7","1785","1745","55560","54540"
"In post","2021","50-59","Ministry of Defence","SCS level","SCS level","195","190","95620","90000"
"In post","2021","50-59","Ministry of Defence","SEO/HEO","HEO","3460","3390","34480","33300"
"In post","2021","50-59","Ministry of Defence","SEO/HEO","SEO","2825","2785","42320","41350"
"In post","2021","50-59","Ministry of Defence","Unknown","Unknown","1110","1105","45490","41290"
"In post","2021","50-59","Ministry of Housing, Communities and Local Government","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Housing, Communities and Local Government","AA/AO","AO","55","50","23540","22560"
"In post","2021","50-59","Ministry of Housing, Communities and Local Government","EO","EO","90","85","29600","29100"
"In post","2021","50-59","Ministry of Housing, Communities and Local Government","G6/G7","G6","150","140","65460","65270"
"In post","2021","50-59","Ministry of Housing, Communities and Local Government","G6/G7","G7","200","195","54270","53130"
"In post","2021","50-59","Ministry of Housing, Communities and Local Government","SCS level","SCS level","30","30","89780","81900"
"In post","2021","50-59","Ministry of Housing, Communities and Local Government","SEO/HEO","HEO","125","125","34420","34690"
"In post","2021","50-59","Ministry of Housing, Communities and Local Government","SEO/HEO","SEO","100","100","41430","40720"
"In post","2021","50-59","Ministry of Justice","AA/AO","AA","2395","2240","20450","20600"
"In post","2021","50-59","Ministry of Justice","AA/AO","AO","7920","7320","26050","23970"
"In post","2021","50-59","Ministry of Justice","EO","EO","3190","3070","28990","27380"
"In post","2021","50-59","Ministry of Justice","G6/G7","G6","160","160","84720","84390"
"In post","2021","50-59","Ministry of Justice","G6/G7","G7","850","840","60850","60200"
"In post","2021","50-59","Ministry of Justice","SCS level","SCS level","135","130","92940","92620"
"In post","2021","50-59","Ministry of Justice","SEO/HEO","HEO","1995","1920","34650","36410"
"In post","2021","50-59","Ministry of Justice","SEO/HEO","SEO","1880","1820","46530","46370"
"In post","2021","50-59","Ministry of Justice","Unknown","Unknown","2850","2665","31660","30210"
"In post","2021","50-59","National Crime Agency","AA/AO","AO","65","60","24670","24220"
"In post","2021","50-59","National Crime Agency","EO","EO","530","520","35160","35940"
"In post","2021","50-59","National Crime Agency","G6/G7","G6","45","45","74890","74010"
"In post","2021","50-59","National Crime Agency","G6/G7","G7","120","115","62810","60990"
"In post","2021","50-59","National Crime Agency","SCS level","SCS level","15","15","111980","95300"
"In post","2021","50-59","National Crime Agency","SEO/HEO","HEO","505","495","42910","43450"
"In post","2021","50-59","National Crime Agency","SEO/HEO","SEO","270","270","51640","48900"
"In post","2021","50-59","Northern Ireland Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Northern Ireland Office","EO","EO","5","5","[c]","[c]"
"In post","2021","50-59","Northern Ireland Office","G6/G7","G7","15","15","51840","49960"
"In post","2021","50-59","Northern Ireland Office","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","50-59","Northern Ireland Office","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","50-59","Northern Ireland Office","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","50-59","Office for Standards in Education","AA/AO","AO","50","50","21220","21160"
"In post","2021","50-59","Office for Standards in Education","EO","EO","30","30","26230","25880"
"In post","2021","50-59","Office for Standards in Education","G6/G7","G6","50","50","82640","85550"
"In post","2021","50-59","Office for Standards in Education","G6/G7","G7","185","185","72220","75500"
"In post","2021","50-59","Office for Standards in Education","SCS level","SCS level","15","15","119230","123640"
"In post","2021","50-59","Office for Standards in Education","SEO/HEO","HEO","35","30","32890","32010"
"In post","2021","50-59","Office for Standards in Education","SEO/HEO","SEO","185","175","49080","51360"
"In post","2021","50-59","Office of Gas and Electricity Markets","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","50-59","Office of Gas and Electricity Markets","EO","EO","25","25","28530","29320"
"In post","2021","50-59","Office of Gas and Electricity Markets","G6/G7","G6","15","15","78110","78200"
"In post","2021","50-59","Office of Gas and Electricity Markets","G6/G7","G7","45","45","59840","61020"
"In post","2021","50-59","Office of Gas and Electricity Markets","SCS level","SCS level","15","15","103690","98460"
"In post","2021","50-59","Office of Gas and Electricity Markets","SEO/HEO","HEO","10","10","34370","34340"
"In post","2021","50-59","Office of Gas and Electricity Markets","SEO/HEO","SEO","20","20","41870","42060"
"In post","2021","50-59","Office of Qualifications and Examinations Regulation","EO","EO","5","5","[c]","[c]"
"In post","2021","50-59","Office of Qualifications and Examinations Regulation","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Qualifications and Examinations Regulation","G6/G7","G7","15","15","49550","48180"
"In post","2021","50-59","Office of Qualifications and Examinations Regulation","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","50-59","Office of Qualifications and Examinations Regulation","SEO/HEO","HEO","10","10","33560","33440"
"In post","2021","50-59","Office of Qualifications and Examinations Regulation","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","50-59","Office of Rail and Road","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Rail and Road","EO","EO","5","5","[c]","[c]"
"In post","2021","50-59","Office of Rail and Road","G6/G7","G6","10","10","75190","75050"
"In post","2021","50-59","Office of Rail and Road","G6/G7","G7","45","45","62080","62280"
"In post","2021","50-59","Office of Rail and Road","SCS level","SCS level","10","10","[c]","[c]"
"In post","2021","50-59","Office of Rail and Road","SEO/HEO","HEO","10","10","35130","34650"
"In post","2021","50-59","Office of Rail and Road","SEO/HEO","SEO","10","10","46860","47960"
"In post","2021","50-59","Other Cabinet Office Agencies","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","50-59","Other Cabinet Office Agencies","EO","EO","30","30","25020","24870"
"In post","2021","50-59","Other Cabinet Office Agencies","G6/G7","G6","30","30","65500","65390"
"In post","2021","50-59","Other Cabinet Office Agencies","G6/G7","G7","55","55","51070","49780"
"In post","2021","50-59","Other Cabinet Office Agencies","SCS level","SCS level","20","20","89060","81330"
"In post","2021","50-59","Other Cabinet Office Agencies","SEO/HEO","HEO","45","40","30650","30880"
"In post","2021","50-59","Other Cabinet Office Agencies","SEO/HEO","SEO","60","60","38130","38600"
"In post","2021","50-59","Scotland Office","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Scotland Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Scotland Office","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Scotland Office","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","50-59","Scotland Office","G6/G7","G7","10","10","[c]","[c]"
"In post","2021","50-59","Scotland Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Scotland Office","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","50-59","Scottish Government","AA/AO","AA","440","400","21190","20810"
"In post","2021","50-59","Scottish Government","AA/AO","AO","1010","940","24370","24110"
"In post","2021","50-59","Scottish Government","EO","EO","1580","1515","31510","33650"
"In post","2021","50-59","Scottish Government","G6/G7","G6","470","460","73180","73940"
"In post","2021","50-59","Scottish Government","G6/G7","G7","595","575","58670","61010"
"In post","2021","50-59","Scottish Government","SCS level","SCS level","130","130","90700","83230"
"In post","2021","50-59","Scottish Government","SEO/HEO","HEO","940","900","35880","35110"
"In post","2021","50-59","Scottish Government","SEO/HEO","SEO","970","930","45910","46600"
"In post","2021","50-59","Scottish Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","The National Archives","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","50-59","The National Archives","AA/AO","AO","20","20","22490","22390"
"In post","2021","50-59","The National Archives","EO","EO","25","25","26290","25170"
"In post","2021","50-59","The National Archives","G6/G7","G6","10","10","[c]","[c]"
"In post","2021","50-59","The National Archives","G6/G7","G7","20","15","49230","48140"
"In post","2021","50-59","The National Archives","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","The National Archives","SEO/HEO","HEO","30","25","32370","31420"
"In post","2021","50-59","The National Archives","SEO/HEO","SEO","40","40","43040","42280"
"In post","2021","50-59","UK Export Finance","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","50-59","UK Export Finance","EO","EO","10","10","30120","29470"
