"Status","Year","Ethnicity","Function_of_post","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Finance","Department for Education","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Department for Environment, Food and Rural Affairs","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Department of Health and Social Care","London","70","[c]","35340","32790"
"New entrant CS","2021","Unknown","Finance","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Department of Health and Social Care","Yorkshire and The Humber","35","[c]","34060","28970"
"New entrant CS","2021","Unknown","Finance","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","HM Revenue and Customs","Scotland","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","HM Revenue and Customs","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Ministry of Defence","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Ministry of Defence","South West (England)","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Ministry of Housing, Communities and Local Government","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Ministry of Justice","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Scottish Government","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","United Kingdom Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Grants Management","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Grants Management","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Grants Management","Department for Environment, Food and Rural Affairs","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Grants Management","Department for Environment, Food and Rural Affairs","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Grants Management","Department for Environment, Food and Rural Affairs","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Grants Management","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Grants Management","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Grants Management","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Grants Management","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Cabinet Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Cabinet Office","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Cabinet Office","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Department for Work and Pensions","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Department of Health and Social Care","London","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Department of Health and Social Care","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","HM Revenue and Customs","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","HM Revenue and Customs","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Ministry of Defence","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","National Crime Agency","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Other Cabinet Office Agencies","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Scottish Government","Scotland","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","United Kingdom Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Attorney General's Departments","East Midlands (England)","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Attorney General's Departments","East of England","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Attorney General's Departments","London","55","[c]","33620","26970"
"New entrant CS","2021","Unknown","Legal","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
