"Status","Year","Age","Function_of_post","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","65+","Property","Ministry of Defence","SEO/HEO","20","[c]","36880","36100"
"Leaver CS","2021","65+","Property","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Ministry of Justice","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Office for Standards in Education","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Scottish Government","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Cabinet Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Cabinet Office","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Department for Transport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Foreign, Commonwealth and Development Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Foreign, Commonwealth and Development Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Ministry of Defence","AA/AO","45","[c]","23860","20060"
"Leaver CS","2021","65+","Security","Ministry of Defence","EO","10","[c]","22100","19290"
"Leaver CS","2021","65+","Security","Ministry of Defence","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Ministry of Justice","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Education","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Education","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Education","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Transport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Transport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Transport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Transport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Work and Pensions","AA/AO","380","[c]","20850","21010"
"Leaver CS","2021","65+","Unknown","Department for Work and Pensions","EO","340","[c]","27630","27570"
"Leaver CS","2021","65+","Unknown","Department for Work and Pensions","G6/G7","15","[c]","58690","59590"
"Leaver CS","2021","65+","Unknown","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Work and Pensions","SEO/HEO","45","[c]","35300","34290"
"Leaver CS","2021","65+","Unknown","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department of Health and Social Care","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Foreign, Commonwealth and Development Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Foreign, Commonwealth and Development Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Foreign, Commonwealth and Development Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","HM Revenue and Customs","AA/AO","350","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","HM Revenue and Customs","EO","180","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","HM Revenue and Customs","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","HM Revenue and Customs","SEO/HEO","135","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","HM Revenue and Customs","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Home Office","AA/AO","90","[c]","21890","21430"
"Leaver CS","2021","65+","Unknown","Home Office","EO","45","[c]","28020","28260"
"Leaver CS","2021","65+","Unknown","Home Office","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Home Office","SEO/HEO","20","[c]","38270","37610"
"Leaver CS","2021","65+","Unknown","Ministry of Defence","AA/AO","155","[c]","20810","20920"
"Leaver CS","2021","65+","Unknown","Ministry of Defence","EO","45","[c]","28750","28910"
"Leaver CS","2021","65+","Unknown","Ministry of Defence","G6/G7","10","[c]","74090","74070"
"Leaver CS","2021","65+","Unknown","Ministry of Defence","SEO/HEO","50","[c]","37410","36460"
"Leaver CS","2021","65+","Unknown","Ministry of Defence","Unknown","20","[c]","41740","35530"
"Leaver CS","2021","65+","Unknown","Scottish Government","AA/AO","15","[c]","23570","23340"
"Leaver CS","2021","65+","Unknown","Scottish Government","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Scottish Government","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Scottish Government","SEO/HEO","15","[c]","41970","46600"
"Leaver CS","2021","65+","Unknown","Welsh Government","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Welsh Government","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Welsh Government","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Welsh Government","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Department for International Trade","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","United Kingdom Statistics Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Business, Energy and Industrial Strategy","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Work and Pensions","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Work and Pensions","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department of Health and Social Care","EO","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department of Health and Social Care","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department of Health and Social Care","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department of Health and Social Care","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department of Health and Social Care","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Ministry of Defence","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Other Cabinet Office Agencies","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Other Cabinet Office Agencies","G6/G7","10","[c]","56220","54850"
"Leaver CS","2021","Unknown","Unknown","Other Cabinet Office Agencies","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Communications","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Human Resources","Cabinet Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","No function","Department for Transport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","No function","Ministry of Justice","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","No function","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Department for Work and Pensions","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","HM Revenue and Customs","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Home Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Cabinet Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Cabinet Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Department for Business, Energy and Industrial Strategy","SEO/HEO","15","[c]","30940","29180"
"Leaver Dept.","2021","20-29","Analysis","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Department for Digital, Culture, Media and Sport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Department for Digital, Culture, Media and Sport","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Department for International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Department for International Trade","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Department for Work and Pensions","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","HM Revenue and Customs","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","HM Revenue and Customs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","HM Treasury","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Ministry of Defence","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Ministry of Defence","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Ministry of Defence","SEO/HEO","10","[c]","36990","37960"
"Leaver Dept.","2021","20-29","Analysis","Ministry of Housing, Communities and Local Government","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Ministry of Housing, Communities and Local Government","SEO/HEO","20","[c]","33640","33990"
"Leaver Dept.","2021","20-29","Analysis","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Ministry of Justice","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Ministry of Justice","SEO/HEO","15","[c]","35220","33930"
"Leaver Dept.","2021","20-29","Analysis","Office for Standards in Education","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Office for Standards in Education","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","United Kingdom Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","United Kingdom Statistics Authority","SEO/HEO","10","[c]","32440","32040"
"Leaver Dept.","2021","20-29","Commercial","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Cabinet Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Cabinet Office","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Department for International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Department for Transport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Foreign, Commonwealth and Development Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Ministry of Defence","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Ministry of Defence","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Ministry of Defence","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Ministry of Housing, Communities and Local Government","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Ministry of Justice","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Ministry of Justice","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Other Cabinet Office Agencies","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","Cabinet Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","Cabinet Office","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","Cabinet Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","Cabinet Office","SEO/HEO","15","[c]","36520","35020"
"Leaver Dept.","2021","20-29","Communications","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","Department for Digital, Culture, Media and Sport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","Department for Environment, Food and Rural Affairs","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","Department for International Trade","EO","[c]","[c]","[c]","[c]"
