"Status","Year","Ethnicity","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Scottish Government (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government (excl. agencies)","Outside London","Unknown","85","[c]","38410","30650"
"Leaver CS","2021","Unknown","Scottish Government (excl. agencies)","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Housing Regulator","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Housing Regulator","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Prison Service","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Prison Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Prison Service","Outside London","Unknown","135","[c]","30410","29910"
"Leaver CS","2021","Unknown","Scottish Public Pensions Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Public Pensions Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Public Pensions Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Serious Fraud Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Serious Fraud Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Serious Fraud Office","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Security Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Security Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Security Scotland","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Standards and Testing Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Standards and Testing Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Student Awards Agency for Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Student Awards Agency for Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Student Awards Agency for Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Submarine Delivery Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Submarine Delivery Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Submarine Delivery Agency","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","The National Archives","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","The National Archives","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","The National Archives","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","The National Archives","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Transport Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Transport Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Transport Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Export Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Hydrographic Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Hydrographic Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Hydrographic Office","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Intellectual Property Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Intellectual Property Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Intellectual Property Office","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Space Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Space Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Space Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Space Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Supreme Court","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Supreme Court","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Valuation Office Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Valuation Office Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Valuation Office Agency","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Valuation Office Agency","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Valuation Office Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Valuation Office Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Valuation Office Agency","Outside London","Unknown","75","[c]","24880","24500"
"Leaver CS","2021","Unknown","Vehicle Certification Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Vehicle Certification Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Vehicle Certification Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Veterinary Medicines Directorate","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Veterinary Medicines Directorate","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Veterinary Medicines Directorate","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Water Services Regulation Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Water Services Regulation Authority","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Water Services Regulation Authority","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Water Services Regulation Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Water Services Regulation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Water Services Regulation Authority","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government (excl. agencies)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Revenue Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Revenue Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Revenue Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wilton Park","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wilton Park","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wilton Park","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Accountant in Bankruptcy","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Accountant in Bankruptcy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Accountant in Bankruptcy","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Accountant in Bankruptcy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Advisory, Conciliation and Arbitration Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Advisory, Conciliation and Arbitration Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Advisory, Conciliation and Arbitration Service","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Advisory, Conciliation and Arbitration Service","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Advisory, Conciliation and Arbitration Service","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Advisory, Conciliation and Arbitration Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Advisory, Conciliation and Arbitration Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Advisory, Conciliation and Arbitration Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Animal and Plant Health Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Animal and Plant Health Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Animal and Plant Health Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Animal and Plant Health Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Animal and Plant Health Agency","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Animal and Plant Health Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Animal and Plant Health Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Animal and Plant Health Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Animal and Plant Health Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Animal and Plant Health Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Animal and Plant Health Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Animal and Plant Health Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Attorney General's Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Attorney General's Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Attorney General's Office","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Attorney General's Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Cabinet Office (excl. agencies)","London","Heterosexual / straight","55","[c]","53200","54700"
"Leaver CS","2021","White","Cabinet Office (excl. agencies)","London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Cabinet Office (excl. agencies)","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Cabinet Office (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Cabinet Office (excl. agencies)","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Cabinet Office (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Cabinet Office (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Cabinet Office (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Cabinet Office (excl. agencies)","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Cabinet Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Cabinet Office (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Centre for Environment, Fisheries and Aquaculture Science","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Charity Commission","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Charity Commission","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Charity Commission","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Charity Commission","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Charity Commission","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Charity Commission","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Charity Commission","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Companies House","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Companies House","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Companies House","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Companies House","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Competition and Markets Authority","London","Heterosexual / straight","45","[c]","54750","54610"
"Leaver CS","2021","White","Competition and Markets Authority","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Competition and Markets Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Competition and Markets Authority","London","Unknown","[c]","[c]","[c]","[c]"
