"Status","Year","Ethnicity","Organisation","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Asian","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","UK Space Agency","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","UK Space Agency","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","UK Space Agency","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","UK Space Agency","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","UK Space Agency","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","United Kingdom Statistics Authority","United Kingdom Statistics Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","United Kingdom Statistics Authority","United Kingdom Statistics Authority","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","United Kingdom Statistics Authority","United Kingdom Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","United Kingdom Statistics Authority","United Kingdom Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","United Kingdom Statistics Authority","United Kingdom Statistics Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Valuation Office Agency","HM Revenue and Customs","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Valuation Office Agency","HM Revenue and Customs","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Valuation Office Agency","HM Revenue and Customs","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Valuation Office Agency","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Valuation Office Agency","HM Revenue and Customs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Vehicle Certification Agency","Department for Transport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Vehicle Certification Agency","Department for Transport","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Vehicle Certification Agency","Department for Transport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wales Office","Wales Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wales Office","Wales Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wales Office","Wales Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wales Office","Wales Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wales Office","Wales Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Water Services Regulation Authority","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Welsh Government (excl. agencies)","Welsh Government","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Welsh Government (excl. agencies)","Welsh Government","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Welsh Government (excl. agencies)","Welsh Government","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Welsh Government (excl. agencies)","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Welsh Government (excl. agencies)","Welsh Government","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Welsh Revenue Authority","Welsh Government","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Welsh Revenue Authority","Welsh Government","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wilton Park","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wilton Park","Foreign, Commonwealth and Development Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Attorney General's Office","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Attorney General's Office","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Attorney General's Office","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Cabinet Office (excl. agencies)","Cabinet Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Cabinet Office (excl. agencies)","Cabinet Office","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Cabinet Office (excl. agencies)","Cabinet Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Cabinet Office (excl. agencies)","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Cabinet Office (excl. agencies)","Cabinet Office","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Charity Commission","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Charity Commission","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Charity Commission","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Charity Commission","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Companies House","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Companies House","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Companies House","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Companies House","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Competition and Markets Authority","Competition and Markets Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Competition and Markets Authority","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Competition and Markets Authority","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Competition and Markets Authority","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Competition and Markets Authority","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Criminal Injuries Compensation Authority","Ministry of Justice","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Criminal Injuries Compensation Authority","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Criminal Injuries Compensation Authority","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Criminal Injuries Compensation Authority","Ministry of Justice","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Crown Commercial Service","Other Cabinet Office Agencies","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Crown Commercial Service","Other Cabinet Office Agencies","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Crown Commercial Service","Other Cabinet Office Agencies","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Crown Commercial Service","Other Cabinet Office Agencies","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Crown Office and Procurator Fiscal Service","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Crown Office and Procurator Fiscal Service","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Crown Prosecution Service","Attorney General's Departments","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Crown Prosecution Service","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Crown Prosecution Service","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Crown Prosecution Service","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Crown Prosecution Service","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Crown Prosecution Service Inspectorate","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Defence Equipment and Support","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Defence Equipment and Support","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Defence Equipment and Support","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Defence Equipment and Support","Ministry of Defence","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Defence Science and Technology Laboratory","Ministry of Defence","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Defence Science and Technology Laboratory","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Defence Science and Technology Laboratory","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Defence Science and Technology Laboratory","Ministry of Defence","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Education (excl. agencies)","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Education (excl. agencies)","Department for Education","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Education (excl. agencies)","Department for Education","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Education (excl. agencies)","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Education (excl. agencies)","Department for Education","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Education (excl. agencies)","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for International Development","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for International Development","Foreign, Commonwealth and Development Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for International Development","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for International Development","Foreign, Commonwealth and Development Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for International Trade","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for International Trade","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for International Trade","Department for International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for International Trade","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for International Trade","Department for International Trade","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Transport (excl. agencies)","Department for Transport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Transport (excl. agencies)","Department for Transport","EO","[c]","[c]","[c]","[c]"
