"Status","Year","Profession_of_post","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Legal","Luton","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Luton","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","Legal","Manchester","Outside London","AO","30","25","20900","21440"
"In post","2021","Legal","Manchester","Outside London","EO","25","25","25820","25560"
"In post","2021","Legal","Manchester","Outside London","G6","25","25","68320","67570"
"In post","2021","Legal","Manchester","Outside London","G7","150","135","54590","55610"
"In post","2021","Legal","Manchester","Outside London","HEO","40","40","33440","31920"
"In post","2021","Legal","Manchester","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Manchester","Outside London","SEO","40","35","40920","40850"
"In post","2021","Legal","Medway","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Medway","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Medway","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Medway","Outside London","SEO","10","5","[c]","[c]"
"In post","2021","Legal","Merton, Kingston upon Thames and Sutton","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Merton, Kingston upon Thames and Sutton","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Merton, Kingston upon Thames and Sutton","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Merton, Kingston upon Thames and Sutton","London","SEO","10","10","[c]","[c]"
"In post","2021","Legal","Mid Kent","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Mid Kent","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Mid Kent","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Mid Kent","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","Legal","Mid Lancashire","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Legal","Mid Lancashire","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Legal","Mid Lancashire","Outside London","G7","80","75","55160","55610"
"In post","2021","Legal","Mid Lancashire","Outside London","HEO","10","10","34790","34480"
"In post","2021","Legal","Mid Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Mid Lancashire","Outside London","SEO","20","15","38950","39160"
"In post","2021","Legal","Milton Keynes","Outside London","AO","5","5","[c]","[c]"
"In post","2021","Legal","Milton Keynes","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Milton Keynes","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Milton Keynes","Outside London","G7","35","20","55580","53630"
"In post","2021","Legal","Milton Keynes","Outside London","SEO","10","5","[c]","[c]"
"In post","2021","Legal","Monmouthshire and Newport","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Monmouthshire and Newport","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Monmouthshire and Newport","Outside London","G7","15","15","57430","57530"
"In post","2021","Legal","Monmouthshire and Newport","Outside London","HEO","10","10","[c]","[c]"
"In post","2021","Legal","Monmouthshire and Newport","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Monmouthshire and Newport","Outside London","SEO","15","15","40000","40720"
"In post","2021","Legal","Na h-Eileanan Siar","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","North and North East Lincolnshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","North and North East Lincolnshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","North and West Norfolk","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","North Hampshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal","North Hampshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","North Lanarkshire","Outside London","AO","10","10","20650","20140"
"In post","2021","Legal","North Lanarkshire","Outside London","EO","95","90","26370","25560"
"In post","2021","Legal","North Lanarkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Legal","North Lanarkshire","Outside London","G7","10","10","62500","63670"
"In post","2021","Legal","North Lanarkshire","Outside London","HEO","60","55","32200","31810"
"In post","2021","Legal","North Lanarkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Legal","North Lanarkshire","Outside London","SEO","40","40","43340","41760"
"In post","2021","Legal","North Nottinghamshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal","North Nottinghamshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","North Yorkshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","North Yorkshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","North Yorkshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Northumberland","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","Legal","Norwich and East Norfolk","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Norwich and East Norfolk","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Norwich and East Norfolk","Outside London","G7","20","20","55160","55310"
"In post","2021","Legal","Norwich and East Norfolk","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","Legal","Norwich and East Norfolk","Outside London","SEO","10","10","41360","45660"
"In post","2021","Legal","Nottingham","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Nottingham","Outside London","EO","90","85","26110","25560"
"In post","2021","Legal","Nottingham","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Nottingham","Outside London","G7","120","110","54620","55610"
"In post","2021","Legal","Nottingham","Outside London","HEO","85","85","32190","31810"
"In post","2021","Legal","Nottingham","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Legal","Nottingham","Outside London","SEO","40","35","39810","39080"
"In post","2021","Legal","Orkney Islands","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Overseas","Overseas","G7","10","10","[c]","[c]"
"In post","2021","Legal","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Oxfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Oxfordshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Oxfordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Oxfordshire","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","Legal","Perth and Kinross and Stirling","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Perth and Kinross and Stirling","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Perth and Kinross and Stirling","Outside London","SEO","15","15","44100","45190"
"In post","2021","Legal","Peterborough","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Peterborough","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Peterborough","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Peterborough","Outside London","G7","10","10","59620","60370"
"In post","2021","Legal","Peterborough","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Peterborough","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","Legal","Plymouth","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Plymouth","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Plymouth","Outside London","G7","10","5","[c]","[c]"
"In post","2021","Legal","Plymouth","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Plymouth","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","Legal","Portsmouth","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Portsmouth","Outside London","EO","35","35","26100","25560"
"In post","2021","Legal","Portsmouth","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Portsmouth","Outside London","G7","45","45","59190","61990"
"In post","2021","Legal","Portsmouth","Outside London","HEO","25","25","33190","31810"
"In post","2021","Legal","Portsmouth","Outside London","SEO","20","20","40560","38810"
"In post","2021","Legal","Redbridge and Waltham Forest","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Redbridge and Waltham Forest","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Redbridge and Waltham Forest","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Scottish Borders","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Scottish Borders","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Sefton","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Sefton","Outside London","EO","10","10","26850","27280"
"In post","2021","Legal","Sefton","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Sefton","Outside London","G7","15","15","54940","55700"
"In post","2021","Legal","Sefton","Outside London","HEO","10","10","[c]","[c]"
"In post","2021","Legal","Sefton","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Sefton","Outside London","SEO","10","5","[c]","[c]"
"In post","2021","Legal","Sheffield","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Legal","Sheffield","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Legal","Sheffield","Outside London","G7","40","35","54660","55610"
"In post","2021","Legal","Sheffield","Outside London","HEO","25","25","30510","29730"
"In post","2021","Legal","Sheffield","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","Legal","Shetland Islands","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Solihull","Outside London","AO","5","5","[c]","[c]"
"In post","2021","Legal","Solihull","Outside London","EO","55","55","25920","25560"
"In post","2021","Legal","Solihull","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Solihull","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Solihull","Outside London","HEO","30","30","32230","31810"
"In post","2021","Legal","Solihull","Outside London","SEO","15","15","38180","38630"
"In post","2021","Legal","Somerset","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Somerset","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Somerset","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Somerset","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Somerset","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","Legal","South Ayrshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal","South Ayrshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","South Hampshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","South Hampshire","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Legal","South Hampshire","Outside London","G7","65","60","58070","58970"
"In post","2021","Legal","South Hampshire","Outside London","HEO","10","5","[c]","[c]"
"In post","2021","Legal","South Hampshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Legal","South Hampshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","South Lanarkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","South Lanarkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Legal","South Lanarkshire","Outside London","G7","15","10","67500","68470"
"In post","2021","Legal","South Lanarkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","South Lanarkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Legal","South Lanarkshire","Outside London","SEO","40","40","46790","46080"
"In post","2021","Legal","South Teesside","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","South Teesside","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Legal","South Teesside","Outside London","G7","40","35","54390","55610"
"In post","2021","Legal","South Teesside","Outside London","HEO","10","10","[c]","[c]"
"In post","2021","Legal","South Teesside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Legal","South Teesside","Outside London","SEO","20","15","42320","43310"
"In post","2021","Legal","South West Wales","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal","South West Wales","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","Legal","Southampton","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Southampton","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Southampton","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Southampton","Outside London","SEO","10","5","[c]","[c]"
"In post","2021","Legal","Southend-on-Sea","Outside London","AO","10","5","[c]","[c]"
"In post","2021","Legal","Southend-on-Sea","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Legal","Southend-on-Sea","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Southend-on-Sea","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Southend-on-Sea","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Staffordshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Staffordshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Staffordshire CC","Outside London","SEO","10","10","42760","43460"
"In post","2021","Legal","Stoke-on-Trent","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Stoke-on-Trent","Outside London","G7","30","30","53790","52410"
"In post","2021","Legal","Stoke-on-Trent","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Suffolk","Outside London","AO","105","95","20710","20140"
"In post","2021","Legal","Suffolk","Outside London","EO","110","105","26290","25560"
"In post","2021","Legal","Suffolk","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Suffolk","Outside London","G7","20","15","53400","55610"
"In post","2021","Legal","Suffolk","Outside London","HEO","75","70","32480","31810"
