"Status","Year","Disability","Function_of_post","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Finance","Department for Business, Energy and Industrial Strategy","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Department for Business, Energy and Industrial Strategy","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Department for Digital, Culture, Media and Sport","Inner London - West","5","5","[c]","[c]"
"In post","2021","Unknown","Finance","Department for Education","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Department for Education","Greater Manchester","15","15","[c]","[c]"
"In post","2021","Unknown","Finance","Department for Education","Inner London - West","10","10","[c]","[c]"
"In post","2021","Unknown","Finance","Department for Education","South Yorkshire","15","10","[c]","[c]"
"In post","2021","Unknown","Finance","Department for Education","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2021","Unknown","Finance","Department for Education","West Midlands","25","25","[c]","[c]"
"In post","2021","Unknown","Finance","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2021","Unknown","Finance","Department for Environment, Food and Rural Affairs","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Department for Environment, Food and Rural Affairs","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Department for Environment, Food and Rural Affairs","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Department for Environment, Food and Rural Affairs","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Department for Environment, Food and Rural Affairs","East Anglia","10","10","[c]","[c]"
"In post","2021","Unknown","Finance","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2021","Unknown","Finance","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Department for Environment, Food and Rural Affairs","Inner London - West","10","10","[c]","[c]"
"In post","2021","Unknown","Finance","Department for Environment, Food and Rural Affairs","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Department for Environment, Food and Rural Affairs","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Department for Environment, Food and Rural Affairs","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Department for Environment, Food and Rural Affairs","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Department for International Trade","Inner London - West","30","30","43940","43170"
"In post","2021","Unknown","Finance","Department for Transport","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2021","Unknown","Finance","Department for Transport","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Department for Transport","Inner London - West","5","5","[c]","[c]"
"In post","2021","Unknown","Finance","Department for Transport","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Department for Transport","West Wales and The Valleys","15","15","[c]","[c]"
"In post","2021","Unknown","Finance","Department for Work and Pensions","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Department of Health and Social Care","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2021","Unknown","Finance","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2021","Unknown","Finance","Department of Health and Social Care","Inner London - East","25","25","[c]","[c]"
"In post","2021","Unknown","Finance","Department of Health and Social Care","Inner London - West","170","170","39440","32790"
"In post","2021","Unknown","Finance","Department of Health and Social Care","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Department of Health and Social Care","Outer London - West and North West","5","5","[c]","[c]"
"In post","2021","Unknown","Finance","Department of Health and Social Care","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Department of Health and Social Care","West Yorkshire","125","120","36810","30450"
"In post","2021","Unknown","Finance","Foreign, Commonwealth and Development Office","Inner London - West","25","25","[c]","[c]"
"In post","2021","Unknown","Finance","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Foreign, Commonwealth and Development Office","Southern Scotland","40","40","36880","33930"
"In post","2021","Unknown","Finance","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","HM Land Registry","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","HM Land Registry","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","HM Land Registry","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","HM Land Registry","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","HM Land Registry","Outer London - South","10","10","[c]","[c]"
"In post","2021","Unknown","Finance","HM Revenue and Customs","Derbyshire and Nottinghamshire","15","15","[c]","[c]"
"In post","2021","Unknown","Finance","HM Revenue and Customs","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","HM Revenue and Customs","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","HM Revenue and Customs","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","HM Revenue and Customs","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","HM Revenue and Customs","Essex","60","50","26410","25560"
"In post","2021","Unknown","Finance","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","HM Revenue and Customs","Greater Manchester","20","20","[c]","[c]"
"In post","2021","Unknown","Finance","HM Revenue and Customs","Inner London - East","20","20","[c]","[c]"
"In post","2021","Unknown","Finance","HM Revenue and Customs","Inner London - West","40","40","56520","51250"
"In post","2021","Unknown","Finance","HM Revenue and Customs","Lancashire","5","5","[c]","[c]"
"In post","2021","Unknown","Finance","HM Revenue and Customs","Merseyside","20","20","[c]","[c]"
"In post","2021","Unknown","Finance","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","HM Revenue and Customs","Northumberland and Tyne and Wear","75","70","34290","31810"
"In post","2021","Unknown","Finance","HM Revenue and Customs","Outer London - South","10","10","[c]","[c]"
"In post","2021","Unknown","Finance","HM Revenue and Customs","Shropshire and Staffordshire","15","15","[c]","[c]"
"In post","2021","Unknown","Finance","HM Revenue and Customs","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","HM Revenue and Customs","Surrey, East and West Sussex","40","35","25300","21440"
"In post","2021","Unknown","Finance","HM Revenue and Customs","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","HM Revenue and Customs","West Central Scotland","125","100","21290","20140"
"In post","2021","Unknown","Finance","HM Revenue and Customs","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","HM Revenue and Customs","West Yorkshire","110","95","23980","20140"
"In post","2021","Unknown","Finance","HM Treasury","Inner London - West","15","15","[c]","[c]"
"In post","2021","Unknown","Finance","Ministry of Defence","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","15","15","[c]","[c]"
"In post","2021","Unknown","Finance","Ministry of Defence","Dorset and Somerset","5","5","[c]","[c]"
"In post","2021","Unknown","Finance","Ministry of Defence","East Anglia","5","5","[c]","[c]"
"In post","2021","Unknown","Finance","Ministry of Defence","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Ministry of Defence","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Ministry of Defence","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Ministry of Defence","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","75","70","38440","33300"
"In post","2021","Unknown","Finance","Ministry of Defence","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Ministry of Defence","Hampshire and Isle of Wight","35","35","41920","40580"
"In post","2021","Unknown","Finance","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Ministry of Defence","Inner London - West","25","25","[c]","[c]"
"In post","2021","Unknown","Finance","Ministry of Defence","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Ministry of Defence","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Ministry of Defence","Merseyside","10","5","[c]","[c]"
"In post","2021","Unknown","Finance","Ministry of Defence","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Ministry of Defence","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Ministry of Defence","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Ministry of Defence","Overseas","5","5","[c]","[c]"
"In post","2021","Unknown","Finance","Ministry of Defence","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Ministry of Defence","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Ministry of Defence","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Ministry of Defence","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Ministry of Housing, Communities and Local Government","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2021","Unknown","Finance","Ministry of Housing, Communities and Local Government","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Ministry of Justice","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Ministry of Justice","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Ministry of Justice","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Ministry of Justice","Inner London - East","15","15","[c]","[c]"
"In post","2021","Unknown","Finance","Ministry of Justice","Inner London - West","10","10","[c]","[c]"
"In post","2021","Unknown","Finance","Ministry of Justice","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Ministry of Justice","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Ministry of Justice","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Ministry of Justice","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Ministry of Justice","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Ministry of Justice","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Ministry of Justice","West Midlands","[c]","[c]","[c]","[c]"
