"Status","Year","Organisation","Parent_department","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Digital, Data and Technology","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Digital, Data and Technology","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Finance","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Human Resources","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Human Resources","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Human Resources","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Knowledge and Information Management","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Operational Delivery","Greater Manchester South West","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Operational Delivery","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Operational Delivery","Westminster","15","15","40110","37300"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Other","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Other","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Other","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Other","Westminster","35","35","45790","38430"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Other","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Policy","Tower Hamlets","10","10","56880","57880"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Policy","Westminster","15","15","53100","43890"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Ards and North Down","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","40","40","65290","53760"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Berkshire","10","10","50420","36460"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Birmingham","20","20","71880","64030"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Blackpool","40","40","51230","49700"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Bristol, City of","65","60","43300","38420"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Buckinghamshire CC","15","15","54660","54700"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Cambridgeshire CC","15","15","53530","33300"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Camden and City of London","95","95","54330","54700"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Cardiff and Vale of Glamorgan","30","30","35560","29250"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Central Hampshire","40","35","58300","54010"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","City of Edinburgh","25","25","33040","29250"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Coventry","15","15","53340","49700"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Croydon","50","50","43890","32000"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Darlington","10","10","62080","66310"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Dorset CC","10","10","35240","33470"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Glasgow City","25","25","52930","53320"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Greater Manchester South East","10","10","37580","34550"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Greater Manchester South West","160","155","45470","40010"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Hertfordshire","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Lambeth","10","10","29310","28630"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Lancaster and Wyre","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Leeds","185","180","47110","40250"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Lewisham and Southwark","15","15","102750","122500"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Liverpool","120","120","49230","49700"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Manchester","95","95","46350","37300"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Milton Keynes","90","85","29950","33000"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Monmouthshire and Newport","30","30","42060","38450"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","North Hampshire","20","20","44350","38260"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","North Yorkshire CC","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Norwich and East Norfolk","90","85","46400","40250"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Nottingham","25","25","48990","39510"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Portsmouth","25","25","51860","49030"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Sheffield","100","95","46980","49700"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","South Hampshire","10","10","42010","40300"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","South Lanarkshire","25","25","62500","62010"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Telford and Wrekin","15","15","58080","51560"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Tower Hamlets","855","840","51570","54700"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Tyneside","400","375","28430","23850"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Unknown","595","590","36190","32000"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","West Cumbria","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Westminster","5380","5310","49440","40600"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Wiltshire","65","65","61950","54010"
