"Status","Year","Function_of_post","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Analysis","Office of Gas and Electricity Markets","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Gas and Electricity Markets","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Gas and Electricity Markets","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Gas and Electricity Markets","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Gas and Electricity Markets","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Gas and Electricity Markets","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Gas and Electricity Markets","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Rail and Road","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Rail and Road","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Rail and Road","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Rail and Road","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Planning Inspectorate","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Planning Inspectorate","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Registers of Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Registers of Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Registers of Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","UK Export Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","UK Intellectual Property Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","UK Intellectual Property Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","London","Heterosexual / straight","110","[c]","36120","32540"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","London","Unknown","35","[c]","33430","32540"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","Outside London","Heterosexual / straight","150","[c]","29160","29540"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","Outside London","Unknown","90","[c]","27860","29540"
"New entrant CS","2021","Analysis","Valuation Office Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Valuation Office Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Valuation Office Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Valuation Office Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Valuation Office Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Water Services Regulation Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Water Services Regulation Authority","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Water Services Regulation Authority","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Water Services Regulation Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Water Services Regulation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Water Services Regulation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Animal and Plant Health Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Animal and Plant Health Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Animal and Plant Health Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Animal and Plant Health Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office (excl. agencies)","London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office (excl. agencies)","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office (excl. agencies)","London","Unknown","135","[c]","81930","72000"
"New entrant CS","2021","Commercial","Cabinet Office (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office (excl. agencies)","Outside London","Unknown","50","[c]","76660","72000"
"New entrant CS","2021","Commercial","Cabinet Office (excl. agencies)","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office (excl. agencies)","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Companies House","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Companies House","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Competition and Markets Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Competition and Markets Authority","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Competition and Markets Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Crown Commercial Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Crown Commercial Service","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Crown Commercial Service","Outside London","Heterosexual / straight","40","[c]","32320","30780"
"New entrant CS","2021","Commercial","Crown Commercial Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Crown Commercial Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Crown Commercial Service","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Crown Prosecution Service","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Crown Prosecution Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Crown Prosecution Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Debt Management Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Debt Management Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Debt Management Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Defence Equipment and Support","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Defence Equipment and Support","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Defence Equipment and Support","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Defence Equipment and Support","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Defence Science and Technology Laboratory","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Defence Science and Technology Laboratory","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Defence Science and Technology Laboratory","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Digital, Culture, Media and Sport","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Digital, Culture, Media and Sport","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Digital, Culture, Media and Sport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Education (excl. agencies)","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Education (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Education (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for International Trade","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Transport (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Transport (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care (excl. agencies)","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care (excl. agencies)","London","Unknown","35","[c]","56320","40650"
"New entrant CS","2021","Commercial","Department of Health and Social Care (excl. agencies)","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care (excl. agencies)","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Driver and Vehicle Licensing Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Driver and Vehicle Licensing Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Driver and Vehicle Licensing Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Driver and Vehicle Standards Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Driver and Vehicle Standards Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Driver and Vehicle Standards Agency","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Government Actuary's Department","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Government Actuary's Department","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Health and Safety Executive","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Health and Safety Executive","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Land Registry","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Land Registry","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Land Registry","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Land Registry","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Land Registry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Land Registry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Prison and Probation Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Prison and Probation Service","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Prison and Probation Service","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Prison and Probation Service","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
