"Status","Year","Organisation","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Leicestershire CC and Rutland","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Leicestershire CC and Rutland","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Lewisham and Southwark","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Lewisham and Southwark","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Lincolnshire","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Lincolnshire","Outside London","Male","85","[c]","29260","29930"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Lisburn and Castlereagh","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Lisburn and Castlereagh","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Liverpool","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Liverpool","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Manchester","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Medway","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Medway","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Mid Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Mid Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Mid Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Mid Lancashire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Monmouthshire and Newport","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Monmouthshire and Newport","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Newry, Mourne and Down","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Newry, Mourne and Down","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","North and West Norfolk","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","North and West Norfolk","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","North Hampshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","North Hampshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","North Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","North Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","North Yorkshire CC","Outside London","Female","35","[c]","29280","21580"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","North Yorkshire CC","Outside London","Male","50","[c]","32310","29200"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Northumberland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Northumberland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Nottingham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Nottingham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Overseas","Overseas","Female","60","[c]","37900","36960"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Overseas","Overseas","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Oxfordshire","Outside London","Female","35","[c]","26380","20730"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Oxfordshire","Outside London","Male","35","[c]","27620","20720"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Perth and Kinross and Stirling","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Perth and Kinross and Stirling","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Peterborough","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Peterborough","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Plymouth","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Plymouth","Outside London","Male","45","[c]","27980","27790"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Portsmouth","Outside London","Female","40","[c]","28530","24020"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Portsmouth","Outside London","Male","65","[c]","32870","32430"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Powys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Powys","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Sefton","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Sefton","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Sheffield","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Sheffield","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Shropshire CC","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Shropshire CC","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Somerset","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Somerset","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","South Ayrshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","South Ayrshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","South Hampshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","South Hampshire","Outside London","Male","45","[c]","32460","32670"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","South Nottinghamshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","South Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","South West Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","South West Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Staffordshire CC","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Staffordshire CC","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Suffolk","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Suffolk","Outside London","Male","35","[c]","28910","26220"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Swansea","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Swansea","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Swindon","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Swindon","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Telford and Wrekin","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Telford and Wrekin","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Tyneside","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Tyneside","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Wakefield","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Wakefield","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Wandsworth","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Wandsworth","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Warrington","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Warrington","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Warwickshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Warwickshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","West Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","West Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","West Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","West Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","West Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","West Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","West Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","West Northamptonshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","West Surrey","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","West Surrey","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","West Sussex (South West)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","West Sussex (South West)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Westminster","London","Female","30","[c]","47580","37640"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Westminster","London","Male","65","[c]","45920","41090"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Wiltshire","Outside London","Female","65","[c]","29450","25970"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Wiltshire","Outside London","Male","95","[c]","37440","33700"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Wirral","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Wirral","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","York","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","York","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Birmingham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Birmingham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Bristol, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Bristol, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Cambridgeshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Cambridgeshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Leeds","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Leeds","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Manchester","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Nottingham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Nottingham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Sheffield","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Sheffield","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Tyneside","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Tyneside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Warrington","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Warrington","Outside London","Male","[c]","[c]","[c]","[c]"
