"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Human Resources","Operational Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Operational Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Operational Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Operational Delivery","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Operational Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Other","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Other","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Policy","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Policy","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Policy","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Policy","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Policy","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Policy","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Policy","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Policy","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","G6/G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","SEO/HEO","Female","40","[c]","34320","32960"
"Leaver Dept.","2021","Human Resources","Unknown","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Internal Audit","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Internal Audit","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Internal Audit","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Internal Audit","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Knowledge and Information Management","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Knowledge and Information Management","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Legal","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Legal","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Legal","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Legal","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Legal","G6/G7","Female","45","[c]","59760","59550"
"Leaver Dept.","2021","Legal","Legal","G6/G7","Male","35","[c]","58560","55520"
"Leaver Dept.","2021","Legal","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Legal","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Legal","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Operational Delivery","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Operational Delivery","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Operational Delivery","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Operational Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Operational Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Operational Delivery","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Operational Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Other","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Other","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Other","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Other","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Other","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Other","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Other","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Other","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Policy","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Policy","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Policy","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Policy","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Policy","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Policy","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Commercial","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Commercial","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Communications","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Communications","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Communications","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Communications","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Communications","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Communications","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Corporate Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Corporate Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Counter Fraud","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Counter Fraud","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Digital, Data and Technology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Digital, Data and Technology","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Economics","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Economics","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Economics","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Economics","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Human Resources","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Human Resources","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Human Resources","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Human Resources","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Inspector of Education and Training","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Inspector of Education and Training","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Intelligence Analysis","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Intelligence Analysis","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","International Trade","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","International Trade","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","International Trade","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","International Trade","G6/G7","Male","35","[c]","55390","54450"
"Leaver Dept.","2021","No function","International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","International Trade","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","International Trade","SEO/HEO","Male","35","[c]","35220","34290"
"Leaver Dept.","2021","No function","Knowledge and Information Management","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Knowledge and Information Management","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Knowledge and Information Management","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Knowledge and Information Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Knowledge and Information Management","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","AA/AO","Female","365","[c]","20370","19930"
"Leaver Dept.","2021","No function","Operational Delivery","AA/AO","Male","260","[c]","20550","20020"
"Leaver Dept.","2021","No function","Operational Delivery","EO","Female","135","[c]","24620","24250"
"Leaver Dept.","2021","No function","Operational Delivery","EO","Male","110","[c]","25370","24430"
"Leaver Dept.","2021","No function","Operational Delivery","G6/G7","Female","40","[c]","55640","54070"
"Leaver Dept.","2021","No function","Operational Delivery","G6/G7","Male","45","[c]","55920","53600"
"Leaver Dept.","2021","No function","Operational Delivery","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","SEO/HEO","Female","150","[c]","34580","33250"
"Leaver Dept.","2021","No function","Operational Delivery","SEO/HEO","Male","115","[c]","34290","32830"
"Leaver Dept.","2021","No function","Operational Delivery","Unknown","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","Unknown","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Research","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Research","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Research","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Research","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Research","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Research","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Planning","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Planning","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Planning","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Planning","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Planning","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Planning","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Planning","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Planning","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Planning Inspectors","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Planning Inspectors","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Policy","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Policy","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Policy","EO","Female","85","[c]","27660","27310"
"Leaver Dept.","2021","No function","Policy","EO","Male","55","[c]","27240","27360"
"Leaver Dept.","2021","No function","Policy","G6/G7","Female","215","[c]","55260","53380"
"Leaver Dept.","2021","No function","Policy","G6/G7","Male","195","[c]","55560","53600"
"Leaver Dept.","2021","No function","Policy","SCS level","Female","40","[c]","80000","73500"
"Leaver Dept.","2021","No function","Policy","SCS level","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Policy","SEO/HEO","Female","335","[c]","35670","34280"
"Leaver Dept.","2021","No function","Policy","SEO/HEO","Male","305","[c]","35260","33640"
"Leaver Dept.","2021","No function","Policy","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Policy","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Project Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Project Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Project Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Project Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Property","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Property","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Psychology","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Psychology","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Psychology","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Psychology","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Psychology","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Psychology","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Psychology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Psychology","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Science and Engineering","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Science and Engineering","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Science and Engineering","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Science and Engineering","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Science and Engineering","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Science and Engineering","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Science and Engineering","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Science and Engineering","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Security","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Security","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Security","SCS level","Male","[c]","[c]","[c]","[c]"
