"Status","Year","Organisation","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","Unknown","London","55","[c]","47760","40230"
"Leaver CS","2021","Met Office","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Other","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Unknown","South West (England)","75","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Commercial","South East (England)","10","[c]","32220","32430"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Commercial","South West (England)","10","[c]","39730","40580"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Communications","South East (England)","10","[c]","35650","35300"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Communications","South West (England)","10","[c]","24260","20920"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Digital, Data and Technology","South West (England)","15","[c]","37050","33000"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Finance","East of England","10","[c]","41510","43040"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Finance","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Finance","North West (England)","10","[c]","24870","21580"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Finance","South East (England)","20","[c]","34880","32710"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Finance","South West (England)","20","[c]","39230","40580"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Human Resources","East of England","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Human Resources","London","15","[c]","63320","48980"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Human Resources","North West (England)","15","[c]","23860","21370"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Human Resources","Scotland","10","[c]","26750","22080"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Human Resources","South East (England)","15","[c]","28880","22080"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Human Resources","South West (England)","10","[c]","26130","21020"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Intelligence Analysis","East of England","15","[c]","32800","32430"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Intelligence Analysis","London","15","[c]","45370","38830"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Medicine","East Midlands (England)","25","[c]","36500","30620"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Medicine","East of England","10","[c]","42750","41200"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Medicine","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Medicine","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Medicine","Scotland","15","[c]","54860","44500"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Medicine","South East (England)","50","[c]","39070","33180"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Medicine","South West (England)","35","[c]","39640","30620"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Medicine","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Medicine","West Midlands (England)","15","[c]","48800","38390"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Medicine","Yorkshire and The Humber","20","[c]","45950","37890"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Operational Delivery","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Operational Delivery","South East (England)","15","[c]","26150","23770"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Operational Delivery","South West (England)","15","[c]","29570","26670"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Operational Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Other","East Midlands (England)","95","[c]","27510","29930"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Other","East of England","60","[c]","24770","21580"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Other","London","20","[c]","25590","25630"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Other","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Other","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Other","Northern Ireland","15","[c]","22690","21220"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Other","Overseas","65","[c]","38310","36960"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Other","Scotland","45","[c]","25230","21370"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Other","South East (England)","205","[c]","26270","22370"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Other","South West (England)","155","[c]","26040","21580"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Other","Wales","50","[c]","28510","29930"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Other","West Midlands (England)","50","[c]","27150","21830"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Other","Yorkshire and The Humber","75","[c]","24090","21370"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Policy","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Policy","London","10","[c]","53840","47700"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Policy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Policy","South East (England)","10","[c]","36260","35480"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Policy","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Project Delivery","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Project Delivery","East of England","15","[c]","34350","30020"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Project Delivery","London","10","[c]","61760","49200"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Project Delivery","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Project Delivery","Scotland","15","[c]","38700","39510"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Project Delivery","South East (England)","55","[c]","33360","33300"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Project Delivery","South West (England)","45","[c]","40680","39510"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Project Delivery","West Midlands (England)","10","[c]","41480","38600"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Project Delivery","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Property","East Midlands (England)","10","[c]","18630","17990"
