"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Human Resources","Unknown","Highlands and Islands","AA","15","15","19160","19160"
"In post","2021","Human Resources","Unknown","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Highlands and Islands","HEO","5","5","[c]","[c]"
"In post","2021","Human Resources","Unknown","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Inner London - East","AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Inner London - East","G6","10","10","[c]","[c]"
"In post","2021","Human Resources","Unknown","Inner London - East","G7","10","10","59100","59150"
"In post","2021","Human Resources","Unknown","Inner London - East","HEO","5","5","[c]","[c]"
"In post","2021","Human Resources","Unknown","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Inner London - East","SEO","15","15","41290","40600"
"In post","2021","Human Resources","Unknown","Inner London - West","AO","10","10","[c]","[c]"
"In post","2021","Human Resources","Unknown","Inner London - West","EO","85","85","28100","27500"
"In post","2021","Human Resources","Unknown","Inner London - West","G6","50","50","66470","66440"
"In post","2021","Human Resources","Unknown","Inner London - West","G7","135","130","56620","56340"
"In post","2021","Human Resources","Unknown","Inner London - West","HEO","125","125","34740","35250"
"In post","2021","Human Resources","Unknown","Inner London - West","SCS level","35","35","89940","76890"
"In post","2021","Human Resources","Unknown","Inner London - West","SEO","50","50","41720","41820"
"In post","2021","Human Resources","Unknown","Merseyside","AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Merseyside","G6","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Merseyside","G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Merseyside","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Merseyside","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","North Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Northumberland and Tyne and Wear","AO","155","140","20800","20800"
"In post","2021","Human Resources","Unknown","Northumberland and Tyne and Wear","EO","90","85","24820","23850"
"In post","2021","Human Resources","Unknown","Northumberland and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Northumberland and Tyne and Wear","G7","15","15","51840","52010"
"In post","2021","Human Resources","Unknown","Northumberland and Tyne and Wear","HEO","55","55","32430","32000"
"In post","2021","Human Resources","Unknown","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Northumberland and Tyne and Wear","SEO","25","25","38000","37300"
"In post","2021","Human Resources","Unknown","Outer London - South","G6","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Outer London - South","G7","5","5","[c]","[c]"
"In post","2021","Human Resources","Unknown","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","South Yorkshire","EO","5","5","[c]","[c]"
"In post","2021","Human Resources","Unknown","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","South Yorkshire","G7","15","10","50980","51190"
"In post","2021","Human Resources","Unknown","South Yorkshire","HEO","10","10","33360","32960"
"In post","2021","Human Resources","Unknown","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","South Yorkshire","SEO","10","10","38560","38420"
"In post","2021","Human Resources","Unknown","Southern Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Surrey, East and West Sussex","AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Unknown","EO","10","10","[c]","[c]"
"In post","2021","Human Resources","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","West Central Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","West Midlands","G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","West Midlands","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","West Yorkshire","EO","5","5","[c]","[c]"
"In post","2021","Human Resources","Unknown","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","West Yorkshire","G7","10","10","50440","49700"
"In post","2021","Human Resources","Unknown","West Yorkshire","HEO","15","15","32960","32960"
"In post","2021","Human Resources","Unknown","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","West Yorkshire","SEO","15","15","38760","38890"
"In post","2021","Internal Audit","Commercial","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","HEO","10","10","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","SEO","10","10","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Cheshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Derbyshire and Nottinghamshire","SEO","15","10","42440","42410"
"In post","2021","Internal Audit","Internal Audit","Devon","G6","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Devon","G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Devon","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Devon","SEO","5","5","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Dorset and Somerset","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Dorset and Somerset","SEO","5","5","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","East Anglia","G6","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","East Anglia","HEO","5","5","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","East Anglia","SEO","5","5","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","East Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","East Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","East Wales","SEO","5","5","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Eastern Scotland","SEO","5","5","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Essex","G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Essex","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Essex","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","G6","5","5","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","G7","10","10","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","15","15","34630","33300"
"In post","2021","Internal Audit","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","35","30","42810","42130"
"In post","2021","Internal Audit","Internal Audit","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Greater Manchester","EO","5","5","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Greater Manchester","HEO","5","5","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Greater Manchester","SEO","10","10","41760","40960"
"In post","2021","Internal Audit","Internal Audit","Hampshire and Isle of Wight","AO","5","5","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Hampshire and Isle of Wight","EO","5","5","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Hampshire and Isle of Wight","HEO","15","15","33160","33300"
"In post","2021","Internal Audit","Internal Audit","Hampshire and Isle of Wight","SEO","15","15","40970","40580"
"In post","2021","Internal Audit","Internal Audit","Herefordshire, Worcestershire and Warwickshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Inner London - East","AO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Inner London - East","G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Inner London - East","SEO","5","5","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Inner London - West","AO","10","10","34850","35900"
"In post","2021","Internal Audit","Internal Audit","Inner London - West","EO","10","10","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Inner London - West","G6","25","20","71840","69940"
"In post","2021","Internal Audit","Internal Audit","Inner London - West","G7","45","40","57240","56400"
"In post","2021","Internal Audit","Internal Audit","Inner London - West","HEO","30","30","37880","37640"
"In post","2021","Internal Audit","Internal Audit","Inner London - West","SCS level","20","20","91180","88450"
"In post","2021","Internal Audit","Internal Audit","Inner London - West","SEO","50","45","48790","49560"
"In post","2021","Internal Audit","Internal Audit","Kent","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Lancashire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Lancashire","SEO","10","10","44040","42720"
"In post","2021","Internal Audit","Internal Audit","Leicestershire, Rutland and Northamptonshire","HEO","5","5","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Merseyside","G6","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Merseyside","G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Merseyside","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","Merseyside","SEO","5","5","[c]","[c]"
"In post","2021","Internal Audit","Internal Audit","North Yorkshire","G6","[c]","[c]","[c]","[c]"
