"Status","Year","Age","Organisation","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","30-39","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Education (excl. agencies)","Greater Manchester","Manchester","10","[c]","39470","36780"
"Leaver CS","2021","30-39","Department for Education (excl. agencies)","Inner London - West","Westminster","45","[c]","49220","53760"
"Leaver CS","2021","30-39","Department for Education (excl. agencies)","South Yorkshire","Sheffield","10","[c]","35850","33750"
"Leaver CS","2021","30-39","Department for Education (excl. agencies)","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Education (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Education (excl. agencies)","West Midlands","Coventry","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Education (excl. agencies)","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","10","[c]","36500","36210"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","Westminster","25","[c]","46180","45650"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for International Development","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for International Development","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for International Trade","Inner London - West","Westminster","25","[c]","48340","50710"
"Leaver CS","2021","30-39","Department for Transport (excl. agencies)","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport (excl. agencies)","Inner London - West","Westminster","15","[c]","48140","53040"
"Leaver CS","2021","30-39","Department for Transport (excl. agencies)","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Bedfordshire and Hertfordshire","Hertfordshire","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Devon","Devon CC","10","[c]","21520","21010"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Devon","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Dorset and Somerset","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","East Anglia","Norwich and East Norfolk","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","East Anglia","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","East Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Eastern Scotland","Angus and Dundee City","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Eastern Scotland","City of Edinburgh","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Eastern Scotland","Falkirk","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Eastern Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Essex","Essex Thames Gateway","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Essex","Southend-on-Sea","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Essex","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Essex","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","10","[c]","26420","27570"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Greater Manchester","Greater Manchester North East","10","[c]","25840","27570"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Greater Manchester","Greater Manchester North West","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Greater Manchester","Greater Manchester South East","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Greater Manchester","Manchester","10","[c]","37520","33470"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Inner London - East","Hackney and Newham","10","[c]","28660","31060"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Inner London - East","Haringey and Islington","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Inner London - East","Lewisham and Southwark","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Inner London - West","Westminster","15","[c]","40460","33850"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Kent","East Kent","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Kent","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Lancashire","Blackpool","20","[c]","22280","21010"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Lancashire","East Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Lancashire","Mid Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Leicester","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Northumberland and Tyne and Wear","Sunderland","10","[c]","25880","27570"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Northumberland and Tyne and Wear","Tyneside","40","[c]","22850","21010"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Outer London - East and North East","Redbridge and Waltham Forest","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Outer London - South","Croydon","5","[c]","[c]","[c]"
