"Status","Year","Age","Function_of_post","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","20-29","Human Resources","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Ministry of Justice","25","[c]","28200","26550"
"New entrant CS","2021","20-29","Human Resources","National Crime Agency","10","[c]","26080","20800"
"New entrant CS","2021","20-29","Human Resources","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Scottish Government","20","[c]","20320","19160"
"New entrant CS","2021","20-29","Human Resources","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","United Kingdom Statistics Authority","10","[c]","30020","29540"
"New entrant CS","2021","20-29","Human Resources","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Internal Audit","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Internal Audit","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Attorney General's Departments","440","[c]","27110","23520"
"New entrant CS","2021","20-29","Legal","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Competition and Markets Authority","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","HM Land Registry","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","HM Revenue and Customs","15","[c]","38000","36160"
"New entrant CS","2021","20-29","Legal","Ministry of Justice","105","[c]","27090","26410"
"New entrant CS","2021","20-29","Legal","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Office of Gas and Electricity Markets","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Scottish Government","55","[c]","25300","20850"
"New entrant CS","2021","20-29","Legal","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","UK Supreme Court","10","[c]","35970","37230"
"New entrant CS","2021","20-29","No function","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Cabinet Office","740","[c]","29300","28000"
"New entrant CS","2021","20-29","No function","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Department for Business, Energy and Industrial Strategy","625","[c]","30660","33570"
"New entrant CS","2021","20-29","No function","Department for Digital, Culture, Media and Sport","165","[c]","34800","34020"
"New entrant CS","2021","20-29","No function","Department for Education","160","[c]","30820","29360"
"New entrant CS","2021","20-29","No function","Department for Environment, Food and Rural Affairs","630","[c]","28990","28030"
"New entrant CS","2021","20-29","No function","Department for International Trade","145","[c]","28840","31800"
"New entrant CS","2021","20-29","No function","Department for Transport","385","[c]","26920","26130"
"New entrant CS","2021","20-29","No function","Department for Work and Pensions","90","[c]","27490","26370"
"New entrant CS","2021","20-29","No function","Department of Health and Social Care","1055","[c]","28420","27270"
"New entrant CS","2021","20-29","No function","ESTYN","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Food Standards Agency","20","[c]","28550","30350"
"New entrant CS","2021","20-29","No function","HM Land Registry","235","[c]","22520","22350"
"New entrant CS","2021","20-29","No function","HM Revenue and Customs","1060","[c]","21640","20140"
"New entrant CS","2021","20-29","No function","HM Treasury","235","[c]","31470","28500"
"New entrant CS","2021","20-29","No function","Ministry of Defence","100","[c]","22680","20170"
"New entrant CS","2021","20-29","No function","Ministry of Housing, Communities and Local Government","120","[c]","29550","27850"
"New entrant CS","2021","20-29","No function","Ministry of Justice","3820","[c]","23090","22850"
"New entrant CS","2021","20-29","No function","National Crime Agency","345","[c]","30430","28840"
"New entrant CS","2021","20-29","No function","Northern Ireland Office","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Office for Standards in Education","20","[c]","25040","24790"
"New entrant CS","2021","20-29","No function","Office of Gas and Electricity Markets","135","[c]","26590","25000"
"New entrant CS","2021","20-29","No function","Office of Qualifications and Examinations Regulation","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Other Cabinet Office Agencies","10","[c]","26580","22230"
"New entrant CS","2021","20-29","No function","Scottish Government","165","[c]","22040","20810"
"New entrant CS","2021","20-29","No function","The National Archives","15","[c]","23680","22990"
"New entrant CS","2021","20-29","No function","United Kingdom Statistics Authority","130","[c]","26440","23050"
"New entrant CS","2021","20-29","No function","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Cabinet Office","15","[c]","34930","34550"
"New entrant CS","2021","20-29","Project Delivery","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Competition and Markets Authority","10","[c]","31130","30570"
"New entrant CS","2021","20-29","Project Delivery","Department for Business, Energy and Industrial Strategy","35","[c]","32410","32810"
"New entrant CS","2021","20-29","Project Delivery","Department for Digital, Culture, Media and Sport","30","[c]","32840","34020"
"New entrant CS","2021","20-29","Project Delivery","Department for Education","15","[c]","36330","36500"
"New entrant CS","2021","20-29","Project Delivery","Department for Environment, Food and Rural Affairs","15","[c]","28990","29180"
"New entrant CS","2021","20-29","Project Delivery","Department for International Trade","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Department for Transport","35","[c]","35330","34710"
"New entrant CS","2021","20-29","Project Delivery","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","HM Land Registry","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","HM Revenue and Customs","30","[c]","31050","27570"
"New entrant CS","2021","20-29","Project Delivery","Ministry of Defence","300","[c]","26440","27540"
"New entrant CS","2021","20-29","Project Delivery","Ministry of Housing, Communities and Local Government","10","[c]","33030","33210"
"New entrant CS","2021","20-29","Project Delivery","Ministry of Justice","55","[c]","30020","30850"
"New entrant CS","2021","20-29","Project Delivery","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","United Kingdom Statistics Authority","10","[c]","33960","32540"
"New entrant CS","2021","20-29","Property","Cabinet Office","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Department for Education","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Department for Environment, Food and Rural Affairs","15","[c]","26720","26150"
"New entrant CS","2021","20-29","Property","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","HM Revenue and Customs","135","[c]","25010","24500"
"New entrant CS","2021","20-29","Property","Ministry of Defence","55","[c]","26200","22400"
"New entrant CS","2021","20-29","Property","Ministry of Justice","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Scottish Government","20","[c]","24510","25140"
"New entrant CS","2021","20-29","Security","Cabinet Office","60","[c]","24200","20920"
"New entrant CS","2021","20-29","Security","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Security","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Security","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Security","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Security","Ministry of Defence","180","[c]","23180","23540"
"New entrant CS","2021","20-29","Security","Ministry of Justice","25","[c]","26330","24620"
"New entrant CS","2021","20-29","Security","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Security","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Charity Commission","15","[c]","25410","24440"
"New entrant CS","2021","20-29","Unknown","Department for Education","35","[c]","26940","28500"
"New entrant CS","2021","20-29","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Department for Transport","20","[c]","22500","18200"
"New entrant CS","2021","20-29","Unknown","Department for Work and Pensions","6035","[c]","26340","27570"
"New entrant CS","2021","20-29","Unknown","Department of Health and Social Care","75","[c]","32120","27400"
"New entrant CS","2021","20-29","Unknown","HM Revenue and Customs","170","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","HM Treasury","20","[c]","25800","22500"
"New entrant CS","2021","20-29","Unknown","Home Office","975","[c]","28550","25630"
"New entrant CS","2021","20-29","Unknown","Ministry of Defence","370","[c]","24900","22390"
"New entrant CS","2021","20-29","Unknown","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Scotland Office","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Scottish Government","430","[c]","27020","26160"
"New entrant CS","2021","20-29","Unknown","Welsh Government","85","[c]","22610","20500"
"New entrant CS","2021","30-39","Analysis","Chancellor's other departments","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Department for Business, Energy and Industrial Strategy","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Department for Environment, Food and Rural Affairs","10","[c]","30630","29270"
"New entrant CS","2021","30-39","Analysis","Department for International Trade","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Department for Transport","20","[c]","42190","42470"
"New entrant CS","2021","30-39","Analysis","Department of Health and Social Care","20","[c]","50760","53360"
"New entrant CS","2021","30-39","Analysis","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","HM Revenue and Customs","15","[c]","34200","31810"
"New entrant CS","2021","30-39","Analysis","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Ministry of Housing, Communities and Local Government","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Ministry of Justice","15","[c]","37120","38640"
"New entrant CS","2021","30-39","Analysis","Office for Standards in Education","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Office of Gas and Electricity Markets","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","United Kingdom Statistics Authority","100","[c]","34410","32540"
"New entrant CS","2021","30-39","Analysis","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Cabinet Office","65","[c]","67580","67000"
"New entrant CS","2021","30-39","Commercial","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Department for Business, Energy and Industrial Strategy","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Department for Education","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Department for Transport","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Department of Health and Social Care","20","[c]","46790","44710"
