"Status","Year","Age","Function_of_post","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","65+","Project Delivery","Department for Education","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Project Delivery","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Project Delivery","Department for Environment, Food and Rural Affairs","London","5","5","[c]","[c]"
"In post","2021","65+","Project Delivery","Department for Environment, Food and Rural Affairs","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Project Delivery","Department for Transport","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Project Delivery","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Project Delivery","Foreign, Commonwealth and Development Office","London","5","5","[c]","[c]"
"In post","2021","65+","Project Delivery","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Project Delivery","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","65+","Project Delivery","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Project Delivery","HM Revenue and Customs","London","30","20","53300","45960"
"In post","2021","65+","Project Delivery","HM Revenue and Customs","Outside London","40","30","38570","35000"
"In post","2021","65+","Project Delivery","Ministry of Defence","London","15","10","41990","39680"
"In post","2021","65+","Project Delivery","Ministry of Defence","Outside London","390","330","36870","33780"
"In post","2021","65+","Project Delivery","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","65+","Project Delivery","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Project Delivery","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Project Delivery","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Project Delivery","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Project Delivery","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Project Delivery","Scottish Government","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Project Delivery","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Property","Cabinet Office","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Property","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Property","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Property","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Property","Department for Education","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Property","Department for Education","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Property","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Property","Department for Environment, Food and Rural Affairs","Outside London","10","10","31220","36970"
"In post","2021","65+","Property","Department for Transport","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Property","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Property","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Property","Foreign, Commonwealth and Development Office","London","10","10","43670","41670"
"In post","2021","65+","Property","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Property","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","65+","Property","HM Revenue and Customs","London","25","20","36250","31140"
"In post","2021","65+","Property","HM Revenue and Customs","Outside London","75","60","31540","26500"
"In post","2021","65+","Property","Ministry of Defence","London","5","5","[c]","[c]"
"In post","2021","65+","Property","Ministry of Defence","Outside London","175","160","27920","26670"
"In post","2021","65+","Property","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","65+","Property","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Property","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Property","Ministry of Justice","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Property","National Crime Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Property","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Property","Scottish Government","Outside London","30","25","26980","26530"
"In post","2021","65+","Property","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Property","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Security","Cabinet Office","Outside London","10","10","32860","33300"
"In post","2021","65+","Security","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Security","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Security","Department for International Trade","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Security","Department for Transport","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Security","Foreign, Commonwealth and Development Office","London","10","10","[c]","[c]"
"In post","2021","65+","Security","Foreign, Commonwealth and Development Office","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Security","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","65+","Security","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Security","HM Treasury","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Security","Ministry of Defence","London","10","10","35150","32340"
"In post","2021","65+","Security","Ministry of Defence","Outside London","160","140","23290","20060"
"In post","2021","65+","Security","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Security","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Security","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Security","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Security","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Department for Education","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Department for Environment, Food and Rural Affairs","Outside London","10","5","[c]","[c]"
"In post","2021","65+","Unknown","Department for Work and Pensions","London","325","250","30480","31060"
"In post","2021","65+","Unknown","Department for Work and Pensions","Outside London","2235","1580","25330","26120"
"In post","2021","65+","Unknown","Department for Work and Pensions","Unknown","20","10","27760","25110"
"In post","2021","65+","Unknown","Department of Health and Social Care","London","30","25","68060","71900"
"In post","2021","65+","Unknown","Department of Health and Social Care","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Unknown","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Home Office","London","370","290","31530","29080"
"In post","2021","65+","Unknown","Home Office","Outside London","380","270","24830","21430"
"In post","2021","65+","Unknown","Home Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Ministry of Defence","London","60","50","36670","29250"
"In post","2021","65+","Unknown","Ministry of Defence","Outside London","810","735","27550","22080"
"In post","2021","65+","Unknown","Ministry of Defence","Overseas","5","5","[c]","[c]"
"In post","2021","65+","Unknown","Ministry of Defence","Unknown","30","25","34150","32250"
"In post","2021","65+","Unknown","Scotland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Scottish Government","Outside London","190","150","38790","34550"
"In post","2021","65+","Unknown","Welsh Government","Outside London","170","130","39770","34490"
"In post","2021","Unknown","Analysis","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Northern Ireland Office","Outside London","10","10","33430","26050"
"In post","2021","Unknown","Project Delivery","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Department for Work and Pensions","Outside London","20","15","28000","27570"
"In post","2021","Unknown","Unknown","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Digital, Data & Technology","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Human Resources","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Legal","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Legal","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","No function","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","No function","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","No function","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","No function","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","No function","HM Treasury","London","[c]","[c]","[c]","[c]"
