"Status","Year","Function_of_post","Organisation","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","Inner London - West","Unknown","5","5","[c]","[c]"
"In post","2021","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Forestry and Land Scotland","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Forestry and Land Scotland","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Forestry and Land Scotland","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Government Actuary's Department","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Government Actuary's Department","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Government Actuary's Department","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Government Actuary's Department","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Government Actuary's Department","Inner London - West","Heterosexual / straight","130","120","71900","65730"
"In post","2021","Analysis","Government Actuary's Department","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Government Actuary's Department","Inner London - West","Undeclared","25","25","[c]","[c]"
"In post","2021","Analysis","Government Actuary's Department","Inner London - West","Unknown","5","5","[c]","[c]"
"In post","2021","Analysis","Government Internal Audit Agency","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Government Internal Audit Agency","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Government Internal Audit Agency","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Government Internal Audit Agency","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Government Legal Department","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Government Legal Department","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","Derbyshire and Nottinghamshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","Merseyside","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","Merseyside","Unknown","5","5","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","Northumberland and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Courts and Tribunals Service","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Courts and Tribunals Service","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Courts and Tribunals Service","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Courts and Tribunals Service","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Courts and Tribunals Service","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Courts and Tribunals Service","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Courts and Tribunals Service","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Courts and Tribunals Service","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Courts and Tribunals Service","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Prison and Probation Service","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Prison and Probation Service","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Prison and Probation Service","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Essex","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Essex","Unknown","5","5","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Greater Manchester","Heterosexual / straight","100","95","39750","38630"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Greater Manchester","LGBO","15","15","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Greater Manchester","Undeclared","15","15","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Greater Manchester","Unknown","35","35","34260","31810"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Inner London - East","Heterosexual / straight","80","75","49600","42520"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Inner London - East","LGBO","10","10","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Inner London - East","Undeclared","5","5","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Inner London - East","Unknown","30","25","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Inner London - West","Heterosexual / straight","120","115","49580","41760"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Inner London - West","LGBO","15","15","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Inner London - West","Undeclared","15","15","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Inner London - West","Unknown","50","50","42350","36160"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Merseyside","Heterosexual / straight","60","55","40870","38630"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Merseyside","Undeclared","10","10","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Merseyside","Unknown","10","10","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Outer London - South","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Outer London - South","Unknown","5","5","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","West Midlands","Unknown","[c]","[c]","[c]","[c]"
