"Status","Year","Age","Profession_of_post","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Science and Engineering","East Anglia","Unknown","30","30","26730","27090"
"In post","2021","20-29","Science and Engineering","East Wales","Heterosexual / straight","50","50","32170","29950"
"In post","2021","20-29","Science and Engineering","East Wales","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Science and Engineering","East Wales","Undeclared","15","15","[c]","[c]"
"In post","2021","20-29","Science and Engineering","East Wales","Unknown","20","20","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","960","955","28270","28500"
"In post","2021","20-29","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","80","75","27390","27540"
"In post","2021","20-29","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","100","100","29440","28680"
"In post","2021","20-29","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","215","210","27100","27540"
"In post","2021","20-29","Science and Engineering","Greater Manchester","Heterosexual / straight","35","35","23200","23140"
"In post","2021","20-29","Science and Engineering","Greater Manchester","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Hampshire and Isle of Wight","Heterosexual / straight","145","145","29130","28650"
"In post","2021","20-29","Science and Engineering","Hampshire and Isle of Wight","LGBO","15","15","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Hampshire and Isle of Wight","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Hampshire and Isle of Wight","Unknown","50","50","31770","28650"
"In post","2021","20-29","Science and Engineering","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Highlands and Islands","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Inner London - East","Heterosexual / straight","50","50","36570","32960"
"In post","2021","20-29","Science and Engineering","Inner London - East","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Inner London - East","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Inner London - West","Heterosexual / straight","40","40","36280","32830"
"In post","2021","20-29","Science and Engineering","Inner London - West","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Inner London - West","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Kent","Heterosexual / straight","40","40","29580","28650"
"In post","2021","20-29","Science and Engineering","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Lincolnshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Lincolnshire","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Merseyside","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Merseyside","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","North Yorkshire","Heterosexual / straight","40","40","28290","26370"
"In post","2021","20-29","Science and Engineering","North Yorkshire","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Science and Engineering","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","North Yorkshire","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Northumberland and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Outer London - East and North East","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Outer London - West and North West","Heterosexual / straight","115","115","31150","28360"
"In post","2021","20-29","Science and Engineering","Outer London - West and North West","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Outer London - West and North West","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Outer London - West and North West","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Overseas","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Shropshire and Staffordshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Southern Scotland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Southern Scotland","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Surrey, East and West Sussex","Heterosexual / straight","55","55","28040","27960"
"In post","2021","20-29","Science and Engineering","Surrey, East and West Sussex","LGBO","15","15","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Surrey, East and West Sussex","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Surrey, East and West Sussex","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","West Central Scotland","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","20-29","Science and Engineering","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","West Midlands","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","20-29","Science and Engineering","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","West Midlands","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Science and Engineering","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","Bedfordshire and Hertfordshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Security","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","100","100","27870","26610"
"In post","2021","20-29","Security","Berkshire, Buckinghamshire and Oxfordshire","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Security","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","15","15","[c]","[c]"
"In post","2021","20-29","Security","Berkshire, Buckinghamshire and Oxfordshire","Unknown","70","70","27200","26610"
"In post","2021","20-29","Security","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","Cumbria","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","20-29","Security","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","Cumbria","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Security","Derbyshire and Nottinghamshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Security","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","Devon","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","20-29","Security","Devon","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Security","Devon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","Devon","Unknown","25","25","[c]","[c]"
"In post","2021","20-29","Security","Dorset and Somerset","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Security","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","East Anglia","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","20-29","Security","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","East Anglia","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Security","East Wales","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Security","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","East Wales","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Security","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Security","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","Essex","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Security","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","35","35","25390","24200"
"In post","2021","20-29","Security","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Security","Greater Manchester","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Security","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
