"Status","Year","Organisation","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Outside London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Outside London","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","Female","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","Female","Heterosexual / straight","135","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","Male","Heterosexual / straight","90","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","London","Female","Unknown","195","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","London","Male","Unknown","175","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outside London","Female","Unknown","675","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outside London","Male","Unknown","570","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","London","Female","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","London","Male","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","London","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","London","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","Female","Heterosexual / straight","280","[c]","44520","40640"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","Female","Undeclared","35","[c]","48610","42410"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","Female","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","Male","Heterosexual / straight","160","[c]","41050","35070"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","Male","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Outside London","Female","Heterosexual / straight","235","[c]","27090","24890"
"Leaver Dept.","2021","Home Office (incl. agencies)","Outside London","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Outside London","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Outside London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Outside London","Male","Heterosexual / straight","165","[c]","27810","24890"
"Leaver Dept.","2021","Home Office (incl. agencies)","Outside London","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Outside London","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Outside London","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Outside London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Outside London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Outside London","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","London","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
