"Status","Year","Organisation","Parent_department","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Merseyside","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Northumberland and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","South Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","West Midlands","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","West Midlands","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","West Midlands","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","East Anglia","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","East Anglia","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","East Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","East Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","East Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Greater Manchester","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - East","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - East","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - East","EO","10","[c]","25900","26410"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - East","G7","15","[c]","65260","65140"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - East","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - East","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - West","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - West","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - West","EO","30","[c]","26430","26410"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - West","G7","30","[c]","59740","58360"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - West","HEO","15","[c]","32160","31090"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - West","SEO","20","[c]","39990","39960"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Kent","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Kent","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Lancashire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Shropshire and Staffordshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Shropshire and Staffordshire","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","South Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","West Midlands","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","West Midlands","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","West Yorkshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","West Yorkshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","West Yorkshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Cheshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Cheshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Cheshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Cheshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Cheshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Cheshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Inner London - East","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Inner London - East","EO","20","[c]","36200","35630"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Inner London - East","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Inner London - East","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Inner London - East","HEO","15","[c]","41730","41970"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Inner London - East","SEO","10","[c]","49050","48900"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Kent","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Northumberland and Tyne and Wear","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","West Midlands","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","West Midlands","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","National Crime Agency","West Midlands","G7","[c]","[c]","[c]","[c]"
