"Status","Year","Age","Disability","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Declared disabled","No function","Other","20","20","[c]","[c]"
"In post","2021","20-29","Declared disabled","No function","Planning","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","No function","Policy","470","465","37260","33810"
"In post","2021","20-29","Declared disabled","No function","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","No function","Property","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","No function","Psychology","20","20","[c]","[c]"
"In post","2021","20-29","Declared disabled","No function","Science and Engineering","130","130","27730","28650"
"In post","2021","20-29","Declared disabled","No function","Security","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","No function","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","No function","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","No function","Tax","80","80","27890","25560"
"In post","2021","20-29","Declared disabled","No function","Unknown","110","105","32570","31810"
"In post","2021","20-29","Declared disabled","No function","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Project Delivery","Commercial","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Project Delivery","Digital, Data and Technology","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Project Delivery","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Project Delivery","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Project Delivery","Operational Delivery","15","15","[c]","[c]"
"In post","2021","20-29","Declared disabled","Project Delivery","Other","35","35","24190","20230"
"In post","2021","20-29","Declared disabled","Project Delivery","Policy","25","25","[c]","[c]"
"In post","2021","20-29","Declared disabled","Project Delivery","Project Delivery","125","125","31210","31700"
"In post","2021","20-29","Declared disabled","Project Delivery","Property","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Project Delivery","Science and Engineering","65","65","28820","27540"
"In post","2021","20-29","Declared disabled","Project Delivery","Security","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Project Delivery","Tax","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Project Delivery","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Property","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Property","Operational Delivery","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Property","Other","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Property","Planning","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Property","Policy","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Property","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Property","Property","25","20","[c]","[c]"
"In post","2021","20-29","Declared disabled","Property","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Property","Security","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Security","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Security","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Security","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Security","Security","35","35","27310","26610"
"In post","2021","20-29","Declared disabled","Security","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Unknown","Digital, Data and Technology","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Unknown","Economics","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Unknown","Human Resources","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Unknown","Intelligence Analysis","25","25","[c]","[c]"
"In post","2021","20-29","Declared disabled","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Unknown","Legal","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Unknown","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Unknown","Operational Delivery","160","155","24770","24880"
"In post","2021","20-29","Declared disabled","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Unknown","Other","60","55","25560","24360"
"In post","2021","20-29","Declared disabled","Unknown","Planning","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Unknown","Policy","60","60","37810","35050"
"In post","2021","20-29","Declared disabled","Unknown","Project Delivery","15","15","[c]","[c]"
"In post","2021","20-29","Declared disabled","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Unknown","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Unknown","Science and Engineering","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Unknown","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Unknown","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Unknown","Unknown","1325","1300","26940","27570"
"In post","2021","20-29","Declared non-disabled","Analysis","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Analysis","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Analysis","Digital, Data and Technology","35","35","40480","41990"
"In post","2021","20-29","Declared non-disabled","Analysis","Economics","460","455","38720","34710"
"In post","2021","20-29","Declared non-disabled","Analysis","Finance","5","5","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Analysis","Intelligence Analysis","15","15","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Analysis","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Analysis","Operational Delivery","40","40","32150","32540"
"In post","2021","20-29","Declared non-disabled","Analysis","Operational Research","120","115","35210","33960"
"In post","2021","20-29","Declared non-disabled","Analysis","Other","40","40","38670","36550"
"In post","2021","20-29","Declared non-disabled","Analysis","Policy","70","70","44210","42220"
"In post","2021","20-29","Declared non-disabled","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Analysis","Science and Engineering","90","90","27270","25520"
"In post","2021","20-29","Declared non-disabled","Analysis","Social Research","175","175","36890","35430"
"In post","2021","20-29","Declared non-disabled","Analysis","Statistics","330","325","35550","33930"
"In post","2021","20-29","Declared non-disabled","Analysis","Tax","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Analysis","Unknown","25","25","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Commercial","Commercial","340","340","31170","30620"
"In post","2021","20-29","Declared non-disabled","Commercial","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Commercial","Finance","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Commercial","Knowledge and Information Management","65","65","25490","25390"
"In post","2021","20-29","Declared non-disabled","Commercial","Operational Delivery","55","55","33420","33000"
"In post","2021","20-29","Declared non-disabled","Commercial","Other","10","10","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Commercial","Policy","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Commercial","Science and Engineering","15","15","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Commercial","Tax","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Commercial","Unknown","55","55","39100","34550"
"In post","2021","20-29","Declared non-disabled","Communications","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Communications","Communications","380","380","34160","33190"
"In post","2021","20-29","Declared non-disabled","Communications","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Communications","Operational Delivery","175","170","27850","25560"
"In post","2021","20-29","Declared non-disabled","Communications","Other","10","10","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Communications","Policy","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Communications","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Communications","Tax","315","315","26830","25560"
"In post","2021","20-29","Declared non-disabled","Communications","Unknown","135","135","31520","27570"
"In post","2021","20-29","Declared non-disabled","Counter Fraud","Counter Fraud","30","30","31490","33100"
"In post","2021","20-29","Declared non-disabled","Counter Fraud","Intelligence Analysis","20","20","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Counter Fraud","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Counter Fraud","Legal","270","270","27540","25560"
"In post","2021","20-29","Declared non-disabled","Counter Fraud","Operational Delivery","135","135","28300","25560"
"In post","2021","20-29","Declared non-disabled","Counter Fraud","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Counter Fraud","Other","10","10","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Counter Fraud","Policy","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Counter Fraud","Tax","105","105","37130","31810"
"In post","2021","20-29","Declared non-disabled","Counter Fraud","Unknown","35","35","33740","29570"
"In post","2021","20-29","Declared non-disabled","Debt","Finance","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Debt","Operational Delivery","250","240","22120","20140"
"In post","2021","20-29","Declared non-disabled","Debt","Tax","125","120","20520","20140"
"In post","2021","20-29","Declared non-disabled","Debt","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Digital, Data & Technology","Communications","5","5","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Digital, Data & Technology","Digital, Data and Technology","760","755","33310","31810"
"In post","2021","20-29","Declared non-disabled","Digital, Data & Technology","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Digital, Data & Technology","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Digital, Data & Technology","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Digital, Data & Technology","Knowledge and Information Management","20","20","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Digital, Data & Technology","Operational Delivery","40","40","32010","31810"
"In post","2021","20-29","Declared non-disabled","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Digital, Data & Technology","Science and Engineering","45","45","30700","31580"
"In post","2021","20-29","Declared non-disabled","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
