"Status","Year","Function_of_post","Parent_department","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Communications","Ministry of Defence","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Dorset CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","East Riding of Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Harrow and Hillingdon","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Harrow and Hillingdon","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","North Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","North Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Suffolk","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Telford and Wrekin","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Wiltshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Housing, Communities and Local Government","Birmingham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Housing, Communities and Local Government","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Housing, Communities and Local Government","Leeds","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Housing, Communities and Local Government","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Housing, Communities and Local Government","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Housing, Communities and Local Government","Westminster","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Housing, Communities and Local Government","Westminster","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Housing, Communities and Local Government","Westminster","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Housing, Communities and Local Government","Westminster","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Justice","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Justice","Bournemouth and Poole","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Justice","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Justice","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Justice","Westminster","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Justice","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Justice","Westminster","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","National Crime Agency","Lambeth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","National Crime Agency","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","National Crime Agency","Lambeth","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Northern Ireland Office","Belfast","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Northern Ireland Office","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office for Standards in Education","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Gas and Electricity Markets","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Gas and Electricity Markets","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Gas and Electricity Markets","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Qualifications and Examinations Regulation","Coventry","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Qualifications and Examinations Regulation","Coventry","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Qualifications and Examinations Regulation","Coventry","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Rail and Road","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Rail and Road","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland Office","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scottish Government","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scottish Government","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scottish Government","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","The National Archives","Hounslow and Richmond upon Thames","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","The National Archives","Hounslow and Richmond upon Thames","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","The National Archives","Hounslow and Richmond upon Thames","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","UK Export Finance","Westminster","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","UK Export Finance","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","UK Export Finance","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","UK Supreme Court","Westminster","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","UK Supreme Court","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","United Kingdom Statistics Authority","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","United Kingdom Statistics Authority","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","United Kingdom Statistics Authority","Monmouthshire and Newport","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","United Kingdom Statistics Authority","South Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","United Kingdom Statistics Authority","South Hampshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","United Kingdom Statistics Authority","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","United Kingdom Statistics Authority","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales Office","Cardiff and Vale of Glamorgan","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales Office","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales Office","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Water Services Regulation Authority","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Welsh Government","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Attorney General's Departments","Westminster","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Attorney General's Departments","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Attorney General's Departments","Westminster","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Attorney General's Departments","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Cabinet Office","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Cabinet Office","Nottingham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Cabinet Office","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Cabinet Office","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Cabinet Office","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Cabinet Office","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Cabinet Office","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Cabinet Office","Westminster","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Cabinet Office","Westminster","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Cabinet Office","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Birmingham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Hackney and Newham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Manchester","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Digital, Culture, Media and Sport","Westminster","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Transport","Greater Manchester North East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Transport","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Food Standards Agency","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Food Standards Agency","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Food Standards Agency","Westminster","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Food Standards Agency","Westminster","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Food Standards Agency","York","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Belfast","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Belfast","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Belfast","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Berkshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Birmingham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Birmingham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Bristol, City of","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Camden and City of London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","City of Edinburgh","EO","10","[c]","25560","25560"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","City of Edinburgh","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Croydon","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Croydon","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","East Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Greater Manchester South West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Greater Manchester South West","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Leeds","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Leeds","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Leeds","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Medway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Medway","SEO/HEO","[c]","[c]","[c]","[c]"
