"Status","Year","Age","Organisation","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","50-59","Institute for Apprenticeships and Technical Education","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Institute for Apprenticeships and Technical Education","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Institute for Apprenticeships and Technical Education","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal Aid Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal Aid Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Maritime and Coastguard Agency","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Maritime and Coastguard Agency","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medicines and Healthcare Products Regulatory Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medicines and Healthcare Products Regulatory Agency","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medicines and Healthcare Products Regulatory Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medicines and Healthcare Products Regulatory Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medicines and Healthcare Products Regulatory Agency","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Met Office","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Met Office","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Defence (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Defence (excl. agencies)","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Defence (excl. agencies)","Outside London","Female","225","[c]","29370","25390"
"New entrant CS","2021","50-59","Ministry of Defence (excl. agencies)","Outside London","Male","430","[c]","29830","26350"
"New entrant CS","2021","50-59","Ministry of Defence (excl. agencies)","Overseas","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Defence (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Defence (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Defence (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Housing, Communities and Local Government (excl. agencies)","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Housing, Communities and Local Government (excl. agencies)","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Justice (excl. agencies)","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Justice (excl. agencies)","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Justice (excl. agencies)","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Justice (excl. agencies)","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Crime Agency","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Crime Agency","London","Male","30","[c]","46320","43630"
"New entrant CS","2021","50-59","National Crime Agency","Outside London","Female","40","[c]","31990","32430"
"New entrant CS","2021","50-59","National Crime Agency","Outside London","Male","100","[c]","38070","36410"
"New entrant CS","2021","50-59","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Crime Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Infrastructure Commission","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Infrastructure Commission","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Records of Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Records of Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Savings and Investments","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Savings and Investments","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Savings and Investments","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Savings and Investments","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Northern Ireland Office","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office for Standards in Education, Children's Services and Skills","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office for Standards in Education, Children's Services and Skills","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office for Standards in Education, Children's Services and Skills","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office for Standards in Education, Children's Services and Skills","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Gas and Electricity Markets","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Gas and Electricity Markets","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Gas and Electricity Markets","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Gas and Electricity Markets","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Qualifications and Examinations Regulation","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Qualifications and Examinations Regulation","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Rail and Road","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Rail and Road","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of the Public Guardian","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of the Public Guardian","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Planning Inspectorate","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Planning Inspectorate","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Public Health England","London","Female","85","[c]","42210","38890"
"New entrant CS","2021","50-59","Public Health England","London","Male","45","[c]","47180","40070"
"New entrant CS","2021","50-59","Public Health England","Outside London","Female","115","[c]","35160","31370"
"New entrant CS","2021","50-59","Public Health England","Outside London","Male","45","[c]","52000","38550"
"New entrant CS","2021","50-59","Registers of Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Registers of Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Revenue Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Revenue Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Rural Payments Agency","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Rural Payments Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scottish Courts and Tribunals Service","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scottish Courts and Tribunals Service","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scottish Forestry","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scottish Forestry","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scottish Government (excl. agencies)","Outside London","Female","55","[c]","44250","38540"
"New entrant CS","2021","50-59","Scottish Government (excl. agencies)","Outside London","Male","45","[c]","48590","48930"
"New entrant CS","2021","50-59","Scottish Prison Service","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scottish Prison Service","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scottish Public Pensions Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scottish Public Pensions Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Serious Fraud Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Serious Fraud Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Social Security Scotland","Outside London","Female","50","[c]","26310","20060"
"New entrant CS","2021","50-59","Social Security Scotland","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Standards and Testing Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Standards and Testing Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Standards and Testing Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Standards and Testing Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Student Awards Agency for Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Student Awards Agency for Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Submarine Delivery Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Submarine Delivery Agency","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Teaching Regulation Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Teaching Regulation Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","The National Archives","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","The National Archives","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Transport Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Transport Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Export Finance","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Export Finance","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Hydrographic Office","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Hydrographic Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Hydrographic Office","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Hydrographic Office","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Intellectual Property Office","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Intellectual Property Office","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Space Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Space Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Supreme Court","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Supreme Court","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","United Kingdom Statistics Authority","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","United Kingdom Statistics Authority","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","United Kingdom Statistics Authority","Outside London","Female","40","[c]","30240","29540"
"New entrant CS","2021","50-59","United Kingdom Statistics Authority","Outside London","Male","45","[c]","34780","36030"
"New entrant CS","2021","50-59","Valuation Office Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Valuation Office Agency","London","Male","[c]","[c]","[c]","[c]"
