"Status","Year","Age","Parent_department","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","65+","Ministry of Justice","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Justice","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Justice","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Justice","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Justice","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Justice","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Justice","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Justice","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Justice","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Justice","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Justice","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Justice","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Ministry of Justice","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","National Crime Agency","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","National Crime Agency","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","National Crime Agency","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","National Crime Agency","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","National Crime Agency","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","National Crime Agency","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","National Crime Agency","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","National Crime Agency","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","National Crime Agency","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","National Crime Agency","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","National Crime Agency","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","National Crime Agency","Operational Delivery","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","65+","National Crime Agency","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","National Crime Agency","Operational Delivery","Unknown","5","5","[c]","[c]"
"In post","2021","65+","National Crime Agency","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","National Crime Agency","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office for Standards in Education","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office for Standards in Education","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office for Standards in Education","Inspector of Education and Training","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","65+","Office for Standards in Education","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office for Standards in Education","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office for Standards in Education","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office for Standards in Education","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office for Standards in Education","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office for Standards in Education","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office for Standards in Education","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office for Standards in Education","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office for Standards in Education","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office for Standards in Education","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office for Standards in Education","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office for Standards in Education","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office for Standards in Education","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Gas and Electricity Markets","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Gas and Electricity Markets","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Gas and Electricity Markets","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Gas and Electricity Markets","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Gas and Electricity Markets","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Gas and Electricity Markets","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Gas and Electricity Markets","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Gas and Electricity Markets","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Gas and Electricity Markets","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Gas and Electricity Markets","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Gas and Electricity Markets","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Gas and Electricity Markets","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Gas and Electricity Markets","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Gas and Electricity Markets","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Gas and Electricity Markets","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Gas and Electricity Markets","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Gas and Electricity Markets","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Gas and Electricity Markets","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Gas and Electricity Markets","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Gas and Electricity Markets","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Qualifications and Examinations Regulation","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Qualifications and Examinations Regulation","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Qualifications and Examinations Regulation","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Qualifications and Examinations Regulation","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Qualifications and Examinations Regulation","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Rail and Road","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Rail and Road","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Rail and Road","Operational Delivery","Unknown","5","5","[c]","[c]"
"In post","2021","65+","Office of Rail and Road","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Rail and Road","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Rail and Road","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other Cabinet Office Agencies","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other Cabinet Office Agencies","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other Cabinet Office Agencies","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other Cabinet Office Agencies","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other Cabinet Office Agencies","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other Cabinet Office Agencies","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other Cabinet Office Agencies","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other Cabinet Office Agencies","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other Cabinet Office Agencies","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other Cabinet Office Agencies","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other Cabinet Office Agencies","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other Cabinet Office Agencies","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scotland Office","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scotland Office","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scotland Office","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scotland Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scotland Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scotland Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scottish Government","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scottish Government","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scottish Government","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scottish Government","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scottish Government","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scottish Government","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scottish Government","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scottish Government","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scottish Government","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scottish Government","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scottish Government","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scottish Government","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scottish Government","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scottish Government","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scottish Government","Legal","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","65+","Scottish Government","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scottish Government","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scottish Government","Operational Delivery","Heterosexual / straight","55","40","26840","24130"
"In post","2021","65+","Scottish Government","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scottish Government","Operational Delivery","Undeclared","60","40","23240","22820"
"In post","2021","65+","Scottish Government","Operational Delivery","Unknown","45","30","29900","30080"
"In post","2021","65+","Scottish Government","Other","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","65+","Scottish Government","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scottish Government","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scottish Government","Other","Unknown","15","10","[c]","[c]"
"In post","2021","65+","Scottish Government","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scottish Government","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scottish Government","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scottish Government","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scottish Government","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scottish Government","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scottish Government","Unknown","Heterosexual / straight","75","60","39860","34550"
"In post","2021","65+","Scottish Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scottish Government","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scottish Government","Unknown","Unknown","140","115","36550","30160"
"In post","2021","65+","The National Archives","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","The National Archives","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","The National Archives","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","The National Archives","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","The National Archives","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","The National Archives","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","The National Archives","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","The National Archives","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","The National Archives","Finance","Undeclared","[c]","[c]","[c]","[c]"
